date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,rating1_pre,rating2_pre,pitcher1,pitcher2,pitcher1_rgs,pitcher2_rgs,pitcher1_adj,pitcher2_adj,rating_prob1,rating_prob2,rating1_post,rating2_post,score1,score2
2019-09-29,2019,0,,STL,CHC,1519.05786132957,1539.07897465576,0.5057258278981199,0.49427417210188007,,,1524.81874887463,1533.16393454191,,,,,,,0.5220881167704657,0.47791188322953426,,,,
2019-09-29,2019,0,,KCR,MIN,1446.99429736983,1550.54044806833,0.38748306366973484,0.6125169363302652,,,1439.69797862794,1546.64958450464,,,,,,,0.3843490964956383,0.6156509035043617,,,,
2019-09-29,2019,0,,SEA,OAK,1476.78267062318,1533.66880838701,0.4528138784903884,0.5471861215096117,,,1469.96572822245,1519.99877871392,,,,,,,0.4620468563979455,0.5379531436020545,,,,
2019-09-29,2019,0,,NYM,ATL,1491.15846507859,1510.59066006336,0.5065732211146315,0.49342677888536846,,,1510.8189452107,1513.38520500727,,,,,,,0.5283152258307803,0.4716847741692197,,,,
2019-09-29,2019,0,,COL,MIL,1521.23550684462,1531.673672007,0.5195071427897607,0.48049285721023927,,,1517.15286153345,1528.20920589963,,,,,,,0.5158608076928274,0.4841391923071726,,,,
2019-09-29,2019,0,,CHW,DET,1467.95351129773,1434.10414141121,0.5824910262936785,0.41750897370632145,,,1463.16855373722,1428.65803213895,,,,,,,0.5811499441366667,0.41885005586333335,,,,
2019-09-29,2019,0,,ARI,SDP,1518.24138969937,1472.84182394925,0.5985665660137928,0.40143343398620723,,,1510.40594999041,1483.66918070374,,,,,,,0.5736101557541385,0.42638984424586146,,,,
2019-09-29,2019,0,,TOR,TBD,1459.80377734517,1552.2528603167,0.4027488379281094,0.5972511620718906,,,1463.81257313678,1543.4157859423,,,,,,,0.41850454837775436,0.5814954516222457,,,,
2019-09-29,2019,0,,ANA,HOU,1503.77427067765,1582.40827606164,0.42201705926515976,0.5779829407348402,,,1501.7786592478,1585.65966679756,,,,,,,0.41608137484151175,0.5839186251584882,,,,
2019-09-29,2019,0,,WSN,CLE,1502.63539183954,1511.87645887585,0.5212270452317853,0.4787729547682147,,,1520.58116738921,1529.20524793126,,,,,,,0.5281930069432045,0.4718069930567955,,,,
2019-09-29,2019,0,,TEX,NYY,1504.86337751338,1559.24185547945,0.45639292621089256,0.5436070737891074,,,1482.49448243071,1573.42724618166,,,,,,,0.4076002758844824,0.5923997241155177,,,,
2019-09-29,2019,0,,SFG,LAD,1451.86444500765,1579.93704917199,0.35455189960631417,0.6454481003936858,,,1450.32546993043,1583.26721981504,,,,,,,0.34641465592913523,0.6535853440708648,,,,
2019-09-29,2019,0,,PIT,CIN,1488.77858757427,1493.34087248881,0.5279439719963521,0.4720560280036479,,,1490.51638436245,1505.41629060059,,,,,,,0.5068396459526237,0.49316035404737635,,,,
2019-09-29,2019,0,,PHI,FLA,1503.71540031426,1456.45794213838,0.6011336527794797,0.3988663472205203,,,1524.7060114442,1444.28807544689,,,,,,,0.6453956342948965,0.35460436570510345,,,,
2019-09-29,2019,0,,BOS,BAL,1564.89424761484,1420.20799442523,0.7253259722913652,0.2746740277086348,,,1555.86270337011,1405.48032826613,,,,,,,0.7280445980872606,0.27195540191273937,,,,
2019-09-28,2019,0,,SEA,OAK,1476.78267062318,1533.66880838701,0.4528138784903884,0.5471861215096117,,,1469.96572822245,1519.99877871392,,,,,,,0.4620468563979455,0.5379531436020545,,,,
2019-09-28,2019,0,,ANA,HOU,1503.77427067765,1582.40827606164,0.42201705926515976,0.5779829407348402,,,1501.7786592478,1585.65966679756,,,,,,,0.41608137484151175,0.5839186251584882,,,,
2019-09-28,2019,0,,COL,MIL,1521.23550684462,1531.673672007,0.5195071427897607,0.48049285721023927,,,1517.15286153345,1528.20920589963,,,,,,,0.5158608076928274,0.4841391923071726,,,,
2019-09-28,2019,0,,ARI,SDP,1518.24138969937,1472.84182394925,0.5985665660137928,0.40143343398620723,,,1510.40594999041,1483.66918070374,,,,,,,0.5736101557541385,0.42638984424586146,,,,
2019-09-28,2019,0,,TEX,NYY,1504.86337751338,1559.24185547945,0.45639292621089256,0.5436070737891074,,,1482.49448243071,1573.42724618166,,,,,,,0.4076002758844824,0.5923997241155177,,,,
2019-09-28,2019,0,,STL,CHC,1519.05786132957,1539.07897465576,0.5057258278981199,0.49427417210188007,,,1524.81874887463,1533.16393454191,,,,,,,0.5220881167704657,0.47791188322953426,,,,
2019-09-28,2019,0,,KCR,MIN,1446.99429736983,1550.54044806833,0.38748306366973484,0.6125169363302652,,,1439.69797862794,1546.64958450464,,,,,,,0.3843490964956383,0.6156509035043617,,,,
2019-09-28,2019,0,,NYM,ATL,1491.15846507859,1510.59066006336,0.5065732211146315,0.49342677888536846,,,1510.8189452107,1513.38520500727,,,,,,,0.5283152258307803,0.4716847741692197,,,,
2019-09-28,2019,0,,CHW,DET,1467.95351129773,1434.10414141121,0.5824910262936785,0.41750897370632145,,,1463.16855373722,1428.65803213895,,,,,,,0.5811499441366667,0.41885005586333335,,,,
2019-09-28,2019,0,,PIT,CIN,1488.77858757427,1493.34087248881,0.5279439719963521,0.4720560280036479,,,1490.51638436245,1505.41629060059,,,,,,,0.5068396459526237,0.49316035404737635,,,,
2019-09-28,2019,0,,PHI,FLA,1503.71540031426,1456.45794213838,0.6011336527794797,0.3988663472205203,,,1524.7060114442,1444.28807544689,,,,,,,0.6453956342948965,0.35460436570510345,,,,
