Rk,Name,Age,Tm,IP,G,GS,R,RA9,RA9opp,RA9def,RA9role,PPFp,RA9avg,RAA,WAA,gmLI,WAAadj,WAR,RAR,waaWL%,162WL%,Salary,Acquired
422,Dillon Peters*\peterdi01,26,ANA,3.0,3,0,1,3.00,4.78,-0.01,-0.32,108.3,4.84,1,0.1,.39,0.0,0.1,1,.521,.500,,Traded
128,John Curtiss\curtijo02,26,ANA,2.1,1,0,1,3.86,4.41,-0.01,-0.29,120.0,4.95,0,0.0,.04,0.0,0.0,1,.530,.500,,Traded
186,Sam Freeman*\freemsa01,32,ANA,2.0,1,0,1,4.50,5.29,-0.01,-0.36,98.0,4.85,0,0.0,.27,0.0,0.0,0,.509,.500,$100000,Free Agency
449,Matt Ramsey\ramsema01,29,ANA,1.0,1,0,0,0.00,5.29,0.00,-0.35,98.0,4.84,1,0.1,.07,0.0,0.0,1,.556,.500,,Free Agency
584,Jared Walsh*\walshja01,25,ANA,1.0,1,0,1,9.00,5.25,-0.01,-0.35,98.0,4.81,0,0.0,.00,0.0,0.0,0,.456,.500,,Amateur Draft
221,Zack Greinke\greinza01,35,ARI,77.2,12,12,25,2.90,4.39,0.27,0.19,106.1,4.57,16,1.8,,-0.1,2.4,22,.650,.511,$34500000,Free Agency
450,Robbie Ray*\rayro02,27,ARI,62.2,12,12,31,4.45,4.33,0.25,0.19,106.2,4.53,2,0.2,,-0.1,0.7,6,.517,.501,$6050000,Traded
588,Luke Weaver\weavelu01,25,ARI,62.1,11,11,22,3.18,4.37,0.27,0.19,103.8,4.45,10,1.1,,-0.1,1.6,15,.601,.507,$581300,Traded
295,Merrill Kelly\kellyme01,30,ARI,59.2,11,11,32,4.83,4.41,0.33,0.19,104.2,4.46,-1,-0.1,,-0.1,0.4,3,.490,.499,$2000000,Free Agency
210,Zack Godley\godleza01,29,ARI,45.0,13,8,37,7.40,4.52,0.33,0.08,101.2,4.33,-14,-1.3,.85,-0.1,-1.0,-11,.398,.492,$609400,Traded
24,Matt Andriese\andrima01,29,ARI,30.2,22,0,16,4.70,4.36,0.28,-0.30,104.5,3.95,-2,-0.2,1.00,-0.1,0.0,0,.492,.499,$920000,Traded
66,Archie Bradley\bradlar01,26,ARI,24.1,23,0,14,5.18,4.63,0.30,-0.32,105.5,4.23,-2,-0.2,1.56,-0.1,-0.1,0,.491,.499,$1830000,Amateur Draft
321,Yoan Lopez\lopezyo01,26,ARI,22.2,27,0,5,1.99,4.50,0.29,-0.31,106.7,4.16,6,0.6,1.15,0.0,0.8,8,.523,.504,$556900,Amateur Free Agent
304,Matt Koch\kochma01,28,ARI,20.2,9,0,21,9.15,4.66,0.38,-0.32,100.4,3.97,-11,-1.0,.29,0.3,-0.6,-10,.385,.494,$567600,Traded
258,Yoshihisa Hirano\hiranyo01,35,ARI,20.1,26,0,15,6.64,4.39,0.29,-0.30,105.3,4.00,-5,-0.5,1.25,-0.1,-0.5,-4,.479,.497,$3000000,Free Agency
100,Andrew Chafin*\chafian01,29,ARI,18.2,28,0,7,3.38,4.59,0.24,-0.32,105.9,4.27,2,0.2,1.31,0.0,0.4,4,.508,.501,$1945000,Amateur Draft
262,Greg Holland\hollagr01,33,ARI,18.2,19,0,3,1.45,4.49,0.21,-0.31,104.0,4.12,6,0.6,1.86,0.2,1.0,7,.533,.504,$3250000,Free Agency
109,Taylor Clarke\clarkta01,26,ARI,17.1,4,3,10,5.19,4.32,0.32,0.10,101.8,4.18,-2,-0.2,.27,0.0,0.0,0,.462,.499,,Amateur Draft
154,Jon Duplantier\duplajo01,24,ARI,17.0,6,1,6,3.18,4.54,0.26,-0.16,104.2,4.29,2,0.3,1.29,0.0,0.4,4,.543,.502,,Amateur Draft
353,T.J. McFarland*\mcfartj01,30,ARI,14.0,8,0,8,5.14,4.09,0.32,-0.28,111.8,3.89,-2,-0.2,1.56,-0.1,-0.1,-1,.480,.499,$1400000,Free Agency
507,Jimmie Sherfy\sherfji01,27,ARI,9.2,5,0,1,0.93,4.09,0.30,-0.28,107.6,3.77,3,0.3,.98,0.0,0.4,4,.570,.502,,Amateur Draft
381,John Ryan Murphy\murphjr01,28,ARI,3.0,2,0,9,27.00,5.42,0.64,-0.37,92.5,4.07,-8,-0.5,.01,0.3,-0.3,-7,.225,.497,$900000,Traded
125,Stefan Crichton\crichst01,27,ARI,1.2,3,0,0,0.00,4.58,0.24,-0.31,115.3,4.65,1,0.1,.92,0.0,0.1,1,.531,.501,,Traded
285,Caleb Joseph\josepca01,33,ARI,1.0,1,0,0,0.00,4.23,0.31,-0.29,106.0,3.85,0,0.0,.00,0.0,0.0,1,.547,.500,,Free Agency
553,Julio Teheran\teherju01,28,ATL,66.1,12,12,28,3.80,4.45,0.25,0.19,103.6,4.55,7,0.7,,-0.1,1.3,12,.562,.505,$11166667,Amateur Free Agent
187,Max Fried*\friedma01,25,ATL,62.0,13,11,23,3.34,4.31,0.26,0.17,105.6,4.45,9,1.0,1.24,-0.1,1.5,13,.575,.506,$565000,Traded
201,Kevin Gausman\gausmke01,28,ATL,55.0,11,11,37,6.05,4.49,0.26,0.18,101.7,4.48,-8,-0.8,,-0.1,-0.4,-5,.428,.495,$9350000,Traded
523,Mike Soroka\sorokmi01,21,ATL,50.2,8,8,9,1.60,4.50,0.24,0.20,98.8,4.40,17,1.9,,-0.1,2.3,20,.743,.512,,Amateur Draft
182,Mike Foltynewicz\foltymi01,27,ATL,38.1,7,7,31,7.28,4.66,0.29,0.20,100.3,4.58,-11,-0.9,,0.0,-0.7,-8,.365,.494,$5475000,Traded
558,Josh Tomlin\tomlijo01,34,ATL,29.0,19,0,15,4.66,4.59,0.29,-0.24,100.6,4.08,-1,-0.1,.85,-0.1,0.1,1,.494,.499,$100000,Free Agency
273,Luke Jackson\jackslu01,27,ATL,27.0,24,0,9,3.00,4.38,0.22,-0.30,104.8,4.04,4,0.4,1.85,0.1,0.7,6,.516,.502,$585000,Free Agency
389,Sean Newcomb*\newcose01,26,ATL,24.1,13,3,8,2.96,4.57,0.30,-0.08,102.0,4.27,4,0.4,1.08,0.0,0.6,6,.533,.503,$575000,Traded
559,Touki Toussaint\toussto01,23,ATL,23.0,9,1,11,4.30,4.69,0.23,-0.06,97.8,4.30,1,0.1,1.60,0.0,0.2,2,.506,.500,,Traded
589,Jacob Webb\webbja01,25,ATL,16.2,19,0,3,1.62,4.75,0.22,-0.33,97.8,4.11,5,0.5,1.05,0.0,0.6,6,.527,.503,,Amateur Draft
606,Dan Winkler\winklda01,29,ATL,16.0,21,0,11,6.19,4.54,0.24,-0.31,100.1,3.99,-4,-0.4,1.45,-0.1,-0.3,-2,.483,.498,$1610000,Rule 5 Draft
411,Wes Parsons\parsowe01,26,ATL,14.1,15,0,7,4.40,4.76,0.23,-0.33,105.5,4.44,0,0.0,1.21,0.0,0.1,1,.503,.500,$565000,Amateur Free Agent
613,Kyle Wright\wrighky01,23,ATL,14.0,3,3,11,7.07,4.50,0.28,0.20,105.2,4.65,-3,-0.3,,0.0,-0.2,-2,.395,.498,$565000,Amateur Draft
521,Chad Sobotka\sobotch01,25,ATL,12.0,13,0,13,9.75,4.37,0.24,-0.30,108.2,4.15,-7,-0.7,.76,0.0,-0.5,-6,.447,.496,$565000,Amateur Draft
371,A.J. Minter*\minteaj01,25,ATL,11.0,15,0,12,9.82,4.55,0.28,-0.31,104.1,4.12,-7,-0.7,1.64,-0.2,-0.8,-6,.456,.496,$575000,Amateur Draft
90,Shane Carle\carlesh01,27,ATL,9.1,6,0,10,9.64,4.32,0.30,-0.30,105.0,3.91,-6,-0.5,.65,0.1,-0.4,-5,.411,.497,$575000,Traded
59,Jerry Blevins*\blevije01,35,ATL,7.2,13,0,6,7.04,4.48,0.27,-0.31,98.3,3.84,-3,-0.3,1.22,-0.1,-0.2,-2,.480,.498,,Purchased
573,Jonny Venters*\ventejo01,34,ATL,4.2,9,0,13,25.07,4.72,0.31,-0.32,106.1,4.34,-11,-1.0,.83,0.1,-0.9,-10,.392,.494,$2250000,Traded
603,Bryse Wilson\wilsobr02,21,ATL,4.1,2,1,4,8.31,4.14,0.25,0.07,107.4,4.25,-2,-0.2,.03,0.0,-0.1,-2,.413,.499,$565000,Amateur Draft
135,Grant Dayton*\daytogr01,31,ATL,4.0,5,0,0,0.00,4.89,0.32,-0.34,93.9,3.98,2,0.2,.30,-0.1,0.2,2,.539,.501,$585000,Waivers
578,Arodys Vizcaino\vizcaar01,28,ATL,4.0,4,0,1,2.25,4.31,0.18,-0.30,104.0,3.99,1,0.1,1.22,0.0,0.1,1,.522,.501,$4800000,Traded
127,Charlie Culberson\culbech01,30,ATL,1.0,1,0,0,0.00,4.34,0.26,-0.30,104.0,3.93,0,0.0,.00,0.0,0.0,1,.548,.500,$1395000,Traded
93,Andrew Cashner\cashnan01,32,BAL,64.1,12,12,38,5.32,4.82,-0.47,0.22,102.4,5.64,3,0.3,,-0.1,0.8,9,.522,.502,$9500000,Free Agency
81,Dylan Bundy\bundydy01,26,BAL,59.0,11,11,33,5.03,4.92,-0.41,0.22,99.7,5.54,4,0.4,,-0.1,0.9,10,.533,.502,$2800000,Amateur Draft
359,John Means*\meansjo01,26,BAL,54.2,13,9,21,3.46,4.62,-0.42,0.14,104.1,5.39,12,1.3,1.70,0.0,1.8,18,.598,.508,$555500,Amateur Draft
253,David Hess\hessda01,25,BAL,51.0,11,10,43,7.59,4.79,-0.47,0.20,104.0,5.67,-11,-1.0,.22,0.0,-0.5,-6,.411,.494,$563500,Amateur Draft
535,Dan Straily\straida01,30,BAL,38.2,10,8,37,8.61,4.93,-0.55,0.15,100.8,5.67,-12,-1.1,.61,0.0,-0.8,-9,.388,.493,$575000,Free Agency
96,Miguel Castro\castrmi01,24,BAL,26.1,23,0,20,6.84,4.84,-0.45,-0.32,101.3,5.03,-5,-0.5,.85,-0.1,-0.3,-3,.478,.497,$569000,Traded
208,Mychal Givens\givenmy01,29,BAL,24.2,21,0,15,5.47,4.89,-0.35,-0.33,102.0,5.01,-1,-0.1,1.84,-0.1,0.0,1,.495,.499,$2150000,Amateur Draft
189,Paul Fry*\frypa01,26,BAL,23.0,23,0,9,3.52,4.89,-0.42,-0.33,102.1,5.09,4,0.4,1.73,0.1,0.7,6,.518,.503,$559000,Traded
618,Gabriel Ynoa\ynoaga01,26,BAL,21.2,10,1,15,6.23,4.55,-0.47,-0.21,100.6,4.84,-3,-0.3,.55,0.0,-0.1,-1,.468,.498,,Purchased
615,Jimmy Yacabonis\yacabji01,27,BAL,17.2,11,0,12,6.11,5.08,-0.50,-0.34,99.7,5.23,-2,-0.2,.97,-0.1,-0.1,0,.485,.499,$559000,Amateur Draft
302,Branden Kline\klinebr01,27,BAL,15.2,12,0,10,5.74,4.74,-0.40,-0.32,103.8,5.01,-1,-0.1,1.38,-0.1,0.0,0,.490,.499,,Amateur Draft
58,Richard Bleier*\bleieri01,32,BAL,13.1,11,0,12,8.10,4.46,-0.54,-0.30,104.4,4.90,-5,-0.5,.83,0.0,-0.3,-3,.459,.497,$572500,Traded
426,Evan Phillips\phillev01,24,BAL,13.0,12,0,10,6.92,5.22,-0.39,-0.35,101.9,5.37,-2,-0.2,1.01,0.0,-0.1,-1,.482,.499,,Traded
113,Alex Cobb\cobbal01,31,BAL,12.1,3,3,16,11.68,5.27,-0.59,0.24,99.3,6.06,-8,-0.6,,0.0,-0.5,-6,.296,.496,$14000000,Free Agency
325,Josh Lucas\lucasjo02,28,BAL,10.1,5,0,5,4.35,4.93,-0.41,-0.33,108.3,5.42,1,0.1,.55,-0.1,0.2,2,.526,.501,,Free Agency
447,Yefry Ramirez\ramirye01,25,BAL,10.1,4,1,9,7.84,4.85,-0.38,-0.15,101.6,5.16,-3,-0.3,.85,0.0,-0.2,-2,.429,.498,,Purchased
501,Tanner Scott*\scottta01,24,BAL,6.2,8,0,7,9.45,5.22,-0.37,-0.35,98.8,5.17,-3,-0.3,.55,0.0,-0.2,-2,.462,.498,,Amateur Draft
289,Nate Karns\karnsna01,31,BAL,5.1,4,2,1,1.69,5.04,-0.44,0.09,98.7,5.50,2,0.2,.19,0.0,0.3,3,.559,.501,$800000,Free Agency
471,Josh Rogers*\rogerjo01,24,BAL,3.2,1,0,5,12.27,5.83,-0.56,-0.39,100.0,5.99,-3,-0.2,.20,0.1,-0.1,-2,.296,.499,,Traded
612,Matt Wotherspoon\wothema01,27,BAL,2.0,1,0,3,13.50,4.36,-0.66,-0.29,96.0,4.53,-2,-0.2,.42,0.0,-0.1,-2,.332,.499,,Traded
6,Hanser Alberto\alberha01,26,BAL,1.0,1,0,2,18.00,5.29,-0.59,-0.35,100.0,5.54,-1,-0.1,.00,0.1,-0.1,-1,.377,.499,$578000,Waivers
132,Chris Davis\davisch02,33,BAL,1.0,1,0,1,9.00,5.25,-0.59,-0.35,100.0,5.49,0,0.0,.00,0.0,0.0,0,.463,.500,$23000000,Free Agency
544,Jesus Sucre\sucreje01,31,BAL,1.0,1,0,0,0.00,4.38,-0.43,-0.30,100.0,4.52,1,0.1,.00,0.0,0.0,1,.552,.500,$850000,Free Agency
26,Pedro Araujo\araujpe01,25,BAL,0.2,1,0,2,27.00,4.36,-0.65,-0.30,96.0,4.52,-2,-0.1,.22,0.1,-0.1,-2,.356,.499,$557000,Rule 5 Draft
490,Chris Sale*\salech01,30,BOS,68.1,12,12,37,4.87,4.76,-0.06,0.22,100.5,5.06,2,0.2,,-0.1,0.8,9,.515,.501,$15000000,Traded
434,Rick Porcello\porceri01,30,BOS,63.1,11,11,38,5.40,4.71,-0.08,0.22,102.7,5.14,-2,-0.2,,-0.1,0.4,5,.486,.499,$21125000,Traded
467,Eduardo Rodriguez*\rodried05,26,BOS,60.2,11,11,36,5.34,4.70,-0.07,0.21,99.6,4.97,-2,-0.2,,-0.1,0.3,4,.480,.499,$4300000,Traded
437,David Price*\priceda01,33,BOS,47.2,9,9,17,3.21,4.68,-0.07,0.21,100.4,4.98,10,1.0,,-0.1,1.4,14,.614,.506,$31000000,Free Agency
571,Hector Velazquez\velazhe01,30,BOS,34.2,18,7,24,6.23,4.66,-0.07,-0.01,101.4,4.79,-5,-0.5,.21,0.0,-0.2,-2,.471,.497,$568500,Free Agency
583,Marcus Walden\waldema01,30,BOS,30.2,20,0,9,2.64,4.66,-0.06,-0.31,102.7,4.53,7,0.7,1.39,0.0,1.0,10,.533,.504,,Free Agency
245,Heath Hembree\hembrhe01,30,BOS,25.0,26,0,10,3.60,4.75,-0.07,-0.32,99.0,4.46,2,0.2,.94,-0.1,0.4,5,.510,.502,$1312500,Traded
611,Brandon Workman\workmbr01,30,BOS,24.1,27,0,6,2.22,4.68,-0.04,-0.31,100.9,4.45,6,0.6,1.40,0.0,0.9,9,.523,.504,$1150000,Amateur Draft
67,Ryan Brasier\brasiry01,31,BOS,23.2,26,0,12,4.56,4.79,-0.07,-0.32,100.7,4.57,0,0.0,1.66,-0.1,0.2,3,.501,.500,$577500,Free Agency
71,Colten Brewer\breweco01,26,BOS,23.0,21,0,15,5.87,4.89,-0.08,-0.33,100.4,4.66,-3,-0.3,.80,-0.1,-0.1,-1,.486,.498,$557000,Traded
39,Matt Barnes\barnema01,29,BOS,21.2,22,0,5,2.08,4.68,-0.05,-0.31,100.5,4.44,6,0.6,1.93,0.2,1.0,8,.527,.504,$1600000,Amateur Draft
163,Nathan Eovaldi\eovalna01,29,BOS,21.0,4,4,15,6.43,5.15,-0.08,0.24,96.1,5.25,-3,-0.3,,0.0,-0.1,-1,.437,.498,$17000000,Traded
555,Tyler Thornburg\thornty01,30,BOS,18.2,16,0,16,7.71,4.67,-0.07,-0.31,102.3,4.53,-7,-0.6,.18,0.2,-0.3,-5,.461,.496,$1750000,Traded
591,Ryan Weber\weberry01,28,BOS,18.0,5,2,9,4.50,4.50,-0.09,-0.02,102.0,4.66,0,0.0,.26,0.0,0.2,2,.508,.500,,Free Agency
516,Josh Smith\smithjo07,31,BOS,7.1,4,1,4,4.91,4.57,-0.09,-0.07,102.2,4.69,0,0.0,.12,0.0,0.1,1,.496,.500,,Free Agency
306,Travis Lakins\lakintr01,25,BOS,7.0,4,0,5,6.43,4.31,-0.08,-0.29,101.0,4.15,-2,-0.2,1.35,-0.1,-0.2,-1,.458,.499,,Amateur Draft
282,Brian Johnson*\johnsbr02,28,BOS,5.2,4,0,8,12.71,4.91,-0.09,-0.33,95.9,4.48,-5,-0.5,.24,0.2,-0.3,-5,.385,.497,$575000,Amateur Draft
443,Erasmo Ramirez\ramirer02,29,BOS,3.0,1,0,4,12.00,5.30,-0.10,-0.35,100.0,5.04,-2,-0.2,.20,0.1,-0.1,-2,.311,.499,,Free Agency
248,Darwinzon Hernandez*\hernada02,22,BOS,2.1,1,0,0,0.00,3.46,-0.08,-0.23,106.0,3.50,1,0.1,.52,0.0,0.1,1,.597,.501,,Amateur Free Agent
552,Josh Taylor*\taylojo02,26,BOS,2.0,2,0,1,4.50,4.85,-0.08,-0.32,103.8,4.77,0,0.0,.55,0.0,0.0,0,.503,.500,,Traded
395,Eduardo Nunez\nunezed02,32,BOS,1.0,1,0,1,9.00,4.40,-0.11,-0.30,106.0,4.46,-1,0.0,.00,0.0,0.0,0,.452,.500,$5000000,Free Agency
435,Bobby Poyner*\poynebo01,26,BOS,1.0,2,0,2,18.00,4.81,-0.13,-0.32,102.6,4.73,-1,-0.1,.84,0.0,-0.1,-1,.431,.499,,Amateur Draft
246,Kyle Hendricks\hendrky01,29,CHC,70.0,11,11,31,3.99,4.60,0.26,0.20,104.0,4.73,7,0.8,,-0.1,1.3,12,.572,.505,$7405000,Traded
230,Cole Hamels*\hamelco01,35,CHC,62.2,11,11,30,4.31,4.73,0.25,0.21,101.6,4.76,5,0.5,,-0.1,1.0,9,.544,.503,$20000000,Traded
441,Jose Quintana*\quintjo01,30,CHC,62.2,11,10,29,4.16,4.62,0.26,0.17,103.6,4.69,5,0.5,1.18,-0.1,1.0,9,.549,.503,$10500000,Traded
129,Yu Darvish\darviyu01,32,CHC,61.0,12,12,35,5.16,4.46,0.22,0.19,102.5,4.54,-3,-0.3,,-0.1,0.2,1,.477,.498,$20000000,Free Agency
313,Jon Lester*\lestejo01,35,CHC,52.2,10,10,27,4.61,4.74,0.27,0.21,103.3,4.83,3,0.3,,-0.1,0.7,6,.526,.502,$27500000,Free Agency
103,Tyler Chatwood\chatwty01,29,CHC,29.1,14,1,9,2.76,4.46,0.23,-0.20,106.1,4.26,6,0.6,1.45,0.0,0.9,8,.542,.504,$12500000,Free Agency
301,Brandon Kintzler\kintzbr01,34,CHC,26.1,25,0,8,2.73,4.65,0.22,-0.32,102.9,4.23,5,0.5,1.46,0.0,0.8,7,.521,.503,,Traded
108,Steve Cishek\cishest01,33,CHC,24.0,25,0,8,3.00,4.85,0.22,-0.33,103.3,4.44,4,0.5,1.63,0.1,0.7,6,.518,.503,$6500000,Free Agency
64,Brad Brach\brachbr01,33,CHC,23.2,24,0,9,3.42,4.69,0.22,-0.32,102.7,4.27,3,0.3,1.19,0.0,0.5,4,.512,.502,$1650000,Free Agency
485,Kyle Ryan*\ryanky01,27,CHC,19.0,24,0,10,4.74,4.96,0.24,-0.34,102.4,4.49,0,0.0,1.45,-0.1,0.1,1,.500,.500,$555000,Free Agency
373,Mike Montgomery*\montgmi01,29,CHC,14.0,11,0,9,5.79,4.47,0.28,-0.31,105.8,4.11,-2,-0.2,1.18,-0.1,-0.2,-1,.479,.499,$2440000,Traded
592,Allen Webster\webstal01,29,CHC,11.0,12,0,7,5.73,4.61,0.29,-0.32,101.8,4.08,-2,-0.2,.83,0.0,-0.1,-1,.485,.499,,Free Agency
157,Carl Edwards Jr.\edwarca01,27,CHC,10.2,14,0,10,8.44,4.72,0.22,-0.32,105.5,4.41,-5,-0.4,1.43,-0.1,-0.5,-4,.468,.497,$1500000,Traded
541,Pedro Strop\stroppe01,34,CHC,10.2,12,0,6,5.06,4.75,0.20,-0.33,104.7,4.42,-1,-0.1,1.62,-0.1,0.0,0,.496,.500,$6250000,Traded
477,Randy Rosario*\rosarra01,25,CHC,7.0,8,0,6,7.71,5.01,0.24,-0.34,105.4,4.66,-2,-0.2,1.05,0.0,-0.2,-2,.473,.499,$564000,Waivers
117,Tim Collins*\colliti01,29,CHC,4.2,5,0,2,3.86,4.36,0.35,-0.30,100.2,3.72,0,0.0,.16,0.0,0.0,0,.501,.500,$850000,Free Agency
336,Dillon Maples\mapledi01,27,CHC,4.2,6,0,0,0.00,5.04,0.07,-0.35,99.6,4.60,2,0.3,1.37,0.0,0.3,3,.543,.502,,Amateur Draft
97,Xavier Cedeno*\cedenxa01,32,CHC,2.0,5,0,0,0.00,5.67,0.39,-0.39,107.7,5.27,1,0.1,.88,0.0,0.1,1,.525,.501,$900000,Free Agency
89,Victor Caratini\caratvi01,25,CHC,1.0,1,0,2,18.00,4.16,0.43,-0.29,104.0,3.57,-2,-0.1,.01,0.1,-0.1,-2,.360,.499,$569500,Traded
393,James Norwood\norwoja01,25,CHC,1.0,1,0,0,0.00,4.16,0.17,-0.29,104.0,3.84,0,0.0,1.04,0.0,0.1,1,.547,.500,,Amateur Draft
596,Rowan Wick\wickro01,26,CHC,1.0,1,0,1,9.00,4.20,0.34,-0.29,104.0,3.72,-1,-0.1,.34,0.0,0.0,0,.446,.500,,Traded
320,Reynaldo Lopez\lopezre01,25,CHW,65.1,12,12,48,6.61,4.33,-0.30,0.20,101.2,4.88,-12,-1.1,,-0.1,-0.6,-6,.406,.493,$580000,Traded
207,Lucas Giolito\giolilu01,24,CHW,60.0,10,10,21,3.15,4.59,-0.22,0.21,99.6,5.01,13,1.4,,-0.1,1.9,19,.637,.508,$573000,Traded
394,Ivan Nova\novaiv01,32,CHW,59.1,11,11,44,6.67,4.44,-0.33,0.20,100.7,5.01,-11,-1.0,,-0.1,-0.5,-5,.410,.494,$9167000,Traded
35,Manny Banuelos*\banuema01,28,CHW,40.1,11,7,33,7.36,4.53,-0.28,0.08,100.5,4.91,-11,-1.0,.53,0.0,-0.6,-7,.409,.494,$559000,Traded
465,Carlos Rodon*\rodonca01,26,CHW,34.2,7,7,22,5.71,4.31,-0.26,0.20,102.3,4.87,-3,-0.3,,0.0,0.0,0,.458,.498,$4200000,Amateur Draft
124,Dylan Covey\coveydy01,27,CHW,32.1,8,6,19,5.29,4.76,-0.31,0.20,98.6,5.19,0,0.0,1.98,0.0,0.3,3,.497,.500,$571000,Rule 5 Draft
