Rk,Name,Age,Tm,IP,G,GS,R,RA9,RA9opp,RA9def,RA9role,PPFp,RA9avg,RAA,WAA,gmLI,WAAadj,WAR,RAR,waaWL%,162WL%,Salary,Acquired
419,Ross Ohlendorf\ohlenro01,25,2TM,62.2,30,5,49,7.04,4.71,-0.21,-0.16,98.4,4.68,-17,-1.6,0.88,-0.1,-1.1,-10,0.446,0.494,"$391,425",Traded
243,LaTroy Hawkins\hawkila01,35,2TM,62,57,0,29,4.21,4.76,-0.15,-0.35,100.5,4.58,2,0.2,0.76,0,0.9,9,0.504,0.5,"$3,750,000",Traded
355,Nick Masset\masseni01,26,2TM,62,42,1,32,4.65,4.88,-0.19,-0.28,104.8,5.01,2,0.2,0.93,-0.1,0.7,9,0.505,0.5,"$396,000",Traded
32,Denny Bautista\bautide01,25,2TM,60.1,51,0,35,5.22,4.74,-0.17,-0.35,99.5,4.54,-5,-0.4,0.92,-0.2,-0.1,1,0.491,0.497,"$395,000",Traded
172,Kyle Farnsworth\farnsky01,32,2TM,60.1,61,0,32,4.77,4.87,-0.25,-0.36,101.4,4.83,-1,-0.1,1.22,-0.3,0.3,7,0.499,0.501,"$5,916,666",Traded
64,Chad Bradford\bradfch01,33,2TM,59.1,68,0,20,3.03,4.85,0.04,-0.36,102.4,4.55,9,0.9,1.47,0.1,1.6,16,0.514,0.502,"$3,666,666",Free Agency
275,Zach Jackson*\jacksza01,25,2TM,58.1,11,9,38,5.86,4.75,0.18,0.15,100.6,4.75,-8,-0.8,0.17,0,-0.2,-1,0.43,0.496,,Traded
310,Wil Ledezma*\ledezwi01,27,2TM,58.1,28,6,29,4.47,4.61,-0.02,-0.12,87.2,3.94,-3,-0.3,0.47,-0.1,0.1,2,0.49,0.497,"$620,000",Waivers
223,Eddie Guardado*\guarded01,37,2TM,56.1,64,0,26,4.15,4.76,-0.24,-0.35,101.2,4.7,2,0.3,1.3,-0.1,0.8,10,0.504,0.503,"$2,000,000",Traded
490,Juan Rincon\rincoju01,29,2TM,55.1,47,0,39,6.34,4.83,-0.02,-0.36,97.6,4.38,-13,-1.3,0.74,0,-0.7,-6,0.473,0.496,"$2,475,000",Free Agency
208,Gary Glover\glovega01,31,2TM,54.1,47,0,33,5.47,4.86,-0.03,-0.36,102.2,4.63,-6,-0.6,0.95,-0.1,-0.1,1,0.487,0.498,"$1,075,000",Free Agency
482,Anthony Reyes\reyesan01,26,2TM,49,16,6,15,2.76,4.64,0.22,0.03,96.3,4.28,8,0.9,1.06,-0.1,1.3,13,0.556,0.502,"$392,500",Traded
67,Craig Breslow*\breslcr01,27,2TM,47,49,0,12,2.3,4.7,-0.09,-0.35,95.1,4.23,9,0.9,0.87,-0.1,1.3,15,0.519,0.505,"$392,000",Waivers
236,Craig Hansen\hansecr01,24,2TM,46.1,48,0,37,7.19,4.86,0.06,-0.36,104.2,4.63,-14,-1.3,1.13,-0.2,-1.1,-8,0.472,0.496,,Amateur Draft
579,Rob Tejeda\tejedro01,26,2TM,45.1,29,1,23,4.57,5.06,-0.33,-0.31,99.4,5.05,2,0.2,0.71,-0.2,0.4,7,0.506,0.502,,Waivers
124,Bryan Corey\coreybr01,34,2TM,45,46,0,34,6.8,4.67,0.01,-0.34,88.5,3.82,-15,-1.4,0.94,0,-1.1,-11,0.469,0.494,"$405,000",Traded
626,Kip Wells\wellski01,31,2TM,37.2,25,2,29,6.93,4.85,-0.24,-0.28,99.2,4.77,-9,-0.9,0.7,0.1,-0.5,-6,0.465,0.497,"$3,100,000",Free Agency
470,Horacio Ramirez*\ramirho01,28,2TM,37.1,32,0,20,4.82,4.8,-0.41,-0.36,102.8,4.98,0,0,0.92,-0.1,0.3,5,0.501,0.5,,Traded
486,Arthur Rhodes*\rhodear01,38,2TM,35.1,61,0,9,2.29,5.02,0.07,-0.37,98.3,4.5,8,0.9,1.55,0.2,1.4,12,0.514,0.502,,Traded
288,Jorge Julio\juliojo01,29,2TM,30,27,0,12,3.6,4.72,0.13,-0.35,96.5,4.09,1,0.2,0.6,-0.1,0.4,5,0.506,0.5,"$1,000,000",Free Agency
326,Esteban Loaiza\loaizes01,36,2TM,27,10,3,17,5.67,4.48,-0.11,-0.12,102.6,4.59,-3,-0.3,0.61,0,-0.1,-1,0.469,0.499,"$7,500,000",Free Agency
114,Todd Coffey\coffeto01,27,2TM,26.2,26,0,13,4.39,4.73,-0.07,-0.34,103,4.59,1,0.1,0.52,0.1,0.4,3,0.504,0.5,"$907,500",Amateur Draft
170,Scott Eyre*\eyresc01,36,2TM,25.2,38,0,12,4.21,4.68,0.11,-0.34,100.3,4.25,0,0,1.31,-0.1,0.2,2,0.501,0.5,"$3,800,000",Free Agency
171,Brian Falkenborg\falkebr01,30,2TM,22.1,25,0,13,5.24,4.46,-0.05,-0.32,96.7,4.04,-3,-0.3,1.06,-0.1,-0.2,-1,0.489,0.499,,Free Agency
12,Alberto Arias\ariasal02,24,2TM,21.2,15,2,10,4.15,4.74,-0.1,-0.16,106.3,4.98,2,0.2,0.27,-0.2,0.3,4,0.516,0.502,,Amateur Free Agent
408,Josh Newman*\newmajo01,26,2TM,15.2,12,0,18,10.34,4.58,-0.38,-0.2,105.9,5.03,-9,-0.9,0.33,0.2,-0.5,-8,0.427,0.497,,Amateur Draft
625,Jared Wells\wellsja02,26,2TM,8.1,8,0,8,8.64,4.84,0.07,-0.36,89.1,3.96,-4,-0.4,0.54,0.1,-0.3,-3,0.447,0.498,,Amateur Draft
627,Randy Wells\wellsra01,25,2TM,5.1,4,0,0,0,4.83,-0.06,-0.35,108.6,4.93,3,0.3,0.69,0,0.3,3,0.579,0.501,,Rule 5 returned
440,Scott Patterson\pattesc01,29,2TM,4.2,4,0,1,1.93,4.35,-0.06,-0.32,89.7,3.68,1,0.1,0.98,0,0.1,1,0.524,0.501,,Free Agency
578,Julian Tavarez\tavarju01,35,3TM,54.2,52,0,42,6.91,4.69,0.19,-0.34,97.9,4.07,-17,-1.7,0.79,0.2,-1,-12,0.468,0.497,"$3,850,000",Free Agency
623,Brandon Webb\webbbr01,29,ARI,226.2,34,34,95,3.77,4.49,-0.19,0.18,105.2,5.12,36,3.9,,-0.2,5.7,54,0.615,0.524,"$5,500,000",Amateur Draft
240,Dan Haren\harenda01,27,ARI,216,33,33,86,3.58,4.45,-0.19,0.18,107.4,5.17,40,4.4,,-0.1,6.1,57,0.633,0.527,"$4,050,000",Traded
286,Randy Johnson*\johnsra05,44,ARI,184,30,30,92,4.5,4.57,-0.19,0.18,105.8,5.23,16,1.7,,-0.1,3.2,31,0.558,0.511,"$15,100,546",Traded
135,Doug Davis*\davisdo02,32,ARI,146,26,26,76,4.68,4.53,-0.21,0.18,108.2,5.32,11,1.2,,-0.1,2.3,23,0.546,0.507,"$7,750,000",Traded
429,Micah Owings\owingmi01,25,ARI,104.2,22,18,73,6.28,4.52,-0.2,0.16,104.3,5.09,-13,-1.3,0.85,-0.1,-0.4,-5,0.443,0.492,"$402,000",Amateur Draft
467,Chad Qualls\quallch01,29,ARI,73.2,77,0,29,3.54,4.49,-0.18,-0.33,107.2,4.66,10,1,1.61,0.2,1.8,16,0.513,0.506,"$1,312,500",Traded
447,Tony Pena\penato03,26,ARI,72.2,72,0,38,4.71,4.51,-0.21,-0.33,107.1,4.71,1,0.1,1.26,-0.1,0.6,6,0.501,0.5,"$405,500",Amateur Free Agent
338,Brandon Lyon\lyonbr01,28,ARI,59.1,61,0,34,5.16,4.49,-0.22,-0.33,107.9,4.74,-2,-0.2,1.48,-0.2,0.1,2,0.496,0.499,"$3,125,000",Traded
456,Yusmeiro Petit\petityu01,23,ARI,56.1,19,8,29,4.63,4.65,-0.2,0.05,105.4,5.15,4,0.4,0.45,-0.1,0.8,8,0.52,0.502,"$394,000",Traded
533,Max Scherzer\scherma01,23,ARI,56,16,7,24,3.86,4.67,-0.17,0.01,107.5,5.2,9,0.9,0.3,-0.2,1.3,13,0.558,0.506,,Amateur Draft
131,Juan Cruz\cruzju02,29,ARI,51.2,57,0,17,2.96,4.6,-0.14,-0.33,107.2,4.72,10,1.1,0.94,-0.1,1.4,15,0.519,0.507,"$1,937,500",Traded
210,Edgar Gonzalez\gonzaed01,25,ARI,48,17,6,34,6.38,4.54,-0.22,-0.04,108.8,5.13,-6,-0.6,0.41,0,-0.2,-2,0.464,0.496,"$411,000",Amateur Free Agent
547,Doug Slaten*\slatedo01,28,ARI,32.1,45,0,20,5.57,4.84,-0.21,-0.35,105.7,4.97,-2,-0.2,0.69,0,0.1,1,0.496,0.499,"$400,500",Amateur Draft
507,Leo Rosales\rosalle01,27,ARI,30,27,0,15,4.5,4.63,-0.22,-0.34,103.9,4.68,1,0.1,0.6,-0.1,0.3,3,0.503,0.501,,Traded
368,Brandon Medders\meddebr01,28,ARI,19.2,18,0,11,5.03,4.63,-0.22,-0.34,108,4.88,0,0,0.45,0,0.1,1,0.499,0.5,"$409,500",Free Agency
76,Billy Buckner\bucknbi02,24,ARI,14,10,0,5,3.21,4.35,-0.2,-0.32,105.9,4.48,2,0.2,0.41,-0.1,0.3,3,0.521,0.501,,Traded
444,Jailen Peguero\pegueja01,27,ARI,9.1,7,0,6,5.79,4.51,-0.19,-0.33,106.4,4.66,-1,-0.1,0.38,0,0,0,0.484,0.499,,Free Agency
496,Connor Robertson\roberco01,26,ARI,7,6,0,4,5.14,4.75,-0.25,-0.35,108.1,5.03,0,0,0.85,0,0.1,1,0.5,0.5,,Traded
289,Jair Jurrjens\jurrjja01,22,ATL,188.1,31,31,87,4.16,4.49,0.19,0.18,98.5,4.41,7,0.7,,-0.1,2.2,22,0.523,0.504,"$390,000",Traded
96,Jorge Campillo\campijo01,29,ATL,158.2,39,25,74,4.2,4.64,0.19,0.11,96.1,4.38,5,0.5,0.97,-0.1,1.7,17,0.512,0.503,,Free Agency
267,Tim Hudson\hudsoti01,32,ATL,142,23,22,53,3.36,4.55,0.19,0.18,96.8,4.39,17,1.9,0.06,-0.1,3,29,0.581,0.512,"$15,500,000",Traded
484,Jo-Jo Reyes*\reyesjo03,23,ATL,113,23,22,77,6.13,4.7,0.2,0.17,96.1,4.49,-20,-1.9,0.42,-0.1,-1,-11,0.419,0.488,,Amateur Draft
42,Jeff Bennett\benneje01,28,ATL,97.1,72,4,44,4.07,4.61,0.18,-0.23,97.8,4.11,1,0.1,1.3,-0.1,0.9,9,0.502,0.501,"$400,000",Free Agency
233,Mike Hampton*\hamptmi01,35,ATL,78,13,13,45,5.19,4.6,0.2,0.18,98.1,4.49,-5,-0.5,,-0.1,0.1,1,0.459,0.497,"$15,975,184",Traded
392,Charlie Morton\mortoch02,24,ATL,74.2,16,15,56,6.75,4.72,0.2,0.17,96.8,4.54,-18,-1.6,0.69,0,-1.1,-12,0.397,0.49,,Amateur Draft
62,Blaine Boyer\boyerbl01,26,ATL,72,76,0,51,6.38,4.64,0.18,-0.34,97.1,4,-18,-1.8,0.87,0,-1.2,-13,0.476,0.489,"$390,000",Amateur Draft
207,Tom Glavine*\glavito02,42,ATL,63.1,13,13,40,5.68,4.62,0.19,0.18,99.3,4.58,-7,-0.7,,0,-0.2,-2,0.446,0.496,"$8,000,000",Free Agency
100,Buddy Carlyle\carlybu01,30,ATL,62.2,45,0,26,3.73,4.66,0.16,-0.34,96.2,4,2,0.2,0.76,-0.1,0.7,7,0.505,0.501,,Free Agency
420,Will Ohman*\ohmanwi01,30,ATL,58.2,83,0,27,4.14,4.74,0.17,-0.34,96.4,4.07,0,0,1.11,-0.1,0.4,5,0.5,0.5,"$1,600,000",Traded
4,Manny Acosta\acostma01,27,ATL,53,46,0,25,4.25,4.63,0.19,-0.34,97.5,4,-1,-0.1,0.96,-0.1,0.3,3,0.498,0.499,"$392,500",Free Agency
213,Mike Gonzalez*\gonzami02,30,ATL,33.2,36,0,21,5.61,4.68,0.15,-0.34,95.2,3.99,-6,-0.6,1.17,-0.1,-0.4,-3,0.484,0.496,"$2,362,500",Traded
415,Vladimir Nunez\nunezvl01,33,ATL,32.2,23,0,14,3.86,4.61,0.19,-0.34,97.3,3.98,1,0.1,0.63,-0.1,0.3,3,0.503,0.5,,Free Agency
276,Chuck James*\jamesch03,26,ATL,29.2,7,7,30,9.1,4.55,0.2,0.18,99.4,4.51,-15,-1.3,,0,-1,-13,0.32,0.492,"$427,500",Amateur Draft
553,John Smoltz\smoltjo01,41,ATL,28,6,5,8,2.57,4.49,0.16,0.16,97,4.36,6,0.6,2.87,0,0.9,8,0.605,0.504,"$14,000,000",Free Agency
437,James Parr\parrja01,22,ATL,22.1,5,5,13,5.24,4.48,0.21,0.18,94.5,4.2,-2,-0.2,,0,-0.1,-1,0.453,0.499,,Amateur Draft
492,Royce Ring*\ringro01,27,ATL,22.1,42,0,25,10.07,4.97,0.23,-0.36,97.2,4.26,-14,-1.4,1.13,-0.1,-1.3,-12,0.466,0.491,"$397,500",Traded
480,Chris Resop\resopch01,25,ATL,18.1,16,0,12,5.89,4.47,0.19,-0.32,99,3.92,-4,-0.4,0.52,0.1,-0.2,-2,0.476,0.498,"$390,000",Waivers
558,Rafael Soriano\soriara01,28,ATL,14,14,0,5,3.21,4.78,0.13,-0.35,95.9,4.12,2,0.2,1.38,0,0.3,3,0.511,0.501,"$2,650,000",Traded
489,Jeff Ridgway*\ridgwje01,27,ATL,9.2,10,0,4,3.72,5.19,0.17,-0.38,101.9,4.73,1,0.1,1.29,0,0.2,2,0.512,0.501,,Traded
566,Phil Stockman\stockph01,28,ATL,7.1,6,0,0,0,4.6,0.11,-0.33,99.8,4.14,3,0.4,0.12,-0.2,0.3,4,0.561,0.502,,Free Agency
397,Peter Moylan\moylape01,29,ATL,5.2,7,0,1,1.59,4.46,0.19,-0.32,99.8,3.94,2,0.2,1.74,0,0.3,2,0.523,0.501,"$410,000",Free Agency
144,Elmer Dessens\desseel01,37,ATL,4,4,0,10,22.5,4.27,0.3,-0.31,97.6,3.57,-8,-0.7,0.79,0.1,-0.6,-8,0.322,0.496,,Free Agency
78,Francisley Bueno*\buenofr01,27,ATL,2.1,1,0,2,7.71,5.12,0.28,-0.37,94,4.2,-1,-0.1,0.06,0,0,-1,0.416,0.499,,Amateur Free Agent
143,Matt DeSalvo\desalma01,27,ATL,2,2,0,7,31.5,4.37,0.42,-0.32,95.2,3.46,-6,-0.5,0.07,0.2,-0.2,-6,0.259,0.497,,Free Agency
226,Jeremy Guthrie\guthrje01,29,BAL,190.2,30,30,82,3.87,4.75,-0.01,0.18,102,5.04,22,2.3,,-0.1,4.1,46,0.576,0.514,"$770,000",Waivers
90,Daniel Cabrera\cabreda01,27,BAL,180,30,30,109,5.45,4.74,-0.01,0.18,102.1,5.04,-11,-1.1,,-0.1,0.6,11,0.463,0.493,"$2,875,000",Amateur Free Agent
424,Garrett Olson*\olsonga01,24,BAL,132.2,26,26,100,6.78,4.72,-0.01,0.18,101.1,4.97,-29,-2.7,,-0.1,-1.4,-12,0.397,0.484,,Amateur Draft
85,Brian Burres*\burrebr01,27,BAL,129.2,31,22,90,6.25,4.82,-0.01,0.15,103,5.13,-18,-1.8,0.55,-0.1,-0.5,-2,0.443,0.489,"$395,000",Waivers
325,Radhames Liz\lizra01,24,BAL,84.1,17,17,67,7.15,4.92,-0.01,0.19,103.6,5.31,-19,-1.7,,-0.1,-0.9,-8,0.399,0.489,,Amateur Free Agent
531,Dennis Sarfate\sarfade01,27,BAL,79.2,57,4,47,5.31,4.87,-0.01,-0.25,103.4,4.79,-6,-0.6,0.85,-0.2,0.1,4,0.49,0.496,"$390,000",Traded
125,Lance Cormier\cormila01,27,BAL,71.2,45,1,36,4.52,4.83,-0.01,-0.34,103.1,4.65,0,0,0.94,-0.2,0.5,9,0.5,0.5,,Free Agency
284,Jim Johnson\johnsji04,25,BAL,68.2,54,0,18,2.36,4.8,-0.01,-0.36,102.2,4.56,16,1.6,1.23,0,2.3,24,0.53,0.51,,Amateur Draft
620,Chris Waters*\waterch01,27,BAL,64.2,11,11,38,5.29,4.83,-0.01,0.18,102.5,5.16,-2,-0.2,,0,0.4,6,0.481,0.499,,Free Agency
541,George Sherrill*\sherrge01,31,BAL,53.1,57,0,28,4.73,4.79,-0.01,-0.36,102.4,4.55,-2,-0.2,1.73,-0.2,0.1,5,0.497,0.499,"$980,000",Traded
10,Matt Albers\alberma01,25,BAL,49,28,3,21,3.86,4.74,-0.01,-0.19,101.8,4.64,3,0.3,1.26,-0.1,0.8,10,0.512,0.502,"$395,000",Traded
591,Steve Trachsel\trachst01,37,BAL,39.2,10,8,41,9.3,4.79,-0.01,0.08,103.3,5.04,-19,-1.7,0.19,0.1,-1.2,-14,0.334,0.49,"$1,500,000",Free Agency
614,Jamie Walker*\walkeja01,36,BAL,38,59,0,31,7.34,5.02,-0.01,-0.37,102,4.76,-12,-1.2,1.32,-0.3,-1,-7,0.481,0.493,"$4,500,000",Free Agency
46,Randor Bierd\bierdra01,24,BAL,36.2,29,0,21,5.15,4.84,-0.01,-0.36,103.3,4.64,-3,-0.3,0.73,-0.1,0.1,2,0.491,0.498,"$390,000",Rule 5 Draft
91,Fernando Cabrera\cabrefe01,26,BAL,28.1,22,0,18,5.72,4.94,-0.01,-0.37,103.6,4.75,-4,-0.4,0.63,0,-0.1,0,0.484,0.498,"$575,000",Free Agency
106,Alberto Castillo*\castial02,32,BAL,26,28,0,11,3.81,5.08,-0.01,-0.38,103.3,4.87,3,0.3,0.85,-0.1,0.5,6,0.51,0.502,,Free Agency
328,Adam Loewen*\loewead01,24,BAL,21.1,7,4,19,8.02,4.88,-0.01,0.11,102.6,5.14,-7,-0.7,1.18,0,-0.5,-5,0.405,0.496,"$816,000",Amateur Draft
110,Rocky Cherry\cherrro01,28,BAL,17,18,0,15,7.94,5,-0.01,-0.37,103.6,4.8,-6,-0.6,1.37,-0.2,-0.6,-4,0.466,0.496,"$390,000",Traded
546,Alfredo Simon\simonal01,27,BAL,13,4,1,10,6.92,4.72,-0.01,-0.04,104,4.88,-3,-0.3,0.7,0,-0.2,-2,0.425,0.498,,Free Agency
11,Greg Aquino\aquingr01,30,BAL,9.1,9,0,13,12.54,4.99,-0.01,-0.37,104.9,4.86,-8,-0.8,0.49,0.2,-0.5,-7,0.416,0.495,"$500,000",Waivers
376,Kam Mickolio\mickoka01,24,BAL,7.2,9,0,5,5.87,5.13,-0.01,-0.38,102.6,4.88,-1,-0.1,0.89,0,0,0,0.489,0.499,,Traded
380,Jim Miller\milleji02,26,BAL,7.2,8,0,3,3.52,4.89,-0.01,-0.36,104.4,4.74,1,0.1,1.2,0,0.2,2,0.511,0.501,,Traded
364,Bob McCrory\mccrobo01,26,BAL,6.1,8,0,12,17.05,5.07,-0.01,-0.38,105.9,4.99,-9,-0.8,0.48,0.2,-0.5,-8,0.401,0.495,,Amateur Draft
79,Ryan Bukvich\bukviry01,30,BAL,5.1,4,0,4,6.75,4.99,-0.01,-0.37,106.1,4.92,-1,-0.1,0.8,0,-0.1,-1,0.471,0.499,,Free Agency
312,Jon Lester*\lestejo01,24,BOS,210.1,33,33,78,3.34,4.81,0.13,0.18,105.3,5.12,38,4.1,,-0.2,6.1,64,0.625,0.525,"$421,500",Amateur Draft
613,Tim Wakefield\wakefti01,41,BOS,181,30,30,89,4.43,4.76,0.13,0.18,105.5,5.07,10,1,,-0.1,2.7,33,0.534,0.506,"$4,000,000",Free Agency
35,Josh Beckett\beckejo02,28,BOS,174.1,27,27,80,4.13,4.77,0.13,0.18,106,5.11,16,1.7,,-0.1,3.3,38,0.562,0.51,"$10,166,666",Traded
360,Daisuke Matsuzaka\matsuda01,27,BOS,167.2,29,29,58,3.11,4.8,0.12,0.18,105.6,5.13,35,3.8,,-0.1,5.4,56,0.631,0.523,"$8,333,333",Purchased
356,Justin Masterson\masteju01,23,BOS,88.1,36,9,31,3.16,4.67,0.12,-0.03,107.3,4.85,15,1.6,1.07,-0.1,2.4,26,0.543,0.51,,Amateur Draft
74,Clay Buchholz\buchhcl01,23,BOS,76,16,15,63,7.46,4.8,0.14,0.18,104.2,5.04,-22,-2,0.02,0,-1.2,-12,0.378,0.488,"$396,000",Amateur Draft
140,Manny Delcarmen\delcama01,26,BOS,74.1,73,0,28,3.39,4.88,0.12,-0.36,105.7,4.65,9,0.9,1.31,-0.1,1.7,18,0.513,0.506,"$421,000",Amateur Draft
432,Jonathan Papelbon\papeljo01,27,BOS,69.1,67,0,24,3.12,4.77,0.12,-0.35,105.5,4.54,10,1,1.77,0.2,1.9,18,0.515,0.506,"$775,000",Amateur Draft
421,Hideki Okajima*\okajihi01,32,BOS,62,64,0,18,2.61,4.82,0.12,-0.36,105.6,4.58,12,1.3,1.52,0.2,2.1,20,0.52,0.508,"$1,275,000",Free Agency
333,Javier Lopez*\lopezja02,30,BOS,59.1,70,0,18,2.73,4.97,0.13,-0.37,107.4,4.8,13,1.3,1.08,-0.1,1.8,20,0.518,0.508,"$840,000",Traded
587,Mike Timlin\timlimi01,42,BOS,49.1,47,0,32,5.84,4.88,0.15,-0.36,105.7,4.62,-8,-0.8,0.64,0,-0.2,-1,0.484,0.495,"$3,000,000",Free Agency
1,David Aardsma\aardsda01,26,BOS,48.2,47,0,32,5.92,4.83,0.12,-0.36,106.6,4.64,-8,-0.8,0.8,-0.1,-0.3,-2,0.484,0.495,"$403,250",Traded
117,Bartolo Colon\colonba01,35,BOS,39,7,7,23,5.31,4.57,0.15,0.17,106.6,4.9,-2,-0.2,,0,0.1,2,0.466,0.499,,Free Agency
550,Chris Smith\smithch08,27,BOS,18.1,12,0,16,7.85,4.85,0.14,-0.24,105.5,4.72,-7,-0.6,0.21,0.2,-0.3,-4,0.446,0.496,,Amateur Draft
441,David Pauley\pauleda01,25,BOS,12.1,6,2,17,12.41,4.92,0.17,-0.05,109.2,5.12,-10,-0.9,0.01,0.2,-0.6,-9,0.352,0.495,,Traded
235,Devern Hansack\hansade01,30,BOS,6.2,4,0,5,6.75,4.69,0.13,-0.35,110.8,4.67,-2,-0.2,0.77,0,-0.1,-1,0.46,0.499,,Free Agency
59,Michael Bowden\bowdemi01,21,BOS,5,1,1,2,3.6,4.89,0.15,0.19,112,5.51,1,0.1,,0,0.2,2,0.605,0.501,,Amateur Draft
649,Charlie Zink\zinkch01,28,BOS,4.1,1,1,8,16.62,5.64,0.23,0.22,112,6.3,-5,-0.3,,0,-0.3,-4,0.174,0.498,,Amateur Free Agent
555,Kyle Snyder\snydeky01,30,BOS,1.2,2,0,4,21.6,4.34,0.16,-0.32,90,3.47,-3,-0.3,1.05,0,-0.3,-3,0.352,0.498,"$835,000",Waivers
142,Ryan Dempster\dempsry01,31,CHC,206.2,33,33,75,3.27,4.57,-0.15,0.18,107.2,5.25,47,5.3,,-0.1,6.9,64,0.66,0.533,"$7,333,333",Free Agency
317,Ted Lilly*\lillyte01,32,CHC,204.2,34,34,96,4.22,4.63,-0.15,0.18,103.3,5.13,22,2.4,,-0.1,4,39,0.57,0.515,"$8,000,000",Free Agency
647,Carlos Zambrano\zambrca01,27,CHC,188.2,30,30,85,4.05,4.63,-0.16,0.18,104.5,5.2,26,2.8,,-0.1,4.2,41,0.592,0.517,"$16,000,000",Amateur Free Agent
350,Jason Marquis\marquja01,29,CHC,167,29,28,87,4.69,4.55,-0.18,0.18,105.8,5.19,11,1.1,1.05,-0.1,2.4,24,0.538,0.507,"$6,375,000",Free Agency
349,Carlos Marmol\marmoca01,25,CHC,87.1,82,0,30,3.09,4.65,-0.11,-0.34,105.5,4.67,16,1.6,1.49,0.3,2.7,23,0.52,0.51,"$430,000",Amateur Free Agent
266,Bob Howry\howrybo01,34,CHC,70.2,72,0,44,5.6,4.65,-0.17,-0.34,105.9,4.75,-6,-0.6,1.08,-0.1,-0.1,-1,0.491,0.496,"$4,500,000",Free Agency
637,Kerry Wood\woodke02,31,CHC,66.1,65,0,24,3.26,4.61,-0.13,-0.33,104.7,4.61,10,1.1,1.56,0.2,1.9,16,0.517,0.507,"$4,200,000",Free Agency
