Rk,Name,Age,Tm,IP,G,GS,R,RA9,RA9opp,RA9def,RA9role,PPFp,RA9avg,RAA,WAA,gmLI,WAAadj,WAR,RAR,waaWL%,162WL%,Salary,Acquired
303,Chuck McElroy*\mcelrch01,29,2TM,75,61,0,36,4.32,5.09,-0.1,-0.38,98.7,4.74,3,0.3,1.32,-0.1,1,12,0.505,0.501,"$817,000",Traded
443,Heathcliff Slocumb\slocuhe01,31,2TM,75,76,0,45,5.4,5.07,0.11,-0.38,99.2,4.54,-8,-0.7,1.46,-0.3,-0.3,1,0.491,0.497,"$2,300,000",Traded
294,T.J. Mathews\mathet.01,27,2TM,74.2,64,0,32,3.86,4.89,0,-0.37,97.5,4.39,4,0.5,1.3,-0.1,1.1,12,0.507,0.502,"$240,000",Traded
156,Keith Foulke\foulkke01,24,2TM,73.1,27,8,52,6.38,4.95,0.11,-0.09,94.7,4.49,-16,-1.3,1.49,0,-0.7,-8,0.45,0.497,"$150,000",Traded
480,Mike Timlin\timlimi01,31,2TM,72.2,64,0,30,3.72,5.01,0.06,-0.38,99.6,4.55,6,0.6,1.58,0,1.4,15,0.51,0.502,"$1,300,000",Traded
450,Paul Spoljaric*\spoljpa01,26,2TM,70.2,57,0,30,3.82,5.09,0.06,-0.35,98.8,4.62,6,0.6,1.42,0,1.3,14,0.51,0.503,"$185,000",Traded
277,Derek Lowe\lowede01,24,2TM,69,20,9,49,6.39,4.84,0.06,0.01,98,4.69,-13,-1.2,0.83,0,-0.5,-5,0.442,0.496,,Traded
226,Danny Jackson*\jacksda02,35,2TM,67.2,17,13,64,8.51,4.73,-0.59,0.15,95.4,5.18,-25,-2.3,0.75,0,-1.7,-19,0.367,0.491,"$4,600,000",Traded
223,Mark Hutton\huttoma01,27,2TM,60.1,40,1,34,5.07,4.65,-0.03,-0.31,104.7,4.55,-4,-0.4,0.84,-0.1,0.1,2,0.491,0.499,"$205,000",Traded
116,Omar Daal*\daalom01,25,2TM,57.1,42,3,48,7.53,5.07,0.12,-0.2,99.6,4.72,-18,-1.8,1.48,-0.6,-1.8,-12,0.458,0.491,"$550,000",Traded
94,Terry Clark\clarkte01,36,2TM,57,13,9,41,6.47,5.23,0.1,0.14,102.2,5.38,-7,-0.7,0.7,0,-0.1,0,0.449,0.498,"$200,000",Free Agency
495,Ed Vosberg*\vosbeed01,35,2TM,53,59,0,30,5.09,5.19,0.09,-0.39,101.7,4.79,-2,-0.2,0.99,-0.1,0.2,4,0.497,0.499,"$450,000",Traded
30,Jose Bautista\bautijo01,32,2TM,52.2,32,0,42,7.18,5.01,-0.22,-0.34,102.4,4.99,-13,-1.2,0.59,0.1,-0.6,-7,0.461,0.496,"$150,000",Free Agency
254,Steve Kline*\klinest02,24,2TM,52.2,46,1,37,6.32,5.07,0.1,-0.31,99.5,4.64,-10,-1,1.26,-0.2,-0.7,-5,0.479,0.497,"$150,000",Amateur Draft
353,Gregg Olson\olsongr01,30,2TM,50,45,0,35,6.3,5.03,0.24,-0.38,101.7,4.49,-10,-0.9,1.23,-0.2,-0.6,-4,0.48,0.499,"$610,000",Free Agency
228,Jason Jacome*\jacomja01,26,2TM,49.1,28,4,33,6.02,4.99,0.09,-0.16,101.5,4.81,-7,-0.6,0.91,-0.1,-0.2,-1,0.477,0.498,"$220,000",Waivers
124,Rich DeLucia\delucri01,32,2TM,44,36,0,21,4.3,4.91,0.11,-0.37,101.3,4.48,1,0.1,1.92,0,0.6,6,0.502,0.502,"$625,000",Traded
192,Pete Harnisch\harnipe01,30,2TM,39.2,10,8,33,7.49,4.94,0.31,0.15,103.2,4.92,-11,-1,0.72,0,-0.7,-7,0.398,0.496,"$3,213,400",Traded
84,Larry Casian*\casiala01,31,2TM,36.1,44,0,24,5.94,5.05,0.34,-0.38,100.9,4.37,-6,-0.6,1.25,-0.1,-0.4,-2,0.486,0.498,"$350,000",Free Agency
457,Dave Stevens\steveda01,27,2TM,32.1,16,6,34,9.46,4.91,0.03,0.02,101.7,4.98,-16,-1.5,0.45,0.1,-1,-13,0.409,0.496,"$210,000",Waivers
484,Ricky Trlicek\trlicri01,28,2TM,32.1,27,0,23,6.4,4.95,0.19,-0.37,99.9,4.38,-7,-0.7,0.88,0.1,-0.3,-4,0.473,0.498,"$361,750",Waivers
279,Eric Ludwick\ludwier01,25,2TM,30.2,11,5,31,9.1,5.1,-0.36,0.04,94.9,5.22,-13,-1.2,0.7,0,-0.9,-10,0.392,0.496,"$155,000",Traded
28,Rich Batchelor\batchri01,30,2TM,28.2,23,0,23,7.22,4.99,-0.14,-0.38,96.3,4.58,-8,-0.8,0.77,0,-0.6,-6,0.464,0.497,"$157,500",Traded
55,Joe Borowski\borowjo01,26,2TM,26,21,0,13,4.5,4.77,0.45,-0.36,102.7,4.05,-1,-0.1,0.78,-0.1,0,1,0.494,0.5,"$157,500",Traded
173,Danny Graves\graveda01,23,2TM,26,15,0,22,7.62,4.94,-0.04,-0.38,108.1,4.97,-8,-0.7,0.79,0,-0.5,-5,0.45,0.497,"$160,000",Traded
482,Salomon Torres\torresa01,25,2TM,25.2,14,0,29,10.17,4.77,0.15,-0.21,99.6,4.39,-17,-1.4,0.36,0.4,-0.8,-14,0.403,0.495,"$175,000",Waivers
506,David Weathers\weathda01,27,2TM,25.2,19,1,24,8.42,5.42,-0.15,-0.32,98.3,5.16,-9,-0.9,1.05,-0.1,-0.7,-6,0.454,0.497,"$435,000",Traded
236,John Johnstone\johnsjo07,28,2TM,25,18,0,9,3.24,4.8,0.04,-0.37,92.5,4.07,2,0.2,0.45,-0.1,0.3,5,0.513,0.501,,Waivers
265,Richie Lewis\lewisri01,31,2TM,24.1,18,0,26,9.62,5,-0.46,-0.38,97.5,4.96,-13,-1.2,1.01,-0.1,-1,-10,0.435,0.495,"$250,000",Free Agency
63,Billy Brewer*\brewebi01,29,2TM,24,28,0,11,4.13,5,0,-0.38,98.2,4.52,1,0.1,1.03,0,0.3,3,0.504,0.501,"$200,000",Free Agency
437,Scott Service\servisc01,30,2TM,22.1,16,0,16,6.45,4.73,0.18,-0.36,108.4,4.57,-5,-0.5,1.44,-0.2,-0.4,-2,0.472,0.499,,Waivers
512,Matt Whisenant*\whisema01,26,2TM,21.2,28,0,13,5.4,5.11,0.25,-0.39,101.4,4.53,-2,-0.2,1.32,0.2,0.2,0,0.493,0.501,"$300,000",Traded
434,Tim Scott\scottti01,30,2TM,21,17,0,20,8.57,4.57,-0.77,-0.35,95,4.72,-9,-0.9,0.68,0.1,-0.6,-7,0.448,0.496,"$415,000",Free Agency
498,Paul Wagner\wagnepa01,29,2TM,18,16,0,9,4.5,4.91,-0.5,-0.38,103.1,5.18,1,0.1,0.85,-0.1,0.2,3,0.509,0.501,"$300,000",Free Agency
54,Toby Borland\borlato02,28,2TM,16.2,16,0,14,7.56,4.73,0.26,-0.36,101.8,4.19,-6,-0.6,1.14,0,-0.4,-5,0.463,0.498,"$262,500",Traded
328,Ramon Morel\morelra01,22,2TM,11.1,8,0,6,4.76,4.73,-0.36,-0.36,100.7,4.78,0,0,0.14,0,0.1,1,0.5,0.5,,Waivers
231,Kevin Jarvis\jarvike01,27,3TM,68,32,5,62,8.21,4.84,-0.28,-0.21,101.8,4.99,-25,-2.2,0.44,0.3,-1.3,-17,0.431,0.496,"$197,000",Amateur Draft
126,Jason Dickson\dicksja01,24,ANA,203.2,33,32,111,4.91,5,0.14,0.16,101.5,5.1,3,0.3,0.68,-0.1,2.3,28,0.51,0.502,"$162,000",Amateur Draft
505,Allen Watson*\watsoal01,26,ANA,199,35,34,121,5.47,4.99,0.13,0.18,101,5.09,-10,-0.9,0.33,-0.1,1,14,0.474,0.494,"$1,300,000",Traded
452,Dennis Springer\sprinde01,32,ANA,194.2,32,28,118,5.46,5.04,0.14,0.15,101.3,5.1,-9,-0.8,0.95,-0.1,1,15,0.475,0.495,"$195,000",Free Agency
150,Chuck Finley*\finlech01,34,ANA,164,25,25,79,4.34,5,0.12,0.18,103.4,5.24,16,1.6,,-0.1,3.2,35,0.563,0.51,"$4,000,000",Amateur Draft--no sign
195,Shigetoshi Hasegawa\hasegsh01,28,ANA,116.2,50,7,60,4.63,5.1,0.13,-0.15,102.8,4.96,4,0.4,1,-0.2,1.4,18,0.507,0.502,"$575,000",Purchased
193,Pep Harris\harripe01,24,ANA,79.2,61,0,33,3.73,4.98,0.13,-0.38,102.1,4.57,7,0.7,1.51,0,1.5,17,0.511,0.504,"$157,500",Traded
229,Mike James\jamesmi01,29,ANA,62.2,58,0,32,4.6,5.08,0.13,-0.38,102.2,4.67,0,0,1.8,-0.1,0.6,8,0.5,0.5,"$330,000",Traded
365,Troy Percival\percitr01,27,ANA,52,55,0,20,3.46,4.97,0.1,-0.38,103.6,4.66,7,0.6,1.65,0.1,1.3,13,0.512,0.504,"$650,000",Amateur Draft
296,Darrell May*\mayda02,25,ANA,51.2,29,2,31,5.4,5.16,0.13,-0.3,101,4.78,-4,-0.4,1.03,-0.1,0.1,2,0.487,0.498,"$150,000",Waivers
259,Mark Langston*\langsma01,36,ANA,47.2,9,9,34,6.42,5.15,0.14,0.18,104,5.4,-6,-0.5,,0,-0.1,0,0.442,0.497,"$4,000,000",Free Agency
369,Matt Perisho*\perisma01,22,ANA,45,11,8,34,6.8,5.11,0.14,0.16,107.3,5.5,-7,-0.6,0.32,0,-0.2,-1,0.444,0.496,,Amateur Draft
217,Mike Holtz*\holtzmi01,24,ANA,43.1,66,0,21,4.36,5.27,0.12,-0.4,101.8,4.84,2,0.2,1.76,0,0.6,7,0.503,0.501,"$160,000",Amateur Draft
177,Kevin Gross\grosske01,36,ANA,25.1,12,3,20,7.11,5.17,0.13,-0.18,106.9,5.2,-5,-0.5,0.72,0,-0.3,-2,0.457,0.497,,Free Agency
76,Greg Cadaret*\cadargr01,35,ANA,13.2,15,0,5,3.29,4.91,0.12,-0.37,101.4,4.48,2,0.2,0.69,-0.1,0.3,3,0.511,0.501,,Free Agency
90,Anthony Chavez\chavean01,26,ANA,9.2,7,0,1,0.93,4.83,0.11,-0.36,102.8,4.48,4,0.4,0.52,-0.1,0.4,5,0.554,0.502,,Amateur Draft
180,Mark Gubicza\gubicma01,34,ANA,4.2,2,2,13,25.07,5.32,0.19,0.07,104,5.41,-10,-0.6,,0,-0.6,-10,0.178,0.496,"$1,600,000",Traded
59,Mike Bovee\boveemi01,23,ANA,3.1,3,0,2,5.4,4.81,0.1,-0.36,104,4.52,0,0,0.22,0,0,0,0.489,0.5,,Traded
520,Shad Williams\willish01,26,ANA,1,1,0,0,0,5.62,0.17,-0.42,96,4.82,1,0.1,0,0,0,1,0.553,0.5,,Amateur Draft
448,John Smoltz\smoltjo01,30,ATL,256,35,35,97,3.41,4.63,0.41,0.17,98.9,4.34,26,2.8,,-0.2,4.8,48,0.58,0.517,"$7,000,000",Free Agency
165,Tom Glavine*\glavito02,31,ATL,240,33,33,86,3.23,4.77,0.43,0.17,99.8,4.5,34,3.7,,-0.2,5.5,55,0.612,0.523,"$5,050,000",Amateur Draft
344,Denny Neagle*\neaglde01,28,ATL,233.1,34,34,87,3.36,4.58,0.44,0.16,100.5,4.33,25,2.7,,-0.1,4.5,45,0.579,0.517,"$3,610,000",Traded
280,Greg Maddux\maddugr01,31,ATL,232.2,33,33,58,2.24,4.67,0.42,0.17,97.3,4.3,53,6,,-0.1,7.8,73,0.682,0.537,"$6,775,000",Free Agency
526,Mark Wohlers\wohlema01,27,ATL,69.1,71,0,29,3.76,4.73,0.35,-0.36,98.1,3.94,1,0.1,2.02,-0.1,0.7,7,0.502,0.501,"$3,000,000",Amateur Draft
46,Mike Bielecki\bielemi01,37,ATL,57.1,50,0,33,5.18,4.7,0.41,-0.36,99.9,3.92,-8,-0.8,1.43,-0.3,-0.6,-3,0.484,0.495,"$707,500",Free Agency
74,Paul Byrd\byrdpa01,26,ATL,53,31,4,34,5.77,4.72,0.44,-0.17,98.1,4.03,-10,-1,0.74,0,-0.6,-6,0.467,0.494,"$175,000",Traded
316,Kevin Millwood\millwke01,22,ATL,51.1,12,8,26,4.56,4.66,0.44,0.11,98.1,4.25,-2,-0.2,1.51,0,0.2,3,0.485,0.499,,Amateur Draft
97,Brad Clontz\clontbr01,26,ATL,48,51,0,24,4.5,4.73,0.42,-0.36,101.6,4.02,-3,-0.3,0.9,-0.1,0.1,2,0.495,0.498,"$245,000",Amateur Draft
135,Alan Embree*\embreal01,27,ATL,46,66,0,13,2.54,4.82,0.38,-0.37,98.8,4.02,7,0.8,1.34,0.1,1.2,12,0.512,0.505,"$206,000",Traded
496,Terrell Wade*\wadete01,24,ATL,42,12,9,31,6.64,4.61,0.48,0.14,99,4.22,-11,-1.1,0.52,0,-0.7,-8,0.41,0.493,"$180,000",Amateur Free Agent
88,Mike Cather\cathemi01,26,ATL,37.2,35,0,12,2.87,4.68,0.39,-0.36,97.4,3.82,4,0.4,1.42,0,0.8,7,0.512,0.503,"$150,000",Purchased
65,Chris Brock\brockch01,27,ATL,30.2,7,6,23,6.75,4.62,0.5,0.15,102.9,4.39,-8,-0.7,0.01,0,-0.5,-5,0.393,0.495,,Amateur Draft
157,Chad Fox\foxch02,26,ATL,27.1,30,0,12,3.95,4.71,0.39,-0.36,97.8,3.87,0,0,1.1,0,0.2,2,0.499,0.5,"$150,000",Traded
268,Kerry Ligtenberg\ligteke01,26,ATL,15,15,0,5,3,4.81,0.36,-0.37,97.1,3.96,2,0.2,0.9,0,0.3,3,0.511,0.501,,Purchased
262,John LeRoy\leroyjo01,22,ATL,2,1,0,0,0,4.97,0.28,-0.38,94,4.05,1,0.1,2.26,0.1,0.2,1,0.598,0.501,,Amateur Draft
337,Mike Mussina\mussimi01,28,BAL,224.2,33,33,87,3.49,4.97,0.08,0.18,95.4,4.84,33,3.4,,-0.1,5.5,60,0.602,0.521,"$6,825,000",Amateur Draft
138,Scott Erickson\ericksc01,29,BAL,221.2,34,33,100,4.06,4.98,0.09,0.18,95.9,4.86,19,1.9,1.93,-0.1,4,45,0.555,0.512,"$3,300,000",Traded
251,Jimmy Key*\keyji01,36,BAL,212.1,34,34,90,3.81,5,0.09,0.18,96.4,4.91,25,2.5,,-0.1,4.6,50,0.574,0.516,"$2,340,000",Free Agency
244,Scott Kamieniecki\kamiesc01,33,BAL,179.1,30,30,83,4.17,4.95,0.09,0.18,95.5,4.81,12,1.2,,-0.1,2.9,33,0.54,0.507,"$1,535,000",Free Agency
400,Arthur Rhodes*\rhodear01,27,BAL,95.1,53,0,32,3.02,4.93,0.07,-0.37,96.8,4.34,13,1.3,1.29,0,2.3,25,0.525,0.508,"$1,600,000",Amateur Draft
56,Shawn Boskie\boskish01,30,BAL,77,28,9,57,6.66,4.94,0.1,-0.06,96.5,4.62,-18,-1.7,0.79,0,-0.9,-9,0.441,0.49,"$660,000",Free Agency
39,Armando Benitez\benitar01,24,BAL,73.1,71,0,22,2.7,5.03,0.06,-0.38,96.4,4.42,14,1.3,1.79,0.4,2.5,22,0.519,0.508,"$275,000",Amateur Free Agent
295,Terry Mathews\mathete01,32,BAL,63.1,57,0,35,4.97,5.02,0.1,-0.38,97,4.41,-4,-0.4,1.2,-0.2,0.1,3,0.493,0.497,"$685,000",Traded
339,Randy Myers*\myersra01,34,BAL,59.2,61,0,12,1.81,5.03,0.08,-0.38,95.8,4.38,17,1.7,2.15,0.8,3.1,24,0.527,0.51,"$3,950,000",Free Agency
355,Jesse Orosco*\oroscje01,40,BAL,50.1,71,0,13,2.32,5.09,0.07,-0.38,95.9,4.44,12,1.1,1.73,0.3,2,18,0.516,0.507,"$1,100,000",Free Agency
255,Rick Krivda*\krivdri01,27,BAL,50,10,10,36,6.48,5.03,0.1,0.19,96.3,4.93,-9,-0.8,,0,-0.3,-3,0.42,0.495,"$150,000",Amateur Draft
315,Alan Mills\millsal01,30,BAL,38.2,39,0,23,5.35,4.89,0.09,-0.37,97.2,4.3,-5,-0.5,1.12,-0.1,-0.2,0,0.488,0.497,"$850,000",Traded
517,Brian Williams\willibr01,28,BAL,24,13,0,8,3,5.22,0.09,-0.28,96.4,4.67,4,0.4,0.39,-0.2,0.5,7,0.533,0.503,,Free Agency
413,Nerio Rodriguez\rodrine01,26,BAL,22,6,2,15,6.14,5.03,0.1,-0.07,94.4,4.59,-4,-0.4,0.66,0,-0.1,-1,0.44,0.498,,Rule 5 Draft
104,Rocky Coppinger\coppiro01,23,BAL,20,5,4,14,6.3,5.16,0.08,0.07,94.1,4.85,-3,-0.3,0.03,0,-0.1,-1,0.439,0.498,"$185,000",Amateur Draft
534,Esteban Yan\yanes01,22,BAL,9.2,3,2,18,16.76,4.97,0.13,0.15,97.6,4.86,-13,-0.9,0.47,0,-0.8,-12,0.21,0.495,,Purchased
500,Tim Wakefield\wakefti01,30,BOS,201.1,35,29,109,4.87,4.83,0.14,0.14,102,4.93,0,0,1.12,-0.2,1.9,24,0.501,0.5,"$2,500,000",Free Agency
169,Tom Gordon\gordoto01,29,BOS,182.2,42,25,85,4.19,4.99,0.13,0.13,102.7,5.12,18,1.8,2.29,0,3.7,40,0.543,0.511,"$2,900,000",Free Agency
435,Aaron Sele\seleaa01,27,BOS,177.1,33,33,115,5.84,5.02,0.15,0.18,101.5,5.13,-15,-1.4,,-0.1,0.3,6,0.458,0.491,"$1,126,000",Amateur Draft
504,John Wasdin\wasdijo01,24,BOS,124.2,53,7,68,4.91,5.08,0.15,-0.18,102.1,4.86,-1,-0.1,1.17,-0.2,1,14,0.498,0.499,"$185,000",Traded
462,Jeff Suppan\suppaje01,22,BOS,112.1,23,22,75,6.01,4.94,0.16,0.17,101.7,5.04,-13,-1.2,0.06,-0.1,-0.1,1,0.449,0.493,,Amateur Draft
19,Steve Avery*\averyst01,27,BOS,96.2,22,18,76,7.08,5.18,0.16,0.17,100.6,5.22,-20,-1.8,1.16,-0.1,-0.9,-9,0.416,0.489,"$4,850,000",Free Agency
201,Butch Henry*\henrybu01,28,BOS,84.1,36,5,36,3.84,4.84,0.15,-0.17,101.8,4.61,7,0.7,1.58,0,1.5,17,0.518,0.504,"$400,000",Waivers
186,Chris Hammond*\hammoch01,31,BOS,65.1,29,8,45,6.2,4.99,0.15,-0.02,101.1,4.88,-10,-0.9,1.46,-0.2,-0.4,-2,0.468,0.494,"$700,000",Free Agency
107,Jim Corsi\corsiji01,35,BOS,57.2,52,0,26,4.06,5,0.14,-0.38,102.4,4.59,3,0.3,1.71,0,0.9,10,0.506,0.502,"$470,000",Free Agency
258,Kerry Lacy\lacyke01,24,BOS,45.2,33,0,34,6.7,4.99,0.17,-0.38,102.2,4.54,-11,-1.1,1.11,-0.2,-0.7,-6,0.468,0.493,,Traded
140,Vaughn Eshelman*\eshelva01,28,BOS,42.2,21,6,32,6.75,5.14,0.17,-0.04,100.5,4.96,-9,-0.8,1.52,-0.1,-0.5,-4,0.461,0.495,"$182,000",Rule 5 Draft
61,Mark Brandenburg\brandma01,26,BOS,41,31,0,25,5.49,4.96,0.15,-0.37,100.9,4.48,-5,-0.5,1.01,-0.1,-0.1,0,0.485,0.497,"$187,500",Traded
221,Joe Hudson\hudsojo02,26,BOS,35.2,26,0,16,4.04,5.12,0.15,-0.39,101.5,4.66,2,0.2,0.86,-0.1,0.5,7,0.509,0.501,"$150,000",Amateur Draft
425,Bret Saberhagen\saberbr01,33,BOS,26,6,6,20,6.92,5.33,0.16,0.2,100.3,5.38,-5,-0.4,,0,-0.2,-1,0.43,0.497,"$500,000",Free Agency
284,Ron Mahay*\mahayro01,26,BOS,25,28,0,7,2.52,4.92,0.13,-0.37,102.4,4.52,5,0.5,1.19,0,0.8,8,0.519,0.503,"$150,000",Amateur Draft
162,Rich Garces\garceri01,26,BOS,13.2,12,0,9,5.93,5.06,0.14,-0.38,103.2,4.68,-2,-0.2,0.87,0,-0.1,0,0.484,0.499,"$172,000",Free Agency
91,Robinson Checo\checoro01,25,BOS,13.1,5,2,5,3.38,4.82,0.12,0.06,98,4.65,2,0.2,0.92,0,0.3,3,0.536,0.501,"$925,000",Free Agency
285,Pat Mahomes\mahompa01,26,BOS,10,10,0,10,9,5.61,0.17,-0.42,99.9,5.01,-4,-0.4,0.79,0,-0.3,-3,0.458,0.497,"$360,000",Traded
178,Ken Grundt*\grundke01,27,BOS,3,2,0,3,9,5.02,0.21,-0.38,97.1,4.31,-2,-0.1,0.04,0.1,-0.1,-1,0.428,0.499,,Free Agency
418,Brian Rose\rosebr01,21,BOS,3,1,1,4,12,5.09,0.17,0.19,104,5.31,-2,-0.2,,0,-0.2,-2,0.319,0.499,,Amateur Draft
40,Mike Benjamin\benjami01,31,BOS,1,1,0,0,0,4.99,0.13,-0.38,100,4.48,0,0,0,0,0,1,0.549,0.5,,Free Agency
483,Steve Trachsel\trachst01,26,CHC,201.1,34,34,110,4.92,4.6,0.24,0.17,102.1,4.62,-7,-0.7,,-0.1,0.9,11,0.48,0.496,"$2,100,000",Amateur Draft
155,Kevin Foster\fosteke01,28,CHC,146.1,26,25,79,4.86,4.78,0.23,0.16,103,4.85,0,0,0.99,-0.1,1.1,12,0.499,0.5,"$275,000",Traded
167,Geremi Gonzalez\gonzaje01,22,CHC,144,23,23,73,4.56,4.63,0.23,0.17,103.3,4.71,2,0.2,,-0.1,1.3,15,0.51,0.501,"$150,000",Amateur Free Agent
467,Kevin Tapani\tapanke01,33,CHC,85,13,13,33,3.49,4.65,0.24,0.17,101.8,4.66,11,1.2,,-0.1,1.8,18,0.59,0.507,"$3,750,000",Free Agency
58,Kent Bottenfield\botteke01,28,CHC,84,64,0,39,4.18,4.73,0.22,-0.36,101.7,4.22,0,0,0.99,-0.1,0.6,8,0.5,0.5,"$195,000",Free Agency
3,Terry Adams\adamste01,24,CHC,74,74,0,43,5.23,4.8,0.24,-0.37,100.5,4.21,-8,-0.9,1.51,-0.3,-0.6,-2,0.488,0.495,"$215,000",Amateur Draft
362,Bob Patterson*\pattebo01,38,CHC,59.1,76,0,23,3.49,4.78,0.21,-0.37,101.4,4.27,5,0.5,1.53,0,1.1,10,0.507,0.503,"$1,050,000",Free Agency
468,Ramon Tatis*\tatisra01,24,CHC,55.2,56,0,36,5.82,4.9,0.26,-0.34,102.1,4.41,-9,-0.9,1.06,-0.1,-0.5,-4,0.484,0.495,"$150,000",Rule 5 Draft
471,Amaury Telemaco\telemam01,23,CHC,38,10,5,26,6.16,4.82,0.25,0.1,103.8,4.84,-6,-0.5,0.31,0,-0.2,-2,0.445,0.497,,Amateur Free Agent
29,Miguel Batista\batismi01,26,CHC,36.1,11,6,24,5.94,4.86,0.24,0.06,98.8,4.62,-5,-0.5,0.22,0,-0.2,-2,0.452,0.497,"$153,000",Waivers
375,Marc Pisciotta\piscima01,26,CHC,28.1,24,0,10,3.18,4.78,0.21,-0.37,100.5,4.22,3,0.3,1.46,0,0.6,6,0.514,0.502,"$150,000",Waivers
340,Rodney Myers\myersro01,28,CHC,9,5,1,6,6,4.43,0.25,-0.27,101.4,3.97,-2,-0.2,0.47,0,-0.1,-1,0.46,0.499,,Rule 5 Draft
463,Dave Swartzbaugh\swartda01,29,CHC,8,2,2,8,9,4.58,0.28,0.17,98,4.38,-4,-0.4,,0,-0.3,-3,0.324,0.498,"$153,500",Amateur Draft
343,Jaime Navarro\navarja01,30,CHW,209.2,33,33,155,6.65,4.95,-0.18,0.18,96.2,5.1,-37,-3.3,,-0.1,-1.3,-12,0.4,0.48,"$5,000,000",Free Agency
