Rk,Name,Age,Tm,IP,G,GS,R,RA9,RA9opp,RA9def,RA9role,PPFp,RA9avg,RAA,WAA,gmLI,WAAadj,WAR,RAR,waaWL%,162WL%,Salary,Acquired
83,Bruce Chen*\chenbr01,23,2TM,134,37,15,54,3.63,5.1,0.12,0.05,99.9,5.03,21,2.1,0.55,-0.2,3.1,34,0.556,0.506,"$207,500",Amateur Free Agent
453,Brian Rose\rosebr01,24,2TM,116.2,27,24,78,6.02,5.11,0.32,0.17,115.1,5.67,-5,-0.4,0.48,-0.1,0.6,8,0.484,0.498,"$250,000",Amateur Draft
538,Ismael Valdez\valdeis01,26,2TM,107,21,20,69,5.8,4.87,0.04,0.16,99.1,4.96,-10,-0.9,0.01,0,0,0,0.456,0.497,"$5,737,500",Traded
575,Rick White\whiteri01,31,2TM,99.2,66,0,44,3.97,5.41,0.06,-0.4,98.7,4.88,9,0.9,0.92,-0.3,1.6,22,0.513,0.504,"$610,000",Traded
127,Scott Downs*\downssc01,24,2TM,97,19,19,62,5.75,5.02,0.03,0.17,98.8,5.1,-7,-0.7,,-0.1,0.1,2,0.464,0.497,,Traded
500,Jerry Spradlin\spradje01,33,2TM,90,58,1,64,6.4,5.44,0.23,-0.39,102.1,4.93,-15,-1.4,1.17,-0.2,-0.7,-4,0.476,0.495,"$962,500",Free Agency
246,Scott Karl*\karlsc01,28,2TM,87.1,23,13,77,7.94,5.36,0.43,0.02,116.1,5.73,-22,-1.9,0.71,0,-1.1,-12,0.418,0.494,"$3,700,000",Conditional Deal
437,Paul Rigdon\rigdopa01,24,2TM,87.1,17,16,52,5.36,5.31,0.13,0.19,96.1,5.16,-2,-0.2,0.02,0,0.6,7,0.489,0.5,,Amateur Draft
315,Jim Mecir\mecirji01,30,2TM,85,63,0,31,3.28,5.4,-0.07,-0.4,96.3,4.88,14,1.4,1.53,0.1,2.4,26,0.522,0.504,"$350,000",Traded
574,Gabe White*\whitega01,28,2TM,84,68,0,23,2.46,5.14,0.28,-0.39,127.5,5.69,30,3,1.53,0.7,4.4,38,0.544,0.519,"$630,000",Traded
214,Ken Hill\hillke01,34,2TM,81.2,18,17,67,7.38,5.52,0.44,0.21,98.8,5.22,-20,-1.7,0.18,0,-0.8,-10,0.407,0.493,"$5,600,000",Traded
557,John Wasdin\wasdijo01,27,2TM,80.1,39,4,48,5.38,5.19,0.27,-0.17,111.6,5.27,-1,-0.1,0.85,-0.1,0.5,8,0.497,0.5,"$625,000",Traded
80,Hector Carrasco\carrahe01,30,2TM,78.2,69,1,46,5.26,5.5,-0.23,-0.39,105.1,5.62,2,0.2,1.07,-0.2,0.9,13,0.504,0.503,"$825,000",Traded
203,Doug Henry\henrydo01,36,2TM,78.1,72,0,36,4.14,5.09,-0.18,-0.39,100.8,4.94,7,0.6,1.07,-0.1,1.2,14,0.509,0.502,"$800,000",Free Agency
577,Bob Wickman\wickmbo01,31,2TM,72.2,69,0,30,3.72,5.1,0.06,-0.39,99.1,4.61,7,0.7,1.57,0,1.4,15,0.509,0.502,"$2,400,000",Traded
595,Tim Worrell\worreti01,32,2TM,69.1,59,0,26,3.38,5.22,0.01,-0.4,98.8,4.75,10,1,1.56,0.1,1.8,17,0.517,0.507,"$700,000",Free Agency
487,Heathcliff Slocumb\slocuhe01,34,2TM,68.2,65,0,43,5.64,5.14,0.19,-0.39,101.5,4.62,-8,-0.8,0.97,-0.1,-0.3,-1,0.488,0.497,"$1,600,000",Traded
514,Tanyon Sturtze\sturtta01,29,2TM,68.1,29,6,39,5.14,5.36,0.06,-0.13,101.1,5.23,0,0.2,0.48,-0.1,0.8,9,0.507,0.503,"$206,000",Free Agency
26,Miguel Batista\batismi01,29,2TM,65.1,18,9,68,9.37,5.71,0.21,0.06,103.1,5.73,-27,-2.2,1.04,-0.1,-1.7,-19,0.376,0.492,"$325,000",Traded
378,Vicente Padilla\padilvi01,22,2TM,65.1,55,0,33,4.55,5.17,0.1,-0.4,102.5,4.79,2,0.2,1.53,-0.4,0.3,8,0.503,0.5,,Amateur Free Agent
477,Dan Serafini*\serafda01,26,2TM,65.1,14,11,41,5.65,5.27,-0.38,0.16,97,5.64,0,0,0.28,0.1,0.7,6,0.503,0.502,"$230,000",Traded
528,Mike Timlin\timlimi01,34,2TM,64.2,62,0,33,4.59,5.16,0.05,-0.39,96.9,4.56,-1,0,1.47,-0.2,0.4,7,0.499,0.5,"$4,250,000",Free Agency
244,Scott Kamieniecki\kamiesc01,36,2TM,58,52,0,40,6.21,5.4,0.04,-0.41,100.7,4.99,-8,-0.8,1.08,-0.2,-0.4,-1,0.485,0.498,"$1,850,000",Free Agency
139,Todd Erdos\erdosto01,26,2TM,54.2,36,0,38,6.26,5.35,-0.09,-0.4,95.5,4.81,-9,-0.8,0.47,0.1,-0.2,-3,0.477,0.497,"$203,800",Traded
326,Alan Mills\millsal01,33,2TM,49.1,41,0,29,5.29,5.2,-0.04,-0.39,94.9,4.6,-4,-0.4,1.05,-0.2,-0.1,2,0.491,0.499,"$2,250,000",Traded
86,Jason Christiansen*\chrisja01,30,2TM,48,65,0,29,5.44,5.07,-0.18,-0.39,101.2,4.92,-3,-0.3,1.67,-0.2,-0.1,2,0.496,0.499,"$1,000,000",Amateur Free Agent
30,Stan Belinda\belinst01,33,2TM,46.2,56,0,44,8.49,5.36,0.3,-0.41,119.6,5.56,-15,-1.4,1.14,-0.1,-1.1,-11,0.475,0.495,"$1,500,000",Free Agency
579,Brian Williams\willibr01,31,2TM,42.1,29,0,36,7.65,5.19,-0.02,-0.39,100.9,4.86,-13,-1.2,0.87,-0.1,-0.9,-9,0.458,0.494,"$600,000",Free Agency
281,Andrew Lorraine*\lorraan01,27,2TM,41.1,18,5,29,6.31,5.09,0.01,-0.01,102.9,5.22,-5,-0.5,0.77,-0.1,-0.2,-1,0.474,0.499,"$245,000",Free Agency
290,Ron Mahay*\mahayro01,29,2TM,41.1,23,2,35,7.62,5.17,-0.18,-0.22,95.4,4.92,-13,-1.1,0.6,0.1,-0.6,-8,0.452,0.497,"$217,000",Purchased
17,Jamie Arnold\arnolja01,26,2TM,39.1,14,4,31,7.09,5.32,0.04,-0.08,102.5,5.3,-8,-0.7,1.31,-0.1,-0.5,-4,0.449,0.496,,Traded
107,Darwin Cubillan\cubilda01,27,2TM,33.1,20,0,36,9.72,5.36,-0.24,-0.4,102.3,5.33,-17,-1.4,0.37,0.4,-0.7,-12,0.428,0.495,,Traded
355,Jaime Navarro\navarja01,33,2TM,33.1,12,7,44,11.88,5.19,0.09,0.07,98.2,5.07,-25,-1.8,1.03,0,-1.5,-22,0.349,0.495,"$5,000,000",Free Agency
430,Carlos Reyes\reyesca01,31,2TM,28.1,22,0,18,5.72,5.11,0.01,-0.39,94.3,4.43,-4,-0.4,1.2,-0.1,-0.3,-1,0.482,0.499,"$500,000",Waivers
556,Bryan Ward*\wardbr01,28,2TM,27.1,27,0,11,3.62,5.29,0.21,-0.4,98.7,4.62,3,0.3,0.53,-0.1,0.5,6,0.511,0.502,,Free Agency
389,Jesus Pena*\penaje01,25,2TM,26.1,22,0,19,6.49,5.34,0.06,-0.4,103.3,5.05,-4,-0.4,0.59,0,-0.1,-1,0.482,0.498,,Traded
260,Andy Larkin\larkian01,26,2TM,26,21,0,24,8.31,5.3,0.29,-0.3,103.5,4.88,-10,-0.9,1,-0.1,-0.7,-7,0.457,0.495,,Free Agency
564,Ben Weber\weberbe01,30,2TM,22.2,19,0,19,7.54,5.47,0.3,-0.41,96.5,4.59,-8,-0.7,1.16,-0.1,-0.5,-5,0.465,0.498,"$200,000",Waivers
331,Mike Mohler*\mohlemi01,31,2TM,20,24,0,21,9.45,5.29,0.32,-0.4,108.9,4.97,-10,-0.9,1.43,-0.2,-1,-8,0.461,0.495,"$690,000",Free Agency
429,Alberto Reyes\reyesal01,30,2TM,19.2,19,0,10,4.58,5.41,-0.07,-0.41,93.8,4.76,0,0.1,1.26,-0.2,0.1,3,0.503,0.5,"$620,000",Traded
324,Trever Miller*\milletr02,27,2TM,16.1,16,0,22,12.12,5.23,0.09,-0.4,101.3,4.8,-13,-1.2,0.49,0.3,-0.7,-12,0.427,0.495,"$280,000",Waivers
105,Rich Croushore\crousri01,29,2TM,16,11,0,14,7.88,5.36,0.32,-0.41,127.1,5.88,-4,-0.3,0.74,0,-0.2,-2,0.47,0.499,,Traded
115,Kane Davis\daviska01,25,2TM,15,8,2,24,14.4,5.53,-0.04,-0.14,101,5.48,-15,-1.1,0.47,0.1,-0.9,-13,0.359,0.496,,Free Agency
332,Gabe Molina\molinga01,25,2TM,15,11,0,18,10.8,5.46,-0.11,-0.41,93,4.81,-10,-0.9,0.24,0.3,-0.4,-8,0.421,0.497,,Traded
486,Matt Skrmetta\skrmema01,27,2TM,14.2,14,0,22,13.5,5.27,-0.35,-0.4,102.2,5.33,-13,-1.2,0.8,0.1,-0.9,-12,0.415,0.496,,Free Agency
436,Brad Rigby\rigbybr01,27,2TM,13.2,10,0,21,13.83,5.14,0.15,-0.38,106.2,4.89,-14,-1,1.02,0.2,-0.7,-12,0.396,0.497,"$220,000",Traded
274,Scott Linebrink\linebsc01,23,2TM,12,11,0,8,6,5.13,-0.26,-0.39,105.3,5.28,-1,-0.1,0.42,0,0,0,0.492,0.5,,Traded
404,Jim Poole*\pooleji02,34,2TM,10.2,23,0,14,11.81,6.07,-0.05,-0.45,96.2,5.44,-8,-0.7,0.86,0,-0.6,-6,0.47,0.498,"$200,000",Free Agency
441,Luis Rivera\riverlu02,22,2TM,7.1,6,0,1,1.23,5.18,0.16,-0.4,97.3,4.49,3,0.3,1.81,0.1,0.4,3,0.543,0.501,"$200,000",Amateur Free Agent
335,David Moraga*\moragda01,24,2TM,2.2,4,0,12,40.5,5.2,0.02,-0.4,117.1,5.38,-10,-0.8,1.25,0,-0.8,-10,0.304,0.497,,Waivers
177,Dwight Gooden\goodedw01,35,3TM,105,27,14,64,5.49,5.31,-0.08,0.02,98.1,5.3,-3,-0.2,0.82,-0.2,0.8,11,0.494,0.502,"$500,000",Free Agency
22,Manny Aybar\aybarma01,28,3TM,79.1,54,0,42,4.76,5.19,0.19,-0.36,103.8,4.82,0,0.1,0.52,-0.4,0.4,8,0.501,0.5,"$270,000",Traded
186,Mark Guthrie*\guthrma01,34,3TM,71.1,76,0,41,5.17,5.37,0.04,-0.4,100,4.94,-2,-0.2,1.15,-0.2,0.3,6,0.497,0.5,"$1,600,000",Traded
219,Darren Holmes\holmeda01,34,3TM,19.1,18,0,28,13.03,5.24,0.14,-0.4,99.9,4.7,-18,-1.5,0.82,0.4,-1,-16,0.416,0.497,"$1,916,667",Free Agency
471,Scott Schoeneweis*\schoesc01,26,ANA,170,27,27,112,5.93,5.48,0.46,0.21,102.1,5.34,-12,-1.1,,-0.1,0.5,10,0.459,0.493,"$210,000",Amateur Draft
374,Ramon Ortiz\ortizra02,27,ANA,111.1,18,18,69,5.58,5.21,0.4,0.2,103.1,5.17,-6,-0.5,,-0.1,0.5,9,0.47,0.497,"$207,500",Amateur Free Agent
199,Shigetoshi Hasegawa\hasegsh01,31,ANA,95.2,66,0,42,3.95,5.49,0.43,-0.41,100.8,4.69,7,0.7,1.64,0,1.7,20,0.51,0.504,"$900,000",Purchased
266,Al Levine\levinal01,32,ANA,95.1,51,5,44,4.15,5.48,0.46,-0.29,101.9,4.82,6,0.6,1.11,-0.2,1.4,19,0.512,0.504,"$275,000",Waivers
96,Brian Cooper\coopebr01,25,ANA,87,15,15,66,6.83,5.41,0.49,0.21,101.5,5.21,-16,-1.4,,-0.1,-0.6,-5,0.407,0.491,,Amateur Draft
558,Jarrod Washburn*\washbja01,25,ANA,84.1,14,14,38,4.06,5.33,0.39,0.21,101.7,5.22,10,1,,-0.1,1.8,21,0.571,0.506,"$222,500",Amateur Draft
397,Mark Petkovsek\petkoma01,34,ANA,81,64,1,40,4.44,5.48,0.46,-0.37,100.5,4.67,1,0.1,1.28,-0.2,0.8,12,0.502,0.501,"$1,512,500",Traded
145,Seth Etherton\etherse01,23,ANA,60.1,11,11,38,5.67,5.45,0.47,0.21,100.4,5.21,-3,-0.3,,0,0.3,4,0.471,0.498,"$200,000",Amateur Draft
164,Mike Fyhrie\fyhrimi01,30,ANA,52.2,32,0,14,2.39,5.66,0.4,-0.36,100.1,4.9,14,1.4,0.66,-0.3,1.6,21,0.542,0.508,"$210,000",Free Agency
405,Lou Pote\potelo01,28,ANA,50.1,32,1,23,4.11,5.52,0.4,-0.35,102.2,4.87,4,0.4,0.5,-0.2,0.7,10,0.511,0.502,"$207,500",Free Agency
391,Troy Percival\percitr01,30,ANA,50,54,0,27,4.86,5.52,0.37,-0.41,100.1,4.75,-1,-0.1,2.27,-0.2,0.3,6,0.498,0.499,"$2,350,000",Amateur Draft
320,Kent Mercker*\merckke01,32,ANA,48.1,21,7,35,6.52,5.43,0.45,-0.06,101.3,4.99,-9,-0.8,0.72,0,-0.3,-2,0.463,0.495,"$850,000",Free Agency
221,Mike Holtz*\holtzmi01,27,ANA,41,61,0,26,5.71,5.83,0.37,-0.43,100.7,5.07,-3,-0.3,1.26,-0.1,0,2,0.495,0.498,"$400,000",Amateur Draft
29,Tim Belcher\belchti01,38,ANA,40.2,9,9,31,6.86,5.28,0.45,0.2,99.1,4.99,-9,-0.8,,0,-0.4,-3,0.416,0.495,"$4,600,000",Free Agency
535,Derrick Turnbow\turnbde01,22,ANA,38,24,1,21,4.97,5.49,0.41,-0.35,101.1,4.79,-1,-0.1,0.13,0,0.3,4,0.496,0.499,"$200,000",Rule 5 Draft
588,Matt Wise\wisema01,24,ANA,37.1,8,6,23,5.54,5.43,0.45,0.16,101.8,5.23,-2,-0.1,0.3,0,0.2,3,0.482,0.499,"$200,000",Amateur Draft
123,Jason Dickson\dicksja01,27,ANA,28,6,6,20,6.43,4.91,0.46,0.19,103.6,4.8,-5,-0.5,,0,-0.2,-2,0.424,0.497,"$375,000",Amateur Draft
562,Eric Weaver\weaveer01,26,ANA,18.1,17,0,16,7.85,5.85,0.49,-0.43,100.2,4.94,-6,-0.5,0.82,0,-0.4,-4,0.468,0.497,,Free Agency
9,Juan Alvarez*\alvarju01,26,ANA,6,11,0,9,13.5,5.97,0.64,-0.44,99,4.84,-6,-0.5,0.31,0.2,-0.3,-5,0.453,0.497,,Amateur Free Agent
215,Brett Hinchliffe\hinchbr01,25,ANA,1.2,2,0,1,5.4,5.29,0.46,-0.39,104,4.62,0,0,1.19,0,0,0,0.493,0.5,,Free Agency
236,Randy Johnson*\johnsra05,36,ARI,248.2,35,35,89,3.22,5.09,0.08,0.18,103.2,5.36,58,6.2,,-0.1,8.1,83,0.676,0.538,"$13,350,000",Free Agency
10,Brian Anderson*\anderbr02,28,ARI,213.1,33,32,101,4.26,5.2,0.12,0.19,100.7,5.3,24,2.4,0.48,-0.1,4.1,45,0.573,0.515,"$2,250,000",Expansion Draft
433,Armando Reynoso\reynoar02,34,ARI,170.2,31,30,102,5.38,5.13,0.12,0.18,104.3,5.42,0,0,1.88,-0.1,1.4,17,0.501,0.5,"$3,375,000",Free Agency
336,Mike Morgan\morgami01,40,ARI,101.2,60,4,55,4.87,5.13,0.12,-0.26,100.6,4.78,-1,-0.1,0.93,-0.2,0.6,9,0.498,0.499,,Free Agency
510,Todd Stottlemyre\stottto01,35,ARI,95.1,18,18,55,5.19,5.13,0.11,0.18,97.1,5.05,-2,-0.2,,-0.1,0.6,8,0.491,0.499,"$8,000,000",Free Agency
518,Greg Swindell*\swindgr01,35,ARI,76,64,0,29,3.43,5.27,0.11,-0.4,103.6,4.93,12,1.2,0.94,-0.2,1.7,20,0.519,0.507,"$1,833,333",Free Agency
251,Byung-Hyun Kim\kimby01,21,ARI,70.2,61,1,39,4.97,5.15,0.08,-0.38,104.6,4.91,-1,-0.1,1.37,-0.2,0.4,6,0.499,0.5,"$762,500",Amateur Free Agent
502,Russ Springer\sprinru01,31,ARI,62,52,0,36,5.23,5.14,0.1,-0.39,106.9,4.96,-2,-0.2,0.81,-0.1,0.3,4,0.496,0.499,"$1,725,000",Free Agency
188,Geraldo Guzman\guzmage01,27,ARI,60.1,13,10,36,5.37,5.44,0.11,0.16,104.2,5.73,2,0.2,0.79,0,0.7,8,0.517,0.501,,Free Agency
294,Matt Mantei\mantema01,26,ARI,45.1,47,0,24,4.76,5.2,0.08,-0.4,104.1,4.91,1,0.1,1.34,-0.1,0.4,5,0.501,0.5,"$2,831,000",Traded
401,Dan Plesac*\plesada01,38,ARI,40,62,0,21,4.73,5.34,0.1,-0.41,104.7,5.06,1,0.1,1.16,-0.1,0.4,5,0.502,0.501,"$1,500,000",Traded
152,Nelson Figueroa\figuene01,26,ARI,15.2,3,3,13,7.47,5.58,0.12,0.2,107.3,6.07,-2,-0.2,,0,-0.1,-1,0.426,0.499,,Traded
455,Johnny Ruffin\ruffijo01,28,ARI,9,5,0,9,9,5.11,0.14,-0.39,105.4,4.83,-4,-0.4,1.02,0,-0.3,-3,0.425,0.498,,Free Agency
286,Greg Maddux\maddugr01,34,ATL,249.1,35,35,91,3.28,5.01,0.22,0.18,98.9,4.91,44,4.6,,-0.2,6.5,69,0.631,0.528,"$11,100,000",Free Agency
174,Tom Glavine*\glavito02,34,ATL,241,35,35,101,3.77,5.03,0.23,0.18,98.4,4.91,30,3,,-0.1,4.9,53,0.586,0.518,"$9,463,237",Amateur Draft
327,Kevin Millwood\millwke01,25,ATL,212.2,36,35,115,4.87,4.98,0.22,0.17,99.9,4.92,1,0.1,1.88,-0.1,1.8,21,0.502,0.5,"$420,000",Amateur Draft
343,Terry Mulholland*\mulhote01,37,ATL,156.2,54,20,96,5.51,4.93,0.26,0.05,99.3,4.69,-15,-1.4,1.01,-0.1,-0.2,1,0.474,0.491,"$2,975,000",Traded
70,John Burkett\burkejo03,35,ATL,134.1,31,22,79,5.29,5,0.23,0.11,101.3,4.95,-6,-0.5,0.82,-0.1,0.5,8,0.483,0.497,"$750,000",Free Agency
428,Mike Remlinger*\remlimi01,34,ATL,72.2,71,0,29,3.59,5.07,0.19,-0.39,100.7,4.52,7,0.7,1.55,0,1.4,14,0.51,0.504,"$1,400,000",Traded
444,John Rocker*\rockejo01,25,ATL,53,59,0,25,4.25,5.12,0.17,-0.39,99.5,4.55,2,0.2,1.41,-0.1,0.6,7,0.503,0.501,"$290,000",Amateur Draft
270,Kerry Ligtenberg\ligteke01,29,ATL,52.1,59,0,21,3.61,5.07,0.19,-0.39,100,4.49,5,0.5,1.51,0,1,10,0.508,0.503,"$255,000",Purchased
296,Jason Marquis\marquja01,21,ATL,23.1,15,0,16,6.17,4.93,0.22,-0.27,99.2,4.4,-5,-0.4,0.7,0,-0.2,-2,0.471,0.497,,Amateur Draft
474,Rudy Seanez\seaneru01,31,ATL,21,23,0,11,4.71,5.19,0.2,-0.4,98.2,4.52,-1,-0.1,1.51,-0.1,0.1,2,0.498,0.5,"$1,650,000",Free Agency
311,Greg McMichael\mcmicgr01,33,ATL,16.1,15,0,8,4.41,4.91,0.19,-0.38,96.2,4.18,0,0,0.64,0,0.1,1,0.497,0.5,"$350,000",Free Agency
569,Don Wengert\wengedo01,30,ATL,10,10,0,9,8.1,5.08,0.25,-0.39,97.4,4.33,-4,-0.4,0.43,0.1,-0.2,-3,0.461,0.498,,Free Agency
309,Kevin McGlinchy\mcglike01,23,ATL,8.1,10,0,4,4.32,5.16,0.23,-0.4,97.5,4.42,0,0,0.72,0,0.1,1,0.501,0.5,"$242,000",Amateur Draft
509,Dave Stevens\steveda01,30,ATL,3,2,0,4,12,4.52,0.24,-0.35,98,3.86,-3,-0.2,0.04,0.1,-0.1,-2,0.383,0.499,,Free Agency
544,Ismael Villegas\villeis01,23,ATL,2.2,1,0,4,13.5,4.52,0.27,-0.35,98,3.83,-3,-0.2,0.29,0.1,-0.1,-3,0.282,0.499,,Traded
475,Chris Seelbach\seelbch02,27,ATL,1.2,2,0,2,10.8,4.52,0.25,-0.35,100.9,3.95,-1,-0.1,1.2,0,-0.1,-1,0.442,0.499,,Free Agency
348,Mike Mussina\mussimi01,31,BAL,237.2,34,34,105,3.98,5.2,-0.12,0.2,97,5.36,35,3.4,,-0.2,5.7,66,0.6,0.521,"$6,786,032",Amateur Draft--no sign
403,Sidney Ponson\ponsosi01,23,BAL,222,32,32,125,5.07,5.26,-0.13,0.2,96.5,5.4,6,0.6,,-0.1,2.7,35,0.519,0.504,"$400,000",Amateur Free Agent
420,Pat Rapp\rapppa01,32,BAL,174,31,30,125,6.47,5.33,-0.14,0.2,96,5.45,-21,-1.8,0.07,-0.1,-0.2,2,0.441,0.489,"$750,000",Free Agency
319,Jose Mercedes\mercejo02,29,BAL,145.2,36,20,71,4.39,5.46,-0.14,0.11,96.4,5.49,17,1.6,0.57,-0.2,2.9,36,0.544,0.51,,Free Agency
232,Jason Johnson\johnsja02,26,BAL,107.2,25,13,95,7.94,5.45,-0.13,0.09,95.6,5.42,-31,-2.6,1.23,-0.2,-1.7,-17,0.396,0.484,"$300,000",Traded
140,Scott Erickson\ericksc01,32,BAL,92.2,16,16,81,7.87,5.3,-0.15,0.2,96.6,5.47,-25,-2.1,,-0.1,-1.2,-13,0.37,0.487,"$6,620,921",Traded
533,Mike Trombley\trombmi01,33,BAL,72,75,0,34,4.25,5.46,-0.12,-0.4,95.9,4.96,5,0.5,1.38,-0.1,1.2,15,0.506,0.503,"$2,250,000",Free Agency
308,Chuck McElroy*\mcelrch01,32,BAL,63.1,43,2,36,5.12,5.69,-0.12,-0.31,96.8,5.33,1,0.1,0.88,-0.1,0.6,9,0.502,0.501,"$1,450,000",Traded
182,Buddy Groom*\groombu01,34,BAL,59.1,70,0,37,5.61,5.45,-0.13,-0.4,96.7,5.01,-4,-0.4,1.74,-0.3,-0.1,3,0.494,0.497,"$1,750,000",Free Agency
459,B.J. Ryan*\ryanb.01,24,BAL,42.2,42,0,29,6.12,5.7,-0.11,-0.42,96.6,5.21,-5,-0.4,1.16,-0.1,-0.1,1,0.49,0.497,"$204,000",Traded
386,John Parrish*\parrijo01,22,BAL,36.1,8,8,32,7.93,5.72,-0.13,0.16,95.5,5.74,-9,-0.8,,0,-0.4,-4,0.403,0.495,,Amateur Draft
256,Ryan Kohlmeier\kohlmry01,23,BAL,26.1,25,0,9,3.08,5.38,-0.13,-0.4,97.2,4.97,5,0.5,1.78,0.1,0.9,9,0.52,0.503,"$200,000",Amateur Draft
503,Jay Spurgeon\spurgja01,23,BAL,24,7,4,16,6,5.41,-0.14,0.08,95.5,5.37,-2,-0.2,0.05,0,0.1,1,0.476,0.499,"$200,000",Amateur Draft
288,Calvin Maduro\madurca01,25,BAL,23.1,15,2,25,9.64,5.38,-0.13,-0.16,97.2,5.19,-12,-1,0.97,0,-0.8,-9,0.432,0.494,"$205,000",Free Agency
57,Leslie Brea\breale01,26,BAL,9,6,1,11,11,5.89,-0.15,-0.19,97.1,5.68,-5,-0.5,0.34,0.1,-0.3,-4,0.422,0.497,,Traded
298,Pedro Martinez\martipe02,28,BOS,217,29,29,44,1.82,5.55,0.17,0.21,102,5.71,92,9.7,,-0.1,11.7,120,0.833,0.56,"$11,500,000",Traded
551,Tim Wakefield\wakefti01,33,BOS,159.1,51,17,107,6.04,5.47,0.25,-0.01,102.3,5.33,-14,-1.2,0.91,-0.2,0.2,7,0.476,0.492,"$4,500,000",Free Agency
148,Jeff Fassero*\fasseje01,37,BOS,130,38,23,72,4.98,5.33,0.25,0.12,102.8,5.35,4,0.4,1.22,-0.1,1.7,21,0.511,0.502,"$2,000,000",Free Agency
299,Ramon Martinez\martira02,32,BOS,127.2,27,27,94,6.63,5.39,0.25,0.2,102.2,5.46,-17,-1.5,,-0.1,-0.3,-1,0.443,0.491,"$6,320,000",Free Agency
472,Pete Schourek*\schoupe01,31,BOS,107.1,21,21,67,5.62,5.45,0.25,0.2,103.1,5.57,-1,-0.1,,-0.1,0.9,13,0.494,0.499,"$200,000",Free Agency
282,Derek Lowe\lowede01,27,BOS,91.1,74,0,27,2.66,5.42,0.22,-0.4,102.3,4.9,22,2.1,1.62,0.4,3.5,34,0.528,0.513,"$625,000",Traded
166,Rich Garces\garceri01,29,BOS,74.2,64,0,28,3.38,5.42,0.22,-0.4,103.5,4.97,13,1.2,1.35,0,2,22,0.519,0.507,"$610,000",Free Agency
367,Tomo Ohka\ohkato01,24,BOS,69.1,13,12,25,3.25,5.33,0.25,0.19,104.2,5.5,17,1.7,1.15,0,2.3,26,0.629,0.51,"$205,000",Purchased
99,Rheal Cormier*\cormirh01,33,BOS,68.1,64,0,40,5.27,5.45,0.25,-0.4,102.5,4.91,-3,-0.3,1.28,-0.2,0.2,6,0.495,0.498,"$2,000,000",Free Agency
399,Hipolito Pichardo\pichahi01,30,BOS,65,38,1,29,4.02,5.3,0.24,-0.32,103.1,4.89,6,0.5,1.33,-0.1,1.2,14,0.514,0.503,"$1,180,000",Free Agency
155,Bryce Florie\floribr01,30,BOS,49.1,29,0,30,5.47,5.39,0.25,-0.4,102.2,4.85,-4,-0.3,0.83,-0.1,0.1,3,0.488,0.498,"$1,350,000",Traded
27,Rod Beck\beckro01,31,BOS,40.2,34,0,15,3.32,5.57,0.22,-0.41,102.7,5.07,8,0.7,1.19,0,1.1,13,0.521,0.504,"$3,500,000",Traded
