Rk,Name,Age,Tm,IP,G,GS,R,RA9,RA9opp,RA9def,RA9role,PPFp,RA9avg,RAA,WAA,gmLI,WAAadj,WAR,RAR,waaWL%,162WL%,Salary,Acquired
399,Carlos Reyes\reyesca01,29,2TM,66,46,0,26,3.55,4.92,0.1,-0.38,97.4,4.33,6,0.6,0.98,-0.2,1.1,13,0.512,0.502,"$370,000",Traded
241,Matt Karchner\karchma01,31,2TM,64.2,61,0,39,5.43,5.04,-0.03,-0.39,100,4.68,-5,-0.5,1.73,-0.3,-0.2,1,0.491,0.498,"$300,000",Traded
218,John Hudek\hudekjo01,31,2TM,64,58,0,27,3.8,4.81,0.06,-0.37,100.3,4.4,4,0.4,1.06,-0.1,0.9,10,0.508,0.501,"$499,000",Traded
528,Don Wengert\wengedo01,28,2TM,63.1,31,6,38,5.4,4.56,-0.17,-0.08,104.4,4.85,-4,-0.4,0.61,0,0.1,2,0.488,0.499,"$240,000",Traded
140,Mike Fetters\fettemi01,33,2TM,58.2,60,0,34,5.22,5.33,-0.42,-0.41,98.3,5.24,0,0,1.5,-0.2,0.5,7,0.5,0.501,"$2,475,000",Conditional Deal
202,Felix Heredia*\heredfe01,23,2TM,58.2,71,2,39,5.98,4.76,-0.07,-0.28,97.8,4.46,-10,-1,1.57,-0.4,-0.8,-5,0.486,0.496,"$225,000",Traded
25,Willie Banks\bankswi01,29,2TM,58,42,0,37,5.74,4.92,0.13,-0.38,100.1,4.42,-8,-0.8,0.79,0,-0.3,-3,0.482,0.499,"$342,500",Traded
71,Paul Byrd\byrdpa01,27,2TM,57,9,8,19,3,4.51,0.25,0.14,103.9,4.57,10,1.2,0.39,0,1.7,15,0.631,0.507,"$237,500",Traded
326,Randy Myers*\myersra01,35,2TM,56.2,62,0,31,4.92,4.92,-0.09,-0.38,97.2,4.51,-3,-0.3,1.89,-0.2,0.1,4,0.496,0.5,"$4,416,667",Traded
131,Alan Embree*\embreal01,28,2TM,53.2,55,0,32,5.37,4.81,0.26,-0.37,100.5,4.2,-7,-0.7,1.21,-0.3,-0.5,-2,0.487,0.498,"$575,000",Traded
465,Russ Springer\sprinru01,29,2TM,52.2,48,0,26,4.44,4.61,0.25,-0.35,98.8,3.96,-3,-0.3,0.9,-0.1,0.1,2,0.494,0.499,"$700,000",Expansion Draft
250,Rick Krivda*\krivdri01,28,2TM,51.1,27,2,44,7.71,5.04,0.17,-0.25,101.6,4.69,-17,-1.6,0.81,-0.1,-1.1,-12,0.442,0.494,"$205,000",Traded
84,Norm Charlton*\charlno01,35,2TM,48,49,0,29,5.44,5.03,0.1,-0.39,96.2,4.38,-6,-0.5,0.81,-0.2,-0.2,0,0.49,0.497,"$820,000",Free Agency
74,Greg Cadaret*\cadargr01,36,2TM,44.2,50,0,21,4.23,5.34,-0.3,-0.41,101.7,5.32,5,0.5,1.35,0,1,11,0.511,0.502,"$330,000",Free Agency
88,Bobby Chouinard\chouibo01,26,2TM,41.1,27,2,24,5.23,4.94,0.12,-0.3,101.8,4.6,-3,-0.3,1.15,-0.1,-0.1,1,0.489,0.498,"$175,000",Waivers
432,Scott Sanders\sandesc02,29,2TM,40.1,26,2,39,8.7,4.67,-0.14,-0.22,101.9,4.68,-18,-1.4,0.8,0,-1,-14,0.448,0.497,"$1,700,000",Traded
377,Jim Poole*\pooleji02,32,2TM,39.1,38,0,24,5.49,4.91,0.11,-0.38,99.3,4.39,-5,-0.5,1.27,-0.2,-0.3,-1,0.487,0.498,"$1,000,000",Free Agency
317,Alvin Morman*\mormaal01,29,2TM,29,40,0,17,5.28,4.91,0.19,-0.38,101.4,4.41,-3,-0.3,1.31,-0.1,-0.1,0,0.493,0.499,"$440,000",Traded
415,Nerio Rodriguez\rodrine01,27,2TM,27.1,13,4,26,8.56,5.12,-0.05,-0.07,97.4,4.97,-11,-1,0.73,0,-0.7,-8,0.425,0.497,"$172,500",Rule 5 Draft
93,Brad Clontz\clontbr01,27,2TM,23.2,20,0,16,6.08,4.64,-0.1,-0.36,97,4.25,-5,-0.5,0.93,0,-0.3,-3,0.476,0.498,,Free Agency
460,Justin Speier\speieju01,24,2TM,20.2,19,0,20,8.71,4.67,-0.08,-0.36,98.7,4.33,-10,-1,1.03,0,-0.8,-8,0.449,0.495,"$170,000",Amateur Draft
251,Marc Kroon\kroonma01,25,2TM,7.2,6,0,8,9.39,4.96,-0.01,-0.38,101.5,4.66,-4,-0.3,0.12,0.2,-0.1,-3,0.442,0.498,"$176,000",Traded
62,Will Brunson*\brunswi01,28,2TM,5.1,10,0,3,5.06,5.27,0.12,-0.4,113.7,5.32,0,0,1.49,0,0.1,1,0.502,0.501,,Waivers
29,Manuel Barrios\barrima01,23,2TM,3.2,3,0,1,2.45,5.04,-0.09,-0.39,95.5,4.51,1,0.1,0.85,0,0.1,1,0.53,0.5,,Waivers
552,Tim Worrell\worreti01,30,3TM,103,43,9,62,5.42,5.04,0.09,-0.13,100.8,4.86,-6,-0.6,1.16,-0.1,0.4,6,0.487,0.499,"$1,000,000",Traded
63,Jim Bruske\bruskji01,33,3TM,60,42,1,25,3.75,4.74,-0.11,-0.32,95.1,4.31,4,0.4,1.29,-0.1,0.9,9,0.509,0.502,"$200,000",Waivers
146,Tony Fossas*\fossato01,40,3TM,22.2,41,0,15,5.96,5.5,-0.04,-0.42,99.2,5.07,-2,-0.2,1.34,-0.3,-0.3,0,0.495,0.499,"$820,000",Free Agency
505,Ben VanRyn*\vanrybe01,26,3TM,14.2,25,0,10,6.14,5.16,-0.13,-0.4,97.9,4.79,-2,-0.2,1.14,-0.1,-0.2,-1,0.492,0.5,"$170,000",Free Agency
141,Chuck Finley*\finlech01,35,ANA,223.1,34,34,97,3.91,5.21,-0.37,0.19,101.5,5.85,48,5.1,,-0.1,7.2,74,0.649,0.531,"$5,000,000",Amateur Draft--no sign
340,Omar Olivares\olivaom01,30,ANA,183,37,26,92,4.52,4.96,-0.42,0.12,101.4,5.58,21,2.1,0.76,-0.2,3.9,43,0.558,0.513,"$1,150,000",Free Agency
459,Steve Sparks\sparkst01,32,ANA,128.2,22,20,66,4.62,5.29,-0.41,0.15,100.8,5.9,18,1.9,0.56,-0.1,3.1,33,0.585,0.511,,Free Agency
117,Jason Dickson\dicksja01,25,ANA,122,27,18,89,6.57,5.12,-0.46,0.09,101.1,5.73,-11,-1,0.83,-0.1,0.1,3,0.461,0.494,"$295,000",Amateur Draft
210,Ken Hill\hillke01,32,ANA,103,19,19,60,5.24,5.12,-0.44,0.16,102.2,5.84,7,0.7,,-0.1,1.7,19,0.535,0.504,"$5,000,000",Traded
192,Shigetoshi Hasegawa\hasegsh01,29,ANA,97.1,61,0,37,3.42,5.06,-0.39,-0.36,101.5,5.17,19,1.9,1.43,0.2,3.1,30,0.53,0.511,"$790,000",Purchased
520,Allen Watson*\watsoal01,27,ANA,92.1,28,14,67,6.53,4.89,-0.44,0.08,101.9,5.51,-10,-1,0.58,0,-0.1,0,0.465,0.494,"$2,900,000",Traded
293,Jack McDowell\mcdowja01,32,ANA,76,14,14,45,5.33,5.03,-0.45,0.18,101.7,5.76,4,0.4,,0,1.1,12,0.525,0.502,"$1,500,000",Free Agency
519,Jarrod Washburn*\washbja01,23,ANA,74,15,11,40,4.86,5.07,-0.41,0.14,100.3,5.64,6,0.6,1.35,0,1.4,15,0.542,0.504,"$170,000",Amateur Draft
114,Rich DeLucia\delucri01,33,ANA,71.2,61,0,36,4.52,5.19,-0.34,-0.36,100.9,5.22,6,0.5,1.31,-0.1,1.2,14,0.509,0.503,"$400,000",Traded
360,Troy Percival\percitr01,28,ANA,66.2,67,0,31,4.19,5.05,-0.31,-0.39,101.8,5.06,6,0.6,2.06,0.2,1.5,14,0.509,0.504,"$1,125,000",Amateur Draft
189,Pep Harris\harripe01,25,ANA,60,49,0,32,4.8,5.05,-0.43,-0.39,100.4,5.11,2,0.2,1.2,-0.1,0.7,9,0.504,0.501,"$226,500",Traded
215,Mike Holtz*\holtzmi01,25,ANA,30.1,53,0,16,4.75,5.42,-0.39,-0.41,102,5.5,3,0.2,1.39,0,0.6,6,0.505,0.502,"$226,500",Amateur Draft
224,Mike James\jamesmi01,30,ANA,14,11,0,3,1.93,5.28,-0.33,-0.4,101.7,5.3,5,0.5,0.98,0,0.6,7,0.547,0.503,"$700,000",Traded
541,Trevor Wilson*\wilsotr01,32,ANA,7.2,15,0,4,4.7,5.9,-0.42,-0.45,100.4,5.89,1,0.1,2.02,0,0.2,2,0.507,0.501,"$225,000",Free Agency
411,Rich Robertson*\roberri02,29,ANA,5.2,5,0,11,17.47,4.57,-0.59,-0.35,103.6,4.98,-8,-0.7,1.38,-0.1,-0.8,-7,0.367,0.496,,Free Agency
36,Andy Benes\benesan01,30,ARI,231.1,34,34,111,4.32,4.74,0.11,0.17,99.8,4.79,12,1.3,,-0.2,3.1,32,0.538,0.508,"$6,450,000",Free Agency
11,Brian Anderson*\anderbr02,26,ARI,208,32,32,109,4.72,4.67,0.12,0.17,98.5,4.64,-2,-0.2,,-0.1,1.5,16,0.495,0.499,"$775,000",Expansion Draft
108,Omar Daal*\daalom01,26,ARI,162.2,33,23,60,3.32,4.65,0.1,0.13,102.6,4.81,27,2.9,1.09,-0.1,4.2,41,0.589,0.518,"$575,000",Expansion Draft
458,Clint Sodowsky\sodowcl01,25,ARI,77.2,45,6,56,6.49,4.66,0.12,-0.16,98.8,4.33,-19,-1.8,0.92,-0.1,-1.3,-12,0.459,0.489,"$214,000",Expansion Draft
342,Gregg Olson\olsongr01,31,ARI,68.2,64,0,25,3.28,4.72,0.1,-0.36,99.4,4.23,7,0.8,1.46,0,1.4,13,0.512,0.505,"$650,000",Free Agency
413,Felix Rodriguez\rodrife01,25,ARI,44,43,0,31,6.34,4.63,0.11,-0.36,99.6,4.15,-11,-1.1,0.83,0,-0.7,-7,0.475,0.493,"$210,000",Traded
548,Bob Wolcott\wolcobo01,24,ARI,33,6,6,27,7.36,4.67,0.11,0.17,98.4,4.65,-10,-0.9,,0,-0.6,-7,0.353,0.495,,Expansion Draft
5,Joel Adamson*\adamsjo02,26,ARI,23,5,5,21,8.22,4.89,0.11,0.17,94.9,4.7,-9,-0.8,,0,-0.6,-7,0.343,0.495,"$210,000",Expansion Draft
59,Scott Brow\browsc01,29,ARI,21.1,17,0,17,7.17,4.77,0.11,-0.37,96.6,4.15,-7,-0.7,0.7,0.1,-0.5,-5,0.458,0.496,"$225,000",Free Agency
282,Barry Manuel\manueba01,32,ARI,15.2,13,0,14,8.04,4.49,0.11,-0.35,96.7,3.9,-7,-0.7,0.47,0.1,-0.4,-6,0.446,0.496,"$285,000",Free Agency
144,Ben Ford\fordbe01,22,ARI,10,8,0,12,10.8,4.86,0.13,-0.37,105,4.57,-7,-0.7,0.57,0.1,-0.5,-6,0.418,0.496,"$170,000",Expansion Draft
304,Chris Michalak*\michach01,27,ARI,5.1,5,0,7,11.81,4.56,0.12,-0.35,104.2,4.25,-4,-0.4,0.42,0.1,-0.3,-4,0.415,0.497,"$170,000",Free Agency
336,Vladimir Nunez\nunezvl01,23,ARI,5.1,4,0,6,10.13,5.17,0.14,-0.4,99.4,4.61,-3,-0.3,0.18,0.1,-0.2,-3,0.422,0.498,,Amateur Free Agent
502,Efrain Valdez*\valdeef01,31,ARI,4.1,6,0,2,4.15,5.32,0.13,-0.41,101.6,4.85,0,0,0.3,0,0.1,1,0.506,0.5,,Purchased
102,Bryan Corey\coreybr01,24,ARI,4,3,0,4,9,4.11,0.14,-0.32,98,3.59,-2,-0.2,0.15,0.1,-0.1,-2,0.423,0.499,,Expansion Draft
523,Neil Weber*\webbene01,25,ARI,2.1,4,0,3,11.57,5.39,0.12,-0.42,109.2,5.31,-2,-0.2,0.54,0,-0.1,-1,0.46,0.499,,Expansion Draft
370,Ricky Pickett*\pickeri01,28,ARI,0.2,2,0,6,81,4.79,0.15,-0.36,98,4.2,-6,-0.5,0.01,0.2,-0.2,-6,0.273,0.497,,Traded
276,Greg Maddux\maddugr01,32,ATL,251,34,34,75,2.69,4.6,0.52,0.16,98.3,4.17,41,4.6,,-0.2,6.6,63,0.636,0.528,"$9,600,000",Free Agency
159,Tom Glavine*\glavito02,32,ATL,229.1,33,33,67,2.63,4.67,0.55,0.17,97.1,4.17,39,4.4,,-0.2,6.1,59,0.632,0.527,"$7,000,000",Amateur Draft
331,Denny Neagle*\neaglde01,29,ATL,210.1,32,31,91,3.89,4.61,0.54,0.16,99.1,4.19,7,0.7,1.34,-0.1,2.4,25,0.523,0.505,"$4,500,000",Traded
309,Kevin Millwood\millwke01,23,ATL,174.1,31,29,86,4.44,4.59,0.54,0.16,98.5,4.14,-6,-0.6,0.55,-0.1,0.8,9,0.482,0.496,"$175,000",Amateur Draft
456,John Smoltz\smoltjo01,31,ATL,167.2,26,26,58,3.11,4.59,0.49,0.16,96.6,4.11,19,2,,-0.1,3.3,33,0.578,0.512,"$7,750,000",Free Agency
284,Dennis Martinez\martide01,44,ATL,91,53,5,53,5.24,4.53,0.61,-0.2,99.9,3.71,-15,-1.5,1.12,-0.2,-1,-8,0.471,0.49,"$550,000",Free Agency
263,Kerry Ligtenberg\ligteke01,27,ATL,73,75,0,24,2.96,4.6,0.46,-0.35,98.6,3.73,6,0.7,1.53,0,1.3,13,0.509,0.504,"$175,000",Purchased
83,Mike Cather\cathemi01,27,ATL,41.1,36,0,21,4.57,4.76,0.55,-0.37,97.8,3.76,-4,-0.4,0.93,-0.1,-0.1,0,0.49,0.498,"$182,500",Purchased
412,John Rocker*\rockejo01,23,ATL,38,47,0,10,2.37,4.92,0.42,-0.38,97.3,4.02,7,0.7,1.49,0.1,1.1,10,0.515,0.504,"$170,000",Amateur Draft
441,Rudy Seanez\seaneru01,29,ATL,36,34,0,13,3.25,4.77,0.4,-0.37,96.7,3.87,2,0.3,1.24,-0.1,0.5,6,0.508,0.502,"$225,000",Free Agency
86,Bruce Chen*\chenbr01,21,ATL,20.1,4,4,9,3.98,4.28,0.56,0.15,96.9,3.75,-1,-0.1,,0,0.1,1,0.487,0.5,,Amateur Free Agent
547,Mark Wohlers\wohlema01,28,ATL,20.1,27,0,23,10.18,4.71,0.5,-0.36,101.5,3.9,-14,-1.4,1.08,-0.1,-1.3,-12,0.449,0.491,"$4,125,000",Amateur Draft
362,Odalis Perez*\perezod01,20,ATL,10.2,10,0,5,4.22,4.54,0.6,-0.35,96.4,3.45,-1,-0.1,1.69,-0.1,-0.1,0,0.491,0.499,,Amateur Free Agent
70,Adam Butler*\butlead01,24,ATL,5,8,0,7,12.6,4.94,0.5,-0.38,97.1,3.95,-5,-0.5,1.23,-0.1,-0.5,-4,0.442,0.497,"$170,000",Amateur Free Agent
133,Scott Erickson\ericksc01,30,BAL,251.1,36,36,125,4.48,5.07,-0.06,0.18,97.2,5.17,19,1.9,,-0.2,4.3,49,0.553,0.512,"$3,700,000",Traded
324,Mike Mussina\mussimi01,29,BAL,206.1,29,29,85,3.71,4.93,-0.06,0.18,96.6,4.99,29,3,,-0.1,5,53,0.604,0.519,"$6,755,492",Amateur Draft--no sign
376,Sidney Ponson\ponsosi01,21,BAL,135,31,20,82,5.47,5.12,-0.07,0.11,98.2,5.2,-4,-0.4,1.12,-0.1,0.9,12,0.488,0.498,"$170,000",Amateur Free Agent
121,Doug Drabek\drabedo01,35,BAL,108.2,23,21,90,7.45,5.03,-0.07,0.14,96.4,5.06,-29,-2.5,0.67,0,-1.4,-16,0.391,0.484,"$1,663,162",Free Agency
227,Doug Johns*\johnsdo04,30,BAL,86.2,31,10,46,4.78,5.2,-0.07,-0.06,96.7,5.04,3,0.2,0.84,-0.1,1,13,0.508,0.502,"$250,000",Free Agency
245,Jimmy Key*\keyji01,37,BAL,79.1,25,11,39,4.42,4.97,-0.06,0.08,97.7,4.99,5,0.5,1.24,-0.1,1.3,14,0.52,0.503,"$5,390,825",Free Agency
308,Alan Mills\millsal01,31,BAL,77,72,0,32,3.74,5.09,-0.05,-0.39,97.8,4.65,8,0.8,1.25,-0.1,1.5,17,0.511,0.505,"$1,000,000",Traded
403,Arthur Rhodes*\rhodear01,28,BAL,77,45,0,30,3.51,5.11,-0.05,-0.39,96.7,4.62,10,0.9,1.28,0,1.7,18,0.521,0.506,"$2,850,000",Amateur Draft
37,Armando Benitez\benitar01,25,BAL,68.1,71,0,29,3.82,4.98,-0.04,-0.38,97.7,4.53,5,0.5,1.48,0,1.2,13,0.507,0.503,"$1,100,000",Amateur Free Agent
344,Jesse Orosco*\oroscje01,41,BAL,56.2,69,0,20,3.18,5.09,-0.06,-0.39,97,4.61,9,0.9,1.29,0,1.5,16,0.513,0.505,"$1,100,000",Free Agency
240,Scott Kamieniecki\kamiesc01,34,BAL,54.2,12,11,41,6.75,4.69,-0.07,0.13,99.3,4.86,-11,-1,0.39,0,-0.5,-5,0.415,0.494,"$2,850,000",Free Agency
289,Terry Mathews\mathete01,33,BAL,20.1,17,0,15,6.64,5.04,-0.07,-0.38,96.9,4.58,-5,-0.4,0.99,0,-0.3,-2,0.474,0.497,"$865,000",Traded
100,Rocky Coppinger\coppiro01,24,BAL,15.2,6,1,9,5.17,5.35,-0.06,-0.22,96.3,5.01,0,0,0.19,0,0.1,2,0.496,0.5,,Amateur Draft
322,Bobby Munoz\munozbo01,30,BAL,12,9,1,13,9.75,5.4,-0.07,-0.26,96.4,5.02,-6,-0.6,0.3,0.1,-0.3,-5,0.436,0.496,,Free Agency
152,Chris Fussell\fussech01,22,BAL,9.2,3,2,9,8.38,5.84,-0.06,0.01,96.2,5.68,-3,-0.3,1.01,0,-0.2,-2,0.414,0.498,,Amateur Draft
261,Richie Lewis\lewisri01,32,BAL,4.2,2,1,8,15.43,5.54,-0.07,0.16,95,5.47,-5,-0.4,0.26,0,-0.4,-5,0.299,0.498,,Free Agency
38,Joel Bennett\bennejo02,28,BAL,2,2,0,1,4.5,5.28,-0.08,-0.41,105.1,5.21,0,0,0.03,0,0,0,0.508,0.5,,Free Agency
125,Radhames Dykhoff*\dykhora01,23,BAL,1,1,0,2,18,5.4,-0.08,-0.41,94,4.76,-1,-0.1,0.01,0.1,-0.1,-1,0.374,0.499,,Amateur Free Agent
286,Pedro Martinez\martipe02,26,BOS,233.2,33,33,82,3.16,5.13,0.33,0.19,100.3,5,48,5,,-0.1,7.3,75,0.652,0.531,"$7,575,000",Traded
514,Tim Wakefield\wakefti01,31,BOS,216,36,33,123,5.13,5.1,0.4,0.17,100.1,4.87,-6,-0.6,0.06,-0.1,1.5,19,0.484,0.497,"$3,500,000",Free Agency
427,Bret Saberhagen\saberbr01,34,BOS,175,31,31,82,4.22,5.03,0.41,0.18,101,4.85,12,1.2,,-0.1,2.9,33,0.539,0.507,"$3,800,000",Free Agency
19,Steve Avery*\averyst01,28,BOS,123.2,34,23,74,5.39,4.82,0.42,0.14,101.5,4.62,-11,-1,1.21,-0.1,0.2,4,0.471,0.494,"$3,900,000",Free Agency
273,Derek Lowe\lowede01,25,BOS,123,63,10,65,4.76,5.01,0.4,-0.17,100.3,4.45,-4,-0.4,1.47,-0.3,0.7,10,0.494,0.498,"$172,000",Traded
518,John Wasdin\wasdijo01,25,BOS,96,47,8,57,5.34,5.1,0.43,-0.13,101,4.59,-8,-0.8,0.94,-0.1,0.1,3,0.484,0.495,"$227,500",Traded
165,Tom Gordon\gordoto01,30,BOS,79.1,73,0,24,2.72,4.97,0.33,-0.38,101.1,4.31,14,1.4,1.78,0.3,2.6,23,0.519,0.508,"$3,300,000",Free Agency
103,Jim Corsi\corsiji01,36,BOS,66,59,0,23,3.14,5.03,0.37,-0.38,100.7,4.3,9,0.8,1.35,0,1.5,16,0.514,0.505,"$600,000",Free Agency
156,Rich Garces\garceri01,27,BOS,46,30,0,19,3.72,5.19,0.37,-0.4,99.7,4.41,4,0.3,0.75,-0.1,0.7,9,0.512,0.502,"$190,000",Free Agency
126,Dennis Eckersley\eckerde01,43,BOS,39.2,50,0,21,4.76,5.39,0.43,-0.41,100.6,4.57,-1,-0.1,1.27,-0.1,0.2,4,0.498,0.5,"$1,500,000",Free Agency
421,Brian Rose\rosebr01,22,BOS,37.2,8,8,32,7.65,5.04,0.44,0.18,102.1,4.89,-12,-1,,0,-0.6,-7,0.376,0.494,"$170,000",Amateur Draft
279,Ron Mahay*\mahayro01,27,BOS,26,29,0,16,5.54,5.16,0.42,-0.39,100,4.34,-3,-0.3,1.22,-0.1,-0.1,0,0.489,0.498,,Amateur Draft
87,Jin Ho Cho\choji01,22,BOS,18.2,4,4,17,8.2,5.13,0.45,0.19,100.1,4.87,-7,-0.6,,0,-0.4,-5,0.356,0.496,,Amateur Free Agent
28,Brian Barkley*\barklbr01,22,BOS,11,6,0,13,10.64,4.68,0.53,-0.36,99.8,3.78,-8,-0.7,0.54,0.1,-0.5,-7,0.38,0.496,,Amateur Draft
