Rk,Name,Age,Tm,IP,G,GS,R,RA9,RA9opp,RA9def,RA9role,PPFp,RA9avg,RAA,WAA,gmLI,WAAadj,WAR,RAR,waaWL%,162WL%,Salary,Acquired
228,Brad Halsey*\halsebr01,24,ARI,160,28,26,101,5.68,4.54,-0.09,0.15,102.7,4.9,-14,-1.4,0.03,-0.1,-0.1,0,0.451,0.491,"$317,500",Traded
167,Shawn Estes*\estessh01,32,ARI,123.2,21,21,70,5.09,4.49,-0.08,0.16,106.5,5.04,-1,-0.1,,-0.1,0.9,10,0.496,0.499,"$2,500,000",Free Agency
393,Russ Ortiz\ortizru01,31,ARI,115,22,22,92,7.2,4.41,-0.09,0.16,105.6,4.92,-29,-2.7,,-0.1,-1.8,-19,0.378,0.483,"$7,375,000",Free Agency
120,Lance Cormier\cormila01,24,ARI,79.1,67,0,50,5.67,4.53,-0.08,-0.34,103.9,4.42,-11,-1.1,1.25,-0.3,-0.8,-4,0.483,0.493,,Amateur Draft
541,Jose Valverde\valvejo01,27,ARI,66.1,61,0,19,2.58,4.46,-0.06,-0.34,103.9,4.35,13,1.4,1.32,0.1,2,19,0.522,0.508,"$335,000",Amateur Free Agent
297,Mike Koplove\koplomi01,28,ARI,49.2,44,0,31,5.62,4.44,-0.08,-0.34,105.7,4.42,-7,-0.7,1.01,-0.1,-0.4,-2,0.485,0.496,"$825,000",Amateur Draft
66,Brian Bruney\brunebr01,23,ARI,46,47,0,39,7.63,4.5,-0.07,-0.34,104.2,4.41,-17,-1.7,1.24,-0.3,-1.6,-13,0.465,0.49,"$322,500",Amateur Draft
212,Mike Gosling*\goslimi01,24,ARI,32.1,13,5,20,5.57,4.61,-0.09,0.04,106.4,5.05,-2,-0.2,0.83,0,0.1,1,0.485,0.499,"$317,500",Amateur Draft
15,Greg Aquino\aquingr01,27,ARI,31.1,35,0,29,8.33,4.55,-0.08,-0.35,104.2,4.46,-13,-1.3,0.73,0.1,-1,-11,0.462,0.492,"$325,000",Amateur Free Agent
355,Brandon Medders\meddebr01,25,ARI,30.1,27,0,6,1.78,4.49,-0.06,-0.34,103.5,4.36,9,0.9,0.69,-0.2,1,11,0.534,0.506,,Free Agency
328,Brandon Lyon\lyonbr01,25,ARI,29.1,32,0,25,7.67,4.51,-0.1,-0.34,104.9,4.47,-10,-1,1.59,-0.4,-1.2,-8,0.467,0.494,"$330,000",Traded
383,Dustin Nippert\nippedu01,24,ARI,14.2,3,3,9,5.52,4.36,-0.07,0.16,100.4,4.62,-1,-0.1,,0,0,0,0.451,0.499,,Amateur Draft
548,Oscar Villarreal\villaos01,23,ARI,13.2,11,0,8,5.27,4.34,-0.08,-0.33,110.2,4.51,-1,-0.1,1.42,-0.1,-0.1,0,0.489,0.499,,Amateur Free Agent
69,Jason Bulger\bulgeja01,26,ARI,10,9,0,6,5.4,4.49,-0.08,-0.34,107.9,4.56,-1,-0.1,0.36,0,0,0,0.489,0.499,,Amateur Draft
313,Kerry Ligtenberg\ligteke01,34,ARI,9.2,7,0,15,13.97,4.42,-0.1,-0.34,112.1,4.69,-10,-0.9,0.56,0.2,-0.7,-9,0.37,0.494,,Free Agency
104,Randy Choate*\choatra01,29,ARI,7,8,0,7,9,4.68,-0.09,-0.36,95.6,4.22,-4,-0.4,1.16,0,-0.4,-3,0.454,0.498,"$550,000",Free Agency
8,Armando Almanza*\almanar01,32,ARI,4,6,0,1,2.25,5.16,-0.09,-0.39,99.8,4.84,1,0.1,1.27,0,0.2,1,0.52,0.501,,Free Agency
206,Edgar Gonzalez\gonzaed01,22,ARI,0.1,1,0,4,108,4.13,-0.14,-0.32,108,4.27,-4,-0.3,0.03,0.1,-0.1,-4,0.219,0.498,,Amateur Free Agent
498,John Smoltz\smoltjo01,38,ATL,229.2,33,33,83,3.25,4.58,0.34,0.17,99.8,4.4,29,3.2,,-0.2,5,49,0.597,0.52,"$9,000,000",Free Agency
434,Horacio Ramirez*\ramirho01,25,ATL,202.1,33,32,108,4.8,4.56,0.38,0.16,98.7,4.28,-12,-1.2,0.02,-0.1,0.4,6,0.464,0.493,"$370,000",Amateur Draft
264,Tim Hudson\hudsoti01,29,ATL,192,29,29,79,3.7,4.62,0.36,0.17,101.2,4.48,17,1.8,,-0.1,3.3,33,0.561,0.511,"$6,500,000",Traded
502,Jorge Sosa\sosajo02,27,ATL,134,44,20,42,2.82,4.67,0.35,0.06,101.2,4.43,24,2.6,0.64,-0.2,3.5,35,0.558,0.516,"$650,000",Traded
528,John Thomson\thomsjo01,31,ATL,98.2,17,17,52,4.74,4.57,0.38,0.17,100.5,4.38,-4,-0.4,,-0.1,0.4,5,0.476,0.497,"$4,250,000",Free Agency
130,Kyle Davies\davieky01,21,ATL,87.2,21,14,51,5.24,4.61,0.37,0.1,99.4,4.31,-9,-0.9,1.42,-0.1,-0.2,-1,0.457,0.494,,Amateur Draft
443,Chris Reitsma\reitsch01,27,ATL,73.1,76,0,32,3.93,4.68,0.38,-0.36,100.3,3.96,0,0,1.53,-0.2,0.5,7,0.5,0.5,"$1,650,000",Traded
230,Mike Hampton*\hamptmi01,32,ATL,69.1,12,12,28,3.63,4.6,0.38,0.17,98.2,4.31,5,0.5,,0,1.1,11,0.546,0.503,"$15,125,000",Traded
295,Danny Kolb\kolbda01,30,ATL,57.2,65,0,39,6.09,4.62,0.39,-0.35,100.1,3.88,-14,-1.4,1.3,-0.3,-1.3,-9,0.478,0.491,"$3,400,000",Traded
46,Adam Bernero\bernead01,28,ATL,47,36,0,35,6.7,4.71,0.38,-0.36,98.9,3.92,-15,-1.5,0.85,0,-1,-10,0.46,0.491,"$450,000",Free Agency
55,Blaine Boyer\boyerbl01,23,ATL,37.2,43,0,13,3.11,4.7,0.31,-0.36,100.2,4.04,4,0.4,1.06,-0.1,0.7,7,0.509,0.502,,Amateur Draft
182,John Foster*\fostejo01,27,ATL,34.2,62,0,17,4.41,5.03,0.31,-0.38,100.2,4.34,0,0,1.53,-0.1,0.2,3,0.5,0.5,,Free Agency
348,Macay McBride*\mcbrima01,22,ATL,14,23,0,11,7.07,4.87,0.31,-0.37,101.3,4.25,-4,-0.4,1.68,-0.2,-0.5,-3,0.481,0.497,,Amateur Draft
545,Jorge Vasquez\vasqujo01,26,ATL,9,7,0,4,4,4.95,0.35,-0.38,103.3,4.37,0,0,1.17,0,0.1,1,0.505,0.5,,Traded
308,Anthony Lerew\lerewan01,22,ATL,8,7,0,5,5.63,4.78,0.37,-0.36,99.5,4.03,-1,-0.1,0.77,0,-0.1,-1,0.479,0.499,,Amateur Draft
269,Chuck James*\jamesch03,23,ATL,5.2,2,0,1,1.59,4.6,0.3,-0.35,92.2,3.64,1,0.1,0.81,0,0.2,2,0.57,0.501,,Amateur Draft
143,Joey Devine\devinjo01,21,ATL,5,5,0,7,12.6,4.62,0.4,-0.35,97.8,3.79,-5,-0.5,0.94,0,-0.4,-4,0.407,0.497,,Amateur Draft
218,Seth Greisinger\greisse01,29,ATL,5,1,1,2,3.6,4.35,0.4,0.16,98,4.03,0,0,,0,0.1,1,0.525,0.5,,Conditional Deal
103,Matt Childers\childma01,26,ATL,4,3,0,2,4.5,4.98,0.42,-0.38,93,3.88,0,0,0.12,0,0,0,0.491,0.5,,Free Agency
421,Jay Powell\powelja04,33,ATL,3.1,5,0,0,0,5.14,0.33,-0.39,101.9,4.5,2,0.2,1.65,0,0.3,2,0.535,0.501,,Free Agency
342,Tom Martin*\martito02,35,ATL,2.1,4,0,5,19.29,5.29,0.58,-0.41,93.1,4.01,-4,-0.4,0.76,0,-0.3,-4,0.406,0.498,"$1,900,000",Traded
62,Frank Brooks*\brookfr01,26,ATL,0.1,1,0,0,0,4.7,0.32,-0.35,82,3.29,0,0,0.95,0,0,0,0.513,0.5,,Waivers
325,Rodrigo Lopez\lopezro02,29,BAL,209.1,35,35,126,5.42,5,0.19,0.18,99,4.94,-13,-1.2,,-0.1,0.8,12,0.464,0.492,"$2,375,000",Free Agency
102,Bruce Chen*\chenbr01,28,BAL,197.1,34,32,94,4.29,4.93,0.17,0.17,98.7,4.86,11,1.1,0.52,-0.1,3,34,0.533,0.507,"$550,000",Conditional Deal
79,Daniel Cabrera\cabreda01,24,BAL,161.1,29,29,92,5.13,4.91,0.15,0.18,99.9,4.93,-5,-0.5,,-0.1,1.1,14,0.483,0.497,"$325,000",Amateur Free Agent
36,Erik Bedard*\bedarer01,26,BAL,141.2,24,24,66,4.19,4.86,0.16,0.18,99,4.83,9,0.9,,-0.1,2.3,25,0.538,0.506,"$330,000",Amateur Draft
420,Sidney Ponson\ponsosi01,28,BAL,130.1,23,23,97,6.7,4.89,0.19,0.17,99.2,4.83,-28,-2.6,,-0.1,-1.3,-13,0.389,0.484,"$8,500,000",Free Agency
583,Todd Williams\willito02,34,BAL,76.1,72,0,34,4.01,4.89,0.18,-0.37,99.2,4.31,2,0.2,1.39,-0.2,0.9,11,0.503,0.501,"$347,500",Free Agency
282,Jorge Julio\juliojo01,26,BAL,71.2,67,0,50,6.28,5.02,0.17,-0.38,99.6,4.45,-15,-1.5,0.96,-0.1,-0.9,-7,0.478,0.491,"$2,500,000",Traded
468,B.J. Ryan*\ryanb.01,29,BAL,70.1,69,0,20,2.56,4.92,0.12,-0.37,99.3,4.39,14,1.4,1.61,0.2,2.4,22,0.52,0.509,"$2,600,000",Traded
294,Steve Kline*\klinest02,32,BAL,61,67,0,34,5.02,5.18,0.17,-0.39,99.2,4.57,-3,-0.3,1.1,-0.2,0.1,4,0.495,0.498,"$2,500,000",Free Agency
437,Chris Ray\raych01,23,BAL,40.2,41,0,15,3.32,5.08,0.15,-0.39,99,4.5,5,0.5,1.27,0,0.9,10,0.512,0.503,,Amateur Draft
335,John Maine\mainejo01,24,BAL,40,10,8,30,6.75,5.07,0.18,0.14,100.5,5.06,-8,-0.7,0.3,0,-0.3,-3,0.426,0.495,,Amateur Draft
409,Hayden Penn\pennha01,20,BAL,38.1,8,8,30,7.04,4.77,0.19,0.17,100.2,4.76,-10,-0.9,,0,-0.5,-6,0.386,0.494,,Amateur Draft
441,Steve Reed\reedst01,40,BAL,32.2,30,0,24,6.61,4.98,0.19,-0.38,100.3,4.42,-8,-0.8,0.75,0,-0.4,-4,0.473,0.495,"$900,000",Free Agency
155,Eric DuBose*\duboser01,29,BAL,29.1,15,3,21,6.44,5.07,0.18,-0.27,100,4.62,-6,-0.6,1.39,-0.2,-0.5,-3,0.46,0.496,,Free Agency
78,Tim Byrdak*\byrdati01,31,BAL,26.2,41,0,14,4.73,5.2,0.16,-0.4,98.6,4.58,-1,-0.1,1.17,-0.1,0.2,2,0.498,0.5,,Conditional Deal
220,Jason Grimsley\grimsja01,37,BAL,22,22,0,15,6.14,5.09,0.18,-0.39,100.2,4.53,-4,-0.4,0.88,0,-0.2,-2,0.482,0.497,"$2,000,000",Traded
405,John Parrish*\parrijo01,27,BAL,17.1,14,0,6,3.12,5.03,0.14,-0.38,99,4.47,2,0.3,0.54,-0.1,0.3,4,0.518,0.502,"$612,500",Amateur Draft
431,Aaron Rakers\rakeraa01,28,BAL,13.2,10,0,5,3.29,5.14,0.16,-0.39,98.3,4.51,2,0.2,0.9,0,0.3,3,0.518,0.501,,Amateur Draft
30,Rick Bauer\bauerri01,28,BAL,8.1,5,0,9,9.72,4.75,0.2,-0.36,98.8,4.14,-5,-0.5,0.12,0.2,-0.2,-4,0.403,0.497,"$350,000",Amateur Draft
557,Tim Wakefield\wakefti01,38,BOS,225.1,33,33,113,4.51,4.93,-0.13,0.18,104.1,5.46,22,2.3,,-0.1,4.5,48,0.57,0.514,"$4,670,000",Free Agency
17,Bronson Arroyo\arroybr01,28,BOS,205.1,35,32,116,5.08,4.85,-0.14,0.17,104.5,5.4,5,0.6,0.8,-0.1,2.5,30,0.516,0.503,"$1,850,000",Waivers
109,Matt Clement\clemema01,30,BOS,191,32,32,102,4.81,4.88,-0.13,0.17,105.1,5.45,12,1.2,,-0.1,3.1,34,0.539,0.508,"$6,500,000",Free Agency
571,David Wells*\wellsda01,42,BOS,184,30,30,95,4.65,4.93,-0.15,0.18,103,5.41,14,1.5,,-0.1,3.2,36,0.549,0.509,"$4,075,000",Free Agency
480,Curt Schilling\schilcu01,38,BOS,93.1,32,11,59,5.69,4.94,-0.14,0.03,104.4,5.34,-4,-0.4,1.35,-0.1,0.4,7,0.486,0.497,"$14,500,000",Traded
365,Wade Miller\millewa04,28,BOS,91,16,16,53,5.24,4.73,-0.14,0.16,105.3,5.29,0,0,,-0.1,0.9,10,0.499,0.5,"$1,500,000",Free Agency
530,Mike Timlin\timlimi01,39,BOS,80.1,81,0,23,2.58,4.86,-0.14,-0.37,104,4.81,19,2,1.31,0.1,2.9,29,0.524,0.512,"$2,750,000",Free Agency
207,Geremi Gonzalez\gonzaje01,30,BOS,56,28,3,39,6.27,4.81,-0.15,-0.12,102.5,4.95,-9,-0.8,0.66,0,-0.3,-2,0.47,0.495,,Free Agency
183,Keith Foulke\foulkke01,32,BOS,45.2,43,0,30,5.91,5,-0.14,-0.38,104.1,4.96,-5,-0.5,1.17,-0.2,-0.2,0,0.488,0.497,"$7,500,000",Free Agency
378,Mike Myers*\myersmi01,36,BOS,37.1,65,0,14,3.38,5.2,-0.13,-0.4,104.1,5.13,7,0.7,1.05,-0.1,1,11,0.511,0.504,"$600,000",Traded
403,Jonathan Papelbon\papeljo01,24,BOS,34,17,3,11,2.91,4.69,-0.12,-0.11,102.1,4.8,7,0.7,1.1,0,1,11,0.542,0.504,,Amateur Draft
337,Matt Mantei\mantema01,31,BOS,26.1,34,0,20,6.84,4.95,-0.12,-0.38,103,4.83,-6,-0.6,0.68,0,-0.3,-3,0.482,0.496,"$750,000",Free Agency
56,Chad Bradford\bradfch01,30,BOS,23.1,31,0,10,3.86,4.76,-0.16,-0.36,104,4.74,2,0.2,1.31,0,0.4,5,0.507,0.501,,Traded
145,Lenny DiNardo*\dinarle01,25,BOS,14.2,8,1,6,3.68,4.83,-0.12,-0.15,106.7,5.13,2,0.2,0.22,-0.1,0.3,4,0.529,0.501,,Free Agency
139,Manny Delcarmen\delcama01,23,BOS,9,10,0,3,3,4.67,-0.11,-0.36,105.2,4.66,2,0.2,0.38,-0.1,0.2,3,0.516,0.501,,Amateur Draft
233,Craig Hansen\hansecr01,21,BOS,3,4,0,2,6,5.01,-0.17,-0.38,102.8,4.93,0,0,1.38,0,0,0,0.491,0.5,,Amateur Draft
10,Abe Alvarez*\alvarab01,22,BOS,2.1,2,0,4,15.43,4.74,-0.21,-0.36,108,4.96,-3,-0.2,0.03,0.1,-0.1,-2,0.377,0.498,,Amateur Draft
358,Cla Meredith\meredcl01,22,BOS,2.1,3,0,7,27,4.69,-0.23,-0.35,102.7,4.68,-6,-0.5,0.74,0.1,-0.4,-6,0.335,0.497,,Amateur Draft
330,Greg Maddux\maddugr01,39,CHC,225,35,35,112,4.48,4.58,0.02,0.17,103.8,4.9,10,1.1,,-0.1,2.9,30,0.531,0.507,"$9,000,000",Free Agency
604,Carlos Zambrano\zambrca01,24,CHC,223.1,33,33,88,3.55,4.65,0.02,0.16,102.9,4.94,34,3.8,,-0.1,5.6,54,0.616,0.524,"$3,760,000",Amateur Free Agent
423,Mark Prior\priorma01,24,CHC,166.2,27,27,73,3.94,4.65,0.02,0.17,106.1,5.09,21,2.3,,-0.1,3.6,36,0.586,0.514,"$3,550,000",Amateur Draft
467,Glendon Rusch*\ruschgl01,30,CHC,145.1,46,19,79,4.89,4.63,0.02,0.04,103.6,4.82,-1,-0.1,1.15,-0.2,1,11,0.497,0.499,"$2,000,000",Free Agency
141,Ryan Dempster\dempsry01,28,CHC,92,63,6,35,3.42,4.62,0.02,-0.16,103.9,4.61,12,1.3,1.75,0.1,2.2,20,0.52,0.508,"$2,000,000",Free Agency
599,Michael Wuertz\wuertmi01,26,CHC,75.2,75,0,36,4.28,4.67,0.02,-0.36,103.8,4.46,1,0.2,1.34,-0.1,0.7,8,0.502,0.501,"$322,000",Amateur Draft
592,Kerry Wood\woodke02,28,CHC,66,21,10,32,4.36,4.7,0.02,0.07,104.1,4.95,4,0.4,0.85,-0.1,1,10,0.521,0.503,"$9,500,000",Amateur Draft
368,Sergio Mitre\mitrese01,24,CHC,60.1,21,7,37,5.52,4.68,0.02,0.02,103.3,4.83,-5,-0.5,0.63,0,0,1,0.478,0.497,,Amateur Draft
386,Roberto Novoa\novoaro01,25,CHC,44.2,49,0,22,4.43,4.73,0.02,-0.36,102.7,4.47,0,0,1.45,-0.1,0.3,4,0.5,0.5,,Traded
390,Will Ohman*\ohmanwi01,27,CHC,43.1,69,0,14,2.91,4.88,0.02,-0.37,103.9,4.66,8,0.9,1.06,-0.1,1.2,12,0.513,0.505,,Free Agency
570,Todd Wellemeyer\welleto01,26,CHC,32.1,22,0,23,6.4,4.59,0.02,-0.35,104.9,4.43,-7,-0.7,0.98,-0.1,-0.5,-4,0.468,0.496,"$329,000",Amateur Draft
257,Rich Hill*\hillri01,25,CHC,23.2,10,4,24,9.13,4.49,0.02,0.08,105.3,4.79,-11,-1.1,0.84,0,-0.9,-9,0.393,0.493,,Amateur Draft
28,Cliff Bartosh*\bartocl01,25,CHC,19.2,19,0,13,5.95,4.94,0.02,-0.38,103,4.68,-3,-0.3,0.39,0,-0.1,-1,0.485,0.498,"$318,600",Traded
298,John Koronka*\koronjo01,24,CHC,15.2,4,3,13,7.47,4.65,0.02,0.16,103.6,4.96,-4,-0.4,0.27,0,-0.3,-3,0.397,0.497,,Traded
585,Scott Williamson\willisc01,29,CHC,14.1,17,0,9,5.65,4.68,0.02,-0.36,106.2,4.58,-2,-0.2,0.74,0,-0.1,0,0.49,0.499,"$500,000",Free Agency
306,Jon Leicester\leicejo01,26,CHC,9,6,1,10,10,4.7,0.02,-0.18,107.2,4.82,-5,-0.5,1.62,-0.1,-0.5,-4,0.417,0.497,"$300,000",Amateur Draft
184,Chad Fox\foxch02,34,CHC,8,11,0,6,6.75,4.54,0.01,-0.35,105.1,4.39,-2,-0.2,1.5,-0.1,-0.2,-1,0.481,0.499,"$575,000",Free Agency
542,Jermaine Van Buren\vanbuje01,24,CHC,6,6,0,2,3,4.7,0.02,-0.36,105,4.54,1,0.1,1.05,0,0.2,2,0.518,0.501,,Free Agency
