Rk,Name,Age,Tm,IP,G,GS,R,RA9,RA9opp,RA9def,RA9role,PPFp,RA9avg,RAA,WAA,gmLI,WAAadj,WAR,RAR,waaWL%,162WL%,Salary,Acquired
226,Zack Greinke\greinza01,35,ARI,81.2,13,13,29,3.20,4.41,0.39,0.19,106.4,4.48,13,1.5,,-0.1,2.1,19,.613,.509,$34500000,Free Agency
458,Robbie Ray*\rayro02,27,ARI,69.2,13,13,34,4.39,4.44,0.35,0.19,106.5,4.56,3,0.3,,-0.1,0.8,8,.522,.502,$6050000,Traded
300,Merrill Kelly\kellyme01,30,ARI,67.1,12,12,33,4.41,4.49,0.45,0.20,104.9,4.45,2,0.2,,-0.1,0.7,6,.515,.501,$2000000,Free Agency
597,Luke Weaver\weavelu01,25,ARI,62.1,11,11,22,3.18,4.36,0.38,0.19,104.0,4.33,9,1.0,,-0.1,1.5,14,.592,.506,$581300,Traded
214,Zack Godley\godleza01,29,ARI,50.0,15,8,38,6.84,4.58,0.44,0.04,101.9,4.26,-13,-1.3,.99,-0.1,-0.9,-10,.417,.492,$609400,Traded
24,Matt Andriese\andrima01,29,ARI,33.0,24,0,16,4.36,4.44,0.38,-0.31,104.7,3.93,-1,-0.1,1.04,-0.1,0.1,1,.496,.499,$920000,Traded
67,Archie Bradley\bradlar01,26,ARI,26.1,25,0,17,5.81,4.68,0.43,-0.32,105.8,4.15,-4,-0.4,1.46,-0.2,-0.4,-2,.483,.497,$1830000,Amateur Draft
327,Yoan Lopez\lopezyo01,26,ARI,24.2,29,0,5,1.82,4.55,0.41,-0.31,106.9,4.09,7,0.7,1.19,0.0,0.9,8,.524,.504,$556900,Amateur Free Agent
111,Taylor Clarke\clarkta01,26,ARI,22.1,5,4,13,5.24,4.57,0.44,0.13,103.4,4.40,-2,-0.2,.28,0.0,0.0,0,.468,.499,,Amateur Draft
263,Yoshihisa Hirano\hiranyo01,35,ARI,22.1,28,0,15,6.04,4.45,0.41,-0.31,105.6,3.94,-5,-0.5,1.28,-0.1,-0.4,-3,.483,.497,$3000000,Free Agency
157,Jon Duplantier\duplajo01,24,ARI,22.0,7,2,8,3.27,4.80,0.35,-0.09,104.6,4.56,4,0.4,1.29,0.0,0.6,5,.554,.502,,Amateur Draft
267,Greg Holland\hollagr01,33,ARI,20.2,21,0,3,1.31,4.56,0.29,-0.31,104.3,4.13,7,0.7,1.91,0.3,1.2,8,.534,.504,$3250000,Free Agency
309,Matt Koch\kochma01,28,ARI,20.2,9,0,21,9.15,4.65,0.53,-0.32,101.1,3.84,-12,-1.1,.29,0.3,-0.6,-10,.381,.493,$567600,Traded
102,Andrew Chafin*\chafian01,29,ARI,20.1,30,0,7,3.10,4.66,0.35,-0.32,106.2,4.24,3,0.3,1.27,0.0,0.5,4,.510,.502,$1945000,Amateur Draft
359,T.J. McFarland*\mcfartj01,30,ARI,16.1,9,0,11,6.06,4.27,0.46,-0.29,110.8,3.90,-4,-0.4,1.44,-0.1,-0.3,-2,.461,.498,$1400000,Free Agency
515,Jimmie Sherfy\sherfji01,27,ARI,9.2,5,0,1,0.93,4.05,0.42,-0.28,107.6,3.60,3,0.3,.98,0.0,0.4,4,.565,.502,,Amateur Draft
388,John Ryan Murphy\murphjr01,28,ARI,3.0,2,0,9,27.00,5.32,0.89,-0.37,92.9,3.77,-8,-0.6,.01,0.3,-0.3,-7,.222,.497,$900000,Traded
127,Stefan Crichton\crichst01,27,ARI,2.2,4,0,0,0.00,4.86,0.31,-0.33,112.2,4.72,1,0.2,.71,0.0,0.2,2,.538,.501,,Traded
290,Caleb Joseph\josepca01,33,ARI,1.0,1,0,0,0.00,4.27,0.42,-0.30,106.0,3.76,0,0.0,.00,0.0,0.0,1,.546,.500,,Free Agency
562,Julio Teheran\teherju01,28,ATL,71.1,13,13,28,3.53,4.37,0.20,0.19,103.5,4.51,9,1.0,,-0.1,1.6,14,.576,.506,$11166667,Amateur Free Agent
191,Max Fried*\friedma01,25,ATL,66.0,14,12,28,3.82,4.29,0.22,0.17,104.9,4.45,6,0.6,1.24,-0.1,1.2,11,.545,.504,$565000,Traded
205,Kevin Gausman\gausmke01,28,ATL,60.0,12,12,44,6.60,4.49,0.22,0.18,101.1,4.50,-13,-1.2,,-0.1,-0.7,-8,.402,.493,$9350000,Traded
531,Mike Soroka\sorokmi01,21,ATL,57.1,9,9,13,2.04,4.34,0.20,0.19,99.1,4.29,16,1.8,,-0.1,2.2,20,.696,.511,,Amateur Draft
185,Mike Foltynewicz\foltymi01,27,ATL,44.1,8,8,34,6.90,4.59,0.23,0.20,99.8,4.55,-11,-1.0,,0.0,-0.6,-8,.379,.494,$5475000,Traded
567,Josh Tomlin\tomlijo01,34,ATL,32.0,21,0,15,4.22,4.56,0.23,-0.25,100.3,4.09,0,0.0,.77,-0.1,0.2,2,.501,.500,$100000,Free Agency
278,Luke Jackson\jackslu01,27,ATL,29.2,26,0,10,3.03,4.28,0.17,-0.30,104.5,3.98,4,0.4,1.80,0.1,0.7,6,.515,.502,$585000,Free Agency
397,Sean Newcomb*\newcose01,26,ATL,26.2,17,3,9,3.04,4.57,0.24,-0.10,101.7,4.30,4,0.4,1.06,-0.1,0.6,6,.526,.503,$575000,Traded
568,Touki Toussaint\toussto01,23,ATL,24.1,11,1,11,4.07,4.71,0.18,-0.08,97.7,4.35,1,0.1,1.42,0.0,0.3,3,.512,.501,,Traded
598,Jacob Webb\webbja01,25,ATL,18.2,22,0,9,4.34,4.63,0.21,-0.32,98.3,4.03,0,0.0,1.01,-0.1,0.1,1,.499,.500,,Amateur Draft
615,Dan Winkler\winklda01,29,ATL,17.2,23,0,11,5.60,4.47,0.18,-0.31,99.9,3.97,-3,-0.3,1.44,-0.1,-0.2,-2,.488,.498,$1610000,Rule 5 Draft
419,Wes Parsons\parsowe01,26,ATL,14.1,15,0,7,4.40,4.80,0.18,-0.33,105.4,4.52,1,0.1,1.21,0.0,0.1,2,.503,.500,$565000,Amateur Free Agent
622,Kyle Wright\wrighky01,23,ATL,14.0,3,3,11,7.07,4.63,0.22,0.20,104.6,4.82,-3,-0.3,,0.0,-0.2,-2,.401,.498,$565000,Amateur Draft
529,Chad Sobotka\sobotch01,25,ATL,12.0,13,0,13,9.75,4.40,0.19,-0.30,108.3,4.22,-7,-0.7,.72,0.1,-0.5,-6,.447,.496,$565000,Amateur Draft
377,A.J. Minter*\minteaj01,25,ATL,11.0,15,0,12,9.82,4.57,0.22,-0.32,104.1,4.20,-7,-0.6,1.64,-0.2,-0.8,-6,.457,.496,$575000,Amateur Draft
91,Shane Carle\carlesh01,27,ATL,9.1,6,0,10,9.64,4.31,0.24,-0.30,105.1,3.96,-6,-0.5,.65,0.1,-0.4,-5,.411,.497,$575000,Traded
60,Jerry Blevins*\blevije01,35,ATL,8.2,14,0,6,6.23,4.45,0.21,-0.31,98.0,3.85,-2,-0.2,1.13,0.0,-0.2,-1,.485,.499,,Purchased
582,Jonny Venters*\ventejo01,34,ATL,4.2,9,0,13,25.07,4.76,0.25,-0.33,106.1,4.44,-11,-1.0,.83,0.1,-0.9,-10,.392,.494,$2250000,Traded
612,Bryse Wilson\wilsobr02,21,ATL,4.1,2,1,4,8.31,4.16,0.20,0.07,105.7,4.26,-2,-0.2,.03,0.0,-0.1,-2,.413,.499,$565000,Amateur Draft
137,Grant Dayton*\daytogr01,31,ATL,4.0,5,0,0,0.00,4.85,0.25,-0.34,93.5,3.98,2,0.2,.30,-0.1,0.2,2,.539,.501,$585000,Waivers
587,Arodys Vizcaino\vizcaar01,28,ATL,4.0,4,0,1,2.25,4.43,0.15,-0.31,104.0,4.13,1,0.1,1.21,0.0,0.1,1,.524,.501,$4800000,Traded
129,Charlie Culberson\culbech01,30,ATL,1.0,1,0,0,0.00,4.22,0.23,-0.29,104.0,3.85,0,0.0,.00,0.0,0.0,1,.547,.500,$1395000,Traded
95,Andrew Cashner\cashnan01,32,BAL,64.1,12,12,38,5.32,4.83,-0.58,0.22,102.1,5.74,4,0.4,,-0.1,0.9,10,.530,.502,$9500000,Free Agency
82,Dylan Bundy\bundydy01,26,BAL,64.0,12,12,36,5.06,4.88,-0.51,0.22,101.5,5.71,5,0.5,,-0.1,1.1,11,.543,.503,$2800000,Amateur Draft
258,David Hess\hessda01,25,BAL,61.0,13,12,54,7.97,4.72,-0.59,0.20,104.7,5.76,-15,-1.3,.22,-0.1,-0.8,-8,.399,.492,$563500,Amateur Draft
365,John Means*\meansjo01,26,BAL,60.2,14,10,22,3.26,4.61,-0.52,0.15,105.3,5.55,16,1.7,1.70,0.0,2.3,22,.620,.510,$555500,Amateur Draft
543,Dan Straily\straida01,30,BAL,41.2,11,8,40,8.64,4.88,-0.68,0.11,100.9,5.72,-13,-1.2,.48,0.0,-0.8,-9,.392,.493,$575000,Free Agency
98,Miguel Castro\castrmi01,24,BAL,32.1,26,0,20,5.57,4.74,-0.53,-0.32,102.4,5.07,-2,-0.2,.86,-0.1,0.1,2,.494,.499,$569000,Traded
627,Gabriel Ynoa\ynoaga01,26,BAL,26.2,11,2,19,6.41,4.45,-0.58,-0.13,100.8,4.93,-4,-0.4,.55,0.0,-0.1,-2,.463,.498,,Purchased
193,Paul Fry*\frypa01,26,BAL,25.2,25,0,10,3.51,4.85,-0.50,-0.32,103.8,5.22,5,0.5,1.71,0.1,0.9,8,.520,.503,$559000,Traded
212,Mychal Givens\givenmy01,29,BAL,25.1,22,0,15,5.33,4.89,-0.42,-0.33,102.1,5.08,-1,-0.1,1.98,-0.1,0.1,2,.498,.500,$2150000,Amateur Draft
307,Branden Kline\klinebr01,27,BAL,17.2,14,0,12,6.11,4.69,-0.49,-0.31,104.4,5.08,-2,-0.2,1.22,-0.1,-0.1,0,.487,.499,,Amateur Draft
624,Jimmy Yacabonis\yacabji01,27,BAL,17.2,11,0,12,6.11,5.11,-0.62,-0.34,99.5,5.36,-1,-0.1,.97,-0.1,0.0,0,.488,.499,$559000,Amateur Draft
59,Richard Bleier*\bleieri01,32,BAL,15.2,13,0,15,8.62,4.45,-0.71,-0.30,107.2,5.21,-6,-0.6,.93,0.0,-0.4,-4,.457,.497,$572500,Traded
434,Evan Phillips\phillev01,24,BAL,13.0,12,0,10,6.92,5.25,-0.48,-0.35,101.9,5.48,-2,-0.2,1.01,0.0,-0.1,-1,.484,.499,,Traded
115,Alex Cobb\cobbal01,31,BAL,12.1,3,3,16,11.68,5.28,-0.73,0.24,99.3,6.21,-7,-0.6,,0.0,-0.5,-6,.302,.496,$14000000,Free Agency
331,Josh Lucas\lucasjo02,28,BAL,12.1,7,0,9,6.57,4.89,-0.49,-0.33,107.9,5.45,-1,-0.1,.42,0.0,0.0,0,.480,.499,,Free Agency
455,Yefry Ramirez\ramirye01,25,BAL,10.1,4,1,9,7.84,4.82,-0.47,-0.15,102.0,5.25,-3,-0.3,.85,0.0,-0.2,-2,.432,.498,,Purchased
509,Tanner Scott*\scottta01,24,BAL,6.2,8,0,7,9.45,5.21,-0.46,-0.35,99.1,5.27,-3,-0.3,.55,0.0,-0.2,-2,.464,.498,,Amateur Draft
294,Nate Karns\karnsna01,31,BAL,5.1,4,2,1,1.69,5.08,-0.54,0.09,98.0,5.59,2,0.2,.19,0.0,0.3,3,.560,.501,$800000,Free Agency
479,Josh Rogers*\rogerjo01,24,BAL,3.2,1,0,5,12.27,5.85,-0.68,-0.39,100.0,6.15,-2,-0.2,.21,0.1,-0.1,-2,.301,.499,,Traded
621,Matt Wotherspoon\wothema01,27,BAL,2.0,1,0,3,13.50,4.42,-0.81,-0.30,96.0,4.74,-2,-0.2,.42,0.0,-0.1,-2,.337,.499,,Traded
6,Hanser Alberto\alberha01,26,BAL,1.0,1,0,2,18.00,5.31,-0.73,-0.35,100.0,5.69,-1,-0.1,.00,0.1,-0.1,-1,.380,.499,$578000,Waivers
134,Chris Davis\davisch02,33,BAL,1.0,1,0,1,9.00,5.27,-0.73,-0.35,100.0,5.64,0,0.0,.00,0.0,0.0,0,.465,.500,$23000000,Free Agency
553,Jesus Sucre\sucreje01,31,BAL,1.0,1,0,0,0.00,4.38,-0.55,-0.30,100.0,4.64,1,0.1,.00,0.0,0.0,1,.554,.500,$850000,Free Agency
26,Pedro Araujo\araujpe01,25,BAL,0.2,1,0,2,27.00,4.43,-0.82,-0.30,96.0,4.75,-2,-0.1,.22,0.1,-0.1,-2,.358,.499,$557000,Rule 5 Draft
498,Chris Sale*\salech01,30,BOS,77.1,13,13,37,4.31,4.68,0.03,0.21,100.4,4.88,6,0.6,,-0.1,1.2,13,.543,.503,$15000000,Traded
442,Rick Porcello\porceri01,30,BOS,68.0,12,12,43,5.69,4.76,0.04,0.22,102.3,5.04,-4,-0.4,,-0.1,0.2,2,.465,.497,$21125000,Traded
475,Eduardo Rodriguez*\rodried05,26,BOS,66.1,12,12,38,5.16,4.65,0.04,0.21,100.0,4.82,-2,-0.2,,-0.1,0.4,5,.484,.499,$4300000,Traded
445,David Price*\priceda01,33,BOS,54.0,10,10,19,3.17,4.74,0.04,0.22,99.9,4.92,11,1.2,,-0.1,1.6,16,.616,.507,$31000000,Free Agency
580,Hector Velazquez\velazhe01,30,BOS,34.2,18,7,24,6.23,4.67,0.04,-0.01,101.2,4.67,-6,-0.6,.21,0.0,-0.2,-2,.469,.497,$568500,Free Agency
592,Marcus Walden\waldema01,30,BOS,34.2,23,0,10,2.60,4.64,0.03,-0.31,102.8,4.42,7,0.7,1.49,0.1,1.2,11,.532,.505,,Free Agency
620,Brandon Workman\workmbr01,30,BOS,27.1,30,0,6,1.98,4.70,0.02,-0.31,100.7,4.39,8,0.8,1.33,0.0,1.1,10,.525,.505,$1150000,Amateur Draft
250,Heath Hembree\hembrhe01,30,BOS,27.0,29,0,10,3.33,4.75,0.04,-0.32,98.9,4.34,3,0.3,1.04,-0.1,0.5,6,.511,.502,$1312500,Traded
68,Ryan Brasier\brasiry01,31,BOS,25.2,28,0,13,4.56,4.74,0.04,-0.32,101.0,4.43,0,0.0,1.60,-0.1,0.2,2,.499,.500,$577500,Free Agency
72,Colten Brewer\breweco01,26,BOS,25.0,22,0,15,5.40,4.84,0.04,-0.32,100.6,4.49,-2,-0.2,.81,-0.1,0.0,0,.490,.499,$557000,Traded
39,Matt Barnes\barnema01,29,BOS,24.2,25,0,9,3.28,4.70,0.03,-0.31,100.6,4.39,3,0.3,1.75,0.0,0.6,6,.513,.502,$1600000,Amateur Draft
166,Nathan Eovaldi\eovalna01,29,BOS,21.0,4,4,15,6.43,5.18,0.04,0.24,95.1,5.11,-3,-0.3,,0.0,-0.1,-1,.432,.498,$17000000,Traded
600,Ryan Weber\weberry01,28,BOS,19.1,6,3,11,5.12,4.49,0.05,0.00,102.4,4.54,-1,-0.1,.26,0.0,0.1,1,.482,.499,,Free Agency
564,Tyler Thornburg\thornty01,30,BOS,18.2,16,0,16,7.71,4.68,0.04,-0.31,102.1,4.42,-7,-0.6,.18,0.2,-0.3,-5,.460,.496,$1750000,Traded
524,Josh Smith\smithjo07,31,BOS,7.1,4,1,4,4.91,4.57,0.05,-0.07,101.9,4.54,0,0.0,.12,0.0,0.0,0,.494,.500,,Free Agency
311,Travis Lakins\lakintr01,25,BOS,7.0,4,0,5,6.43,4.32,0.05,-0.29,101.0,4.03,-2,-0.2,1.35,-0.1,-0.2,-1,.457,.499,,Amateur Draft
287,Brian Johnson*\johnsbr02,28,BOS,5.2,4,0,8,12.71,4.93,0.05,-0.33,95.9,4.37,-5,-0.5,.24,0.2,-0.3,-5,.384,.497,$575000,Amateur Draft
451,Erasmo Ramirez\ramirer02,29,BOS,3.0,1,0,4,12.00,5.31,0.05,-0.35,98.0,4.80,-2,-0.2,.20,0.1,-0.1,-2,.307,.499,,Free Agency
561,Josh Taylor*\taylojo02,26,BOS,3.0,3,0,2,6.00,4.58,0.05,-0.31,104.2,4.40,-1,-0.1,.61,0.0,0.0,0,.483,.500,,Traded
253,Darwinzon Hernandez*\hernada02,22,BOS,2.1,1,0,0,0.00,3.44,0.04,-0.23,106.0,3.36,1,0.1,.53,0.0,0.1,1,.593,.501,,Amateur Free Agent
403,Eduardo Nunez\nunezed02,32,BOS,1.0,1,0,1,9.00,4.37,0.05,-0.29,106.0,4.27,-1,0.0,.00,0.0,0.0,0,.451,.500,$5000000,Free Agency
443,Bobby Poyner*\poynebo01,26,BOS,1.0,2,0,2,18.00,4.79,0.07,-0.32,103.1,4.53,-1,-0.1,.84,0.0,-0.1,-1,.431,.499,,Amateur Draft
251,Kyle Hendricks\hendrky01,29,CHC,77.0,12,12,34,3.97,4.56,0.08,0.20,105.0,4.91,10,1.0,,-0.1,1.6,15,.586,.506,$7405000,Traded
449,Jose Quintana*\quintjo01,30,CHC,74.0,13,12,34,4.14,4.58,0.09,0.17,103.9,4.85,7,0.8,1.17,-0.1,1.4,13,.561,.505,$10500000,Traded
235,Cole Hamels*\hamelco01,35,CHC,69.2,12,12,31,4.00,4.82,0.08,0.21,101.4,5.02,9,1.0,,-0.1,1.6,14,.584,.506,$20000000,Traded
131,Yu Darvish\darviyu01,32,CHC,66.1,13,13,38,5.16,4.44,0.07,0.19,103.4,4.72,-2,-0.2,,-0.1,0.3,3,.486,.499,$20000000,Free Agency
319,Jon Lester*\lestejo01,35,CHC,59.2,11,11,28,4.22,4.76,0.09,0.21,104.2,5.09,7,0.7,,-0.1,1.2,11,.568,.505,$27500000,Free Agency
105,Tyler Chatwood\chatwty01,29,CHC,31.1,15,1,12,3.45,4.51,0.08,-0.21,105.9,4.47,4,0.4,1.43,0.0,0.7,6,.529,.503,$12500000,Free Agency
306,Brandon Kintzler\kintzbr01,34,CHC,27.0,26,0,8,2.67,4.66,0.07,-0.32,103.9,4.43,6,0.6,1.51,0.1,0.9,8,.523,.504,,Traded
110,Steve Cishek\cishest01,33,CHC,26.0,27,0,9,3.12,4.80,0.08,-0.33,104.3,4.58,5,0.5,1.62,0.1,0.8,7,.518,.503,$6500000,Free Agency
65,Brad Brach\brachbr01,33,CHC,24.2,26,0,14,5.11,4.72,0.08,-0.33,103.4,4.46,-1,-0.1,1.14,-0.1,0.0,0,.495,.499,$1650000,Free Agency
493,Kyle Ryan*\ryanky01,27,CHC,20.2,27,0,12,5.23,4.98,0.08,-0.34,103.0,4.69,-1,-0.1,1.41,-0.1,0.0,1,.497,.500,$555000,Free Agency
379,Mike Montgomery*\montgmi01,29,CHC,15.1,13,0,9,5.28,4.53,0.10,-0.31,106.1,4.37,-1,-0.1,1.13,-0.1,0.0,0,.491,.499,$2440000,Traded
160,Carl Edwards Jr.\edwarca01,27,CHC,14.1,18,0,10,6.28,4.72,0.07,-0.33,105.3,4.55,-2,-0.2,1.35,-0.1,-0.2,-1,.486,.498,$1500000,Traded
549,Pedro Strop\stroppe01,34,CHC,11.2,13,0,6,4.63,4.68,0.07,-0.32,105.5,4.53,0,0.0,1.56,0.0,0.1,1,.501,.500,$6250000,Traded
601,Allen Webster\webstal01,29,CHC,11.0,12,0,7,5.73,4.62,0.10,-0.32,102.8,4.32,-1,-0.1,.84,0.0,-0.1,-1,.488,.499,,Free Agency
485,Randy Rosario*\rosarra01,25,CHC,7.0,8,0,6,7.71,5.03,0.08,-0.35,106.2,4.89,-2,-0.2,1.06,0.0,-0.2,-2,.475,.499,$564000,Waivers
342,Dillon Maples\mapledi01,27,CHC,5.2,7,0,0,0.00,4.98,0.04,-0.34,100.8,4.63,3,0.3,1.18,0.0,0.4,3,.545,.502,,Amateur Draft
119,Tim Collins*\colliti01,29,CHC,4.2,5,0,2,3.86,4.42,0.12,-0.30,101.5,4.06,0,0.0,.16,0.0,0.0,1,.504,.500,$850000,Free Agency
99,Xavier Cedeno*\cedenxa01,32,CHC,2.0,5,0,0,0.00,5.66,0.13,-0.39,108.2,5.56,1,0.1,.89,0.0,0.1,1,.526,.501,$900000,Free Agency
90,Victor Caratini\caratvi01,25,CHC,1.0,1,0,2,18.00,4.11,0.14,-0.29,106.0,3.91,-2,-0.1,.01,0.1,-0.1,-1,.363,.499,$569500,Traded
401,James Norwood\norwoja01,25,CHC,1.0,1,0,0,0.00,4.11,0.06,-0.29,106.0,3.99,0,0.0,1.06,0.0,0.1,1,.549,.500,,Amateur Draft
605,Rowan Wick\wickro01,26,CHC,1.0,1,0,1,9.00,4.24,0.12,-0.29,106.0,4.07,-1,-0.1,.34,0.0,0.0,0,.449,.500,,Traded
326,Reynaldo Lopez\lopezre01,25,CHW,69.1,13,13,54,7.01,4.34,-0.22,0.20,100.7,4.79,-17,-1.5,,-0.1,-0.9,-10,.386,.491,$580000,Traded
211,Lucas Giolito\giolilu01,24,CHW,67.1,11,11,21,2.81,4.58,-0.17,0.21,98.8,4.90,16,1.7,,-0.1,2.3,23,.659,.511,$573000,Traded
402,Ivan Nova\novaiv01,32,CHW,66.1,12,12,48,6.51,4.43,-0.25,0.20,100.1,4.88,-12,-1.1,,-0.1,-0.5,-5,.412,.493,$9167000,Traded
35,Manny Banuelos*\banuema01,28,CHW,40.1,11,7,33,7.36,4.51,-0.21,0.08,99.5,4.77,-11,-1.0,.53,0.0,-0.6,-7,.406,.494,$559000,Traded
126,Dylan Covey\coveydy01,27,CHW,37.1,9,7,21,5.06,4.77,-0.23,0.20,99.2,5.15,1,0.1,1.98,0.0,0.4,4,.507,.500,$571000,Rule 5 Draft
473,Carlos Rodon*\rodonca01,26,CHW,34.2,7,7,22,5.71,4.29,-0.19,0.20,101.8,4.76,-3,-0.3,,0.0,0.0,0,.453,.498,$4200000,Amateur Draft
120,Alex Colome\colomal01,30,CHW,23.2,25,0,6,2.28,4.42,-0.17,-0.30,99.5,4.27,5,0.5,1.32,0.0,0.8,8,.522,.503,$7325000,Traded
192,Jace Fry*\fryja01,25,CHW,22.2,27,0,16,6.35,4.61,-0.19,-0.31,99.7,4.48,-5,-0.4,1.07,-0.1,-0.3,-2,.484,.497,$569000,Amateur Draft
257,Kelvin Herrera\herreke01,29,CHW,22.0,24,0,18,7.36,4.41,-0.24,-0.29,99.5,4.33,-7,-0.7,1.10,-0.1,-0.6,-5,.471,.496,$8500000,Free Agency
85,Ryan Burr\burrry01,25,CHW,19.2,16,1,13,5.95,4.64,-0.21,-0.26,99.3,4.56,-3,-0.3,.53,0.0,-0.1,-1,.482,.498,$556000,Traded
409,Josh Osich*\osichjo01,30,CHW,19.1,15,0,12,5.59,4.64,-0.22,-0.31,98.9,4.49,-2,-0.2,.58,0.0,0.0,0,.486,.499,,Waivers
81,Aaron Bummer*\bummeaa01,25,CHW,17.0,14,0,2,1.06,4.49,-0.17,-0.30,99.5,4.34,6,0.6,1.05,0.0,0.8,8,.546,.504,,Amateur Draft
375,Juan Minaya\minayju01,28,CHW,15.1,10,0,3,1.76,4.82,-0.18,-0.32,99.1,4.63,5,0.5,.21,-0.3,0.4,7,.551,.503,,Waivers
490,Jose Ruiz\ruizjo01,24,CHW,13.1,15,0,7,4.73,4.74,-0.25,-0.32,98.6,4.61,0,0.0,.58,0.0,0.1,1,.500,.500,,Waivers
505,Ervin Santana\santaer01,36,CHW,13.1,3,3,14,9.45,4.32,-0.28,0.20,98.6,4.73,-7,-0.6,,0.0,-0.5,-6,.312,.497,$100000,Free Agency
346,Evan Marshall\marshev01,29,CHW,12.1,12,0,1,0.73,4.47,-0.19,-0.30,98.6,4.30,5,0.5,1.26,0.0,0.7,6,.542,.503,,Free Agency
194,Carson Fulmer\fulmeca01,25,CHW,10.1,8,0,10,8.71,4.18,-0.23,-0.28,99.3,4.10,-5,-0.5,.61,0.1,-0.3,-4,.439,.497,,Amateur Draft
289,Nate Jones\jonesna01,33,CHW,10.1,13,0,4,3.48,4.54,-0.20,-0.30,100.6,4.46,1,0.1,.90,0.0,0.2,2,.509,.501,$4650000,Amateur Draft
585,Thyago Vieira\vieirth01,25,CHW,4.1,3,0,2,4.15,4.73,-0.20,-0.32,97.2,4.48,0,0.0,.35,0.0,0.0,1,.506,.500,,Traded
188,Caleb Frare*\frareca01,25,CHW,2.2,5,0,3,10.13,5.40,-0.19,-0.36,99.7,5.21,-1,-0.1,.75,0.0,-0.1,-1,.472,.499,$555000,Traded
484,Jose Rondon\rondojo02,25,CHW,1.0,1,0,0,0.00,5.03,-0.35,-0.33,98.0,4.95,1,0.1,.02,0.0,0.0,1,.557,.500,$560000,Purchased
97,Luis Castillo\castilu02,26,CIN,75.2,13,13,21,2.50,4.55,0.23,0.20,101.7,4.60,19,2.2,,-0.1,2.7,25,.666,.513,$557500,Traded
468,Tanner Roark\roarkta01,32,CIN,62.1,12,12,25,3.61,4.70,0.28,0.20,103.6,4.79,10,1.0,,-0.1,1.5,14,.585,.506,$10000000,Traded
340,Tyler Mahle\mahlety01,24,CIN,61.1,11,11,29,4.26,4.84,0.28,0.21,97.5,4.66,4,0.4,,-0.1,0.9,8,.538,.503,$570000,Amateur Draft
222,Sonny Gray\grayso01,29,CIN,61.0,12,12,26,3.84,4.69,0.26,0.20,103.2,4.79,8,0.8,,-0.1,1.3,12,.569,.505,$7500000,Traded
141,Anthony DeSclafani\desclan01,29,CIN,59.1,12,12,32,4.85,4.67,0.29,0.20,100.2,4.60,0,0.0,,-0.1,0.4,4,.497,.500,$2125000,Traded
328,Michael Lorenzen\lorenmi01,27,CIN,33.0,27,0,14,3.82,4.75,0.30,-0.33,101.5,4.18,2,0.2,1.22,-0.1,0.4,4,.508,.501,$1950000,Amateur Draft
274,Raisel Iglesias\iglesra01,29,CIN,27.2,26,0,9,2.93,4.66,0.24,-0.32,101.9,4.18,4,0.5,1.88,0.1,0.8,6,.518,.503,$5714285,Amateur Free Agent
