1.71,0.9401397,2.23,0.059860274,1.0
1.79,0.90986633,2.11,0.0901337,1.0
2.42,0.00018599382,1.62,0.999814,0.0
2.47,0.00082113536,1.6,0.9991788,0.0
2.49,0.8451344,1.59,0.15486558,1.0
2.04,0.9154148,1.84,0.08458516,1.0
2.08,0.9349002,1.81,0.06509978,1.0
2.06,2.1261057e-14,1.82,1.0,0.0
1.77,1.5383781e-08,2.14,1.0,0.0
1.33,0.010495388,3.56,0.9895046,0.0
2.57,0.90553254,1.56,0.094467506,1.0
1.87,0.9200302,2.01,0.07996986,1.0
2.12,0.00013825936,1.78,0.9998617,0.0
2.78,0.00045070297,1.48,0.9995493,0.0
2.26,0.00013918994,1.69,0.99986076,0.0
2.3,0.45794946,1.67,0.54205054,0.0
1.93,0.628553,1.93,0.37144694,0.0
2.56,0.5400246,1.56,0.45997536,1.0
1.69,0.92411757,2.28,0.07588247,1.0
1.6,0.0009784829,2.46,0.99902153,0.0
2.02,1.6904502e-13,1.86,1.0,0.0
1.93,0.66297364,1.93,0.33702633,0.0
1.81,0.94144785,2.07,0.058552124,1.0
2.32,0.00075720093,1.67,0.9992428,0.0
1.96,0.439936,1.9,0.5600641,0.0
2.74,0.31528613,1.5,0.6847139,0.0
1.95,0.43530744,1.91,0.5646926,1.0
1.94,0.64335847,1.92,0.35664153,0.0
2.06,0.17229116,1.83,0.82770884,0.0
2.04,0.6736594,1.84,0.32634065,0.0
1.88,0.76972836,1.99,0.23027164,1.0
1.91,2.4537594e-11,1.95,1.0,0.0
1.67,0.78609705,2.3,0.21390301,0.0
2.08,7.532095e-14,1.81,1.0,0.0
1.49,0.58274996,2.77,0.41725007,1.0
1.85,0.506104,2.02,0.49389607,0.0
1.86,0.6404133,2.01,0.35958672,1.0
1.89,0.00058233726,1.98,0.99941766,0.0
2.3,0.7218336,1.68,0.27816638,0.0
1.94,0.052469328,1.93,0.9475306,0.0
2.4,0.14021656,1.63,0.8597835,0.0
2.1,0.1843936,1.8,0.8156064,0.0
2.16,0.0009018815,1.75,0.9990982,0.0
2.24,0.77542895,1.7,0.22457108,1.0
1.89,0.00015471439,1.98,0.99984527,0.0
1.53,0.7324563,2.65,0.2675436,1.0
1.72,0.5244909,2.22,0.47550908,1.0
1.89,0.36071068,1.98,0.6392893,1.0
1.84,0.28885224,2.04,0.7111478,0.0
2.3,0.531453,1.67,0.468547,1.0
1.44,0.6831699,2.94,0.31683007,1.0
1.56,0.65049213,2.57,0.34950787,1.0
2.07,0.24921481,1.82,0.75078523,0.0
1.99,0.743649,1.89,0.25635096,1.0
1.61,0.56569386,2.45,0.43430614,1.0
2.0,0.4979751,1.88,0.5020249,0.0
1.89,0.34189904,1.98,0.65810096,0.0
1.89,0.15228388,1.97,0.84771615,0.0
1.58,0.6709,2.51,0.3291,1.0
1.84,0.5708592,2.03,0.42914084,0.0
1.52,0.74955505,2.67,0.25044498,1.0
1.79,0.80788946,2.11,0.19211052,1.0
2.13,0.5026766,1.77,0.49732342,1.0
1.87,0.58963734,2.0,0.41036263,1.0
1.4,0.79003495,3.16,0.20996499,1.0
2.52,0.76970255,1.57,0.23029746,1.0
1.75,0.63539463,2.16,0.36460537,1.0
1.76,0.36549994,2.15,0.6345001,0.0
1.97,0.5389835,1.9,0.46101645,1.0
2.8,0.53853184,1.48,0.4614682,1.0
1.39,0.7309329,3.21,0.2690672,1.0
1.74,0.86223817,2.18,0.1377618,1.0
1.58,0.7663057,2.52,0.23369433,1.0
2.17,0.7532168,1.75,0.24678317,1.0
2.32,0.6295909,1.66,0.37040904,1.0
1.84,0.43176997,2.03,0.5682301,0.0
1.44,0.6721082,2.93,0.32789183,0.0
1.73,0.6569881,2.2,0.34301195,1.0
1.96,0.36853302,1.91,0.63146704,0.0
1.61,0.5478421,2.44,0.45215797,1.0
2.13,0.42959338,1.77,0.5704067,0.0
1.63,0.56209964,2.39,0.43790036,0.0
1.41,0.65568113,3.08,0.34431887,1.0
1.65,0.6342454,2.35,0.3657546,1.0
1.61,0.44389984,2.42,0.55610013,0.0
1.95,0.335599,1.92,0.66440105,0.0
1.74,0.20790124,2.19,0.79209876,0.0
1.95,0.6426299,1.91,0.35737008,1.0
1.38,0.68943095,3.25,0.31056902,0.0
1.66,0.4774294,2.34,0.5225706,1.0
1.83,0.46639016,2.05,0.5336099,0.0
1.96,0.35659066,1.9,0.6434093,0.0
1.43,0.7567954,3.01,0.2432046,1.0
1.65,0.55671936,2.34,0.4432807,0.0
1.55,0.608203,2.59,0.39179704,0.0
2.07,0.56302345,1.81,0.43697655,1.0
2.06,0.31153297,1.82,0.688467,0.0
1.34,0.52189785,3.46,0.47810215,0.0
2.19,0.4509662,1.73,0.5490338,1.0
1.73,0.64668983,2.21,0.35331023,1.0
1.57,0.68764645,2.54,0.31235358,1.0
1.42,0.690571,3.04,0.30942893,1.0
1.62,0.50927645,2.41,0.49072355,0.0
1.83,0.13421829,2.05,0.86578166,0.0
1.61,0.5885077,2.44,0.41149232,0.0
1.91,0.56224376,1.95,0.43775627,1.0
2.2,0.43039313,1.73,0.56960684,0.0
1.4,0.62461203,3.13,0.37538797,0.0
1.59,0.67243564,2.49,0.3275643,1.0
2.11,0.5912811,1.8,0.40871885,1.0
1.76,0.45872876,2.16,0.5412712,0.0
1.31,0.5752452,3.67,0.4247548,1.0
2.15,0.45579797,1.76,0.544202,1.0
1.68,0.61207044,2.29,0.38792962,1.0
1.85,0.5534451,2.03,0.44655487,0.0
1.5,0.74825037,2.75,0.2517496,1.0
1.53,0.6314304,2.65,0.36856958,0.0
1.45,0.6956313,2.91,0.30436862,1.0
1.51,0.6204143,2.7,0.37958568,0.0
1.66,0.5577494,2.33,0.4422506,1.0
1.57,0.11356227,2.55,0.88643765,0.0
1.36,0.6067526,3.38,0.39324743,1.0
2.04,0.31820542,1.84,0.6817946,0.0
1.64,0.46509942,2.37,0.5349006,0.0
2.0,0.43804252,1.87,0.5619574,0.0
1.66,0.55271995,2.33,0.44728005,0.0
2.99,0.44321382,1.43,0.5567861,0.0
1.56,0.6202272,2.57,0.3797728,1.0
1.55,0.458074,2.58,0.541926,0.0
2.24,0.44271156,1.7,0.5572884,0.0
1.34,0.64085907,3.45,0.35914093,1.0
1.7,0.111669816,2.25,0.8883301,0.0
1.87,0.55127865,2.0,0.44872135,0.0
1.73,0.6522818,2.2,0.34771815,1.0
1.4,0.55967945,3.13,0.44032052,1.0
2.17,0.17850098,1.75,0.821499,0.0
