HOMEODDS,HOMEPREDICTION,AWAYODDS,AWAYPREDICTION,RESULT
1.47,0.65605253,2.78,0.3439475,1.0
1.75,0.61853975,2.15,0.38146016,0.0
1.63,0.6513253,2.36,0.3486747,1.0
1.77,0.5392519,2.1,0.4607481,0.0
1.93,0.5947552,1.89,0.40524477,1.0
1.96,0.53983104,1.89,0.46016902,1.0
1.4,0.6931134,3.15,0.3068866,0.0
1.39,0.6405077,3.11,0.35949227,0.0
1.62,0.6637901,2.39,0.33620986,0.0
1.61,0.6592989,2.42,0.34070113,0.0
1.83,0.5076978,2.03,0.4923022,1.0
2.32,0.56825393,1.65,0.43174604,0.0
1.7,0.4552649,2.24,0.544735,1.0
2.38,0.59434193,1.63,0.40565807,0.0
1.88,0.6513085,1.98,0.3486915,1.0
2.22,0.57071364,1.72,0.4292863,1.0
1.53,0.623223,2.63,0.37677696,1.0
2.04,0.5540834,1.81,0.4459166,1.0
1.85,0.6460726,2.0,0.3539274,0.0
1.97,0.52756715,1.88,0.47243285,0.0
1.6,0.6954728,2.46,0.30452725,1.0
1.72,0.6217155,2.22,0.3782845,1.0
1.28,0.6954303,3.89,0.30456978,1.0
1.42,0.6833275,3.02,0.31667253,0.0
2.09,0.44211933,1.79,0.55788064,1.0
1.5,0.50076884,2.71,0.4992312,1.0
2.3,0.6010552,1.66,0.39894482,1.0
2.04,0.6291547,1.81,0.37084532,0.0
2.21,0.55192584,1.72,0.44807416,0.0
1.43,0.6603645,2.97,0.33963546,1.0
2.05,0.5496972,1.81,0.45030284,1.0
1.69,0.5792382,2.27,0.42076185,1.0
1.56,0.676998,2.56,0.323002,1.0
1.96,0.44408605,1.87,0.5559139,0.0
2.36,0.5888036,1.64,0.41119647,1.0
1.55,0.69254804,2.59,0.30745196,1.0
1.69,0.6808138,2.28,0.31918624,1.0
1.56,0.62408656,2.56,0.37591347,0.0
1.57,0.47786683,2.54,0.5221332,1.0
2.29,0.5992808,1.68,0.4007192,0.0
1.82,0.64732707,2.05,0.3526729,0.0
1.67,0.65205157,2.3,0.3479485,1.0
2.19,0.5365834,1.72,0.46341664,1.0
1.43,0.6529835,2.97,0.34701648,1.0
2.35,0.5662774,1.64,0.4337226,0.0
1.75,0.66216785,2.15,0.33783212,0.0
1.59,0.5841532,2.46,0.41584677,1.0
1.36,0.719031,3.38,0.28096902,1.0
1.8,0.5685879,2.07,0.43141216,1.0
1.75,0.6266054,2.11,0.37339464,1.0
2.93,0.54066664,1.44,0.45933336,1.0
1.64,0.6882064,2.35,0.31179363,0.0
1.81,0.5347784,2.07,0.46522155,0.0
1.81,0.63811076,2.08,0.36188918,0.0
1.61,0.5693138,2.39,0.4306862,0.0
2.67,0.5422995,1.51,0.4577005,1.0
1.53,0.5777207,2.62,0.4222793,0.0
1.69,0.6268507,2.25,0.37314922,0.0
1.36,0.69861346,3.34,0.30138654,1.0
1.41,0.70433575,3.06,0.29566425,0.0
1.67,0.62222284,2.31,0.3777772,1.0
1.61,0.57098484,2.39,0.42901513,1.0
1.96,0.5972791,1.89,0.40272096,0.0
1.67,0.70833886,2.31,0.29166108,0.0
1.83,0.53677404,2.03,0.46322593,1.0
1.5,0.55060244,2.72,0.44939747,0.0
2.1,0.53618807,1.78,0.46381196,0.0
1.73,0.63875955,2.15,0.36124045,1.0
1.83,0.665595,2.05,0.33440498,1.0
1.81,0.59409094,2.06,0.40590903,0.0
1.48,0.6827598,2.78,0.31724015,0.0
1.83,0.640858,2.02,0.35914207,0.0
1.57,0.64028287,2.53,0.35971722,0.0
1.39,0.6749104,3.18,0.3250896,0.0
1.65,0.5465177,2.35,0.4534822,0.0
1.7,0.6475292,2.23,0.3524708,1.0
2.15,0.5538694,1.75,0.44613057,0.0
1.35,0.68354523,3.38,0.3164548,1.0
1.56,0.6254592,2.55,0.3745408,0.0
1.77,0.6982179,2.12,0.30178213,1.0
1.69,0.53984284,2.25,0.46015722,0.0
1.61,0.5336788,2.45,0.46632114,0.0
1.78,0.556915,2.08,0.443085,1.0
1.63,0.6123486,2.37,0.38765144,0.0
1.75,0.5550361,2.16,0.44496387,1.0
2.11,0.5090148,1.79,0.4909852,0.0
2.08,0.6210619,1.78,0.3789381,1.0
1.71,0.64558876,2.21,0.35441124,1.0
1.58,0.73756546,2.5,0.26243457,1.0
2.61,0.6202151,1.54,0.37978488,1.0
1.68,0.6399939,2.29,0.3600061,0.0
1.56,0.6383361,2.53,0.36166388,1.0
1.71,0.7170611,2.23,0.28293893,1.0
1.65,0.6015358,2.34,0.39846423,1.0
2.31,0.5426753,1.65,0.45732465,1.0
1.54,0.61814594,2.6,0.38185397,0.0
1.79,0.6452527,2.1,0.3547473,1.0
2.38,0.5228113,1.62,0.47718862,1.0
1.76,0.7057931,2.15,0.29420692,1.0
2.15,0.64593697,1.76,0.35406303,1.0
2.14,0.52511466,1.76,0.47488537,1.0
2.55,0.5984059,1.56,0.40159416,0.0
1.42,0.63155484,3.04,0.3684452,1.0
2.39,0.59811765,1.64,0.40188232,0.0
1.9,0.63615507,1.96,0.36384487,0.0
1.53,0.7138912,2.63,0.2861088,1.0
1.41,0.6438097,3.09,0.3561904,0.0
1.77,0.6443822,2.12,0.3556178,1.0
1.81,0.63305175,2.08,0.36694828,1.0
1.73,0.56825703,2.19,0.43174297,0.0
1.6,0.6234222,2.45,0.37657782,1.0
1.71,0.5888009,2.22,0.41119906,1.0
2.45,0.5890418,1.6,0.41095823,1.0
1.78,0.52885574,2.12,0.47114423,0.0
1.7,0.6180363,2.25,0.38196376,0.0
1.84,0.68602914,2.04,0.31397086,1.0
2.08,0.65295404,1.81,0.34704593,1.0
2.04,0.6480405,1.83,0.35195956,1.0
1.45,0.62002844,2.88,0.37997162,0.0
1.56,0.70243037,2.55,0.29756966,0.0
1.48,0.6265557,2.76,0.37344438,1.0
2.32,0.5441719,1.66,0.45582807,1.0
1.46,0.63469523,2.87,0.36530483,1.0
1.99,0.6397823,1.87,0.36021775,1.0
2.17,0.53938913,1.74,0.4606108,1.0
2.28,0.5936808,1.68,0.40631923,1.0
1.77,0.57780296,2.12,0.42219704,1.0
1.76,0.6796356,2.15,0.32036442,1.0
1.81,0.6225961,2.07,0.37740391,0.0
2.06,0.6201324,1.82,0.37986755,1.0
1.57,0.61844254,2.53,0.38155743,1.0
2.13,0.62512004,1.77,0.37488005,0.0
1.81,0.6193154,2.07,0.38068458,1.0
2.06,0.69260496,1.82,0.3073951,0.0
1.45,0.6402791,2.87,0.35972086,0.0
1.76,0.63372153,2.11,0.36627847,0.0
1.55,0.66871315,2.58,0.33128682,1.0
1.96,0.46900487,1.9,0.5309952,1.0
2.83,0.58098775,1.45,0.41901228,0.0
1.9,0.62837887,1.96,0.37162107,1.0
1.77,0.59124404,2.13,0.40875602,0.0
2.15,0.61835057,1.76,0.38164943,1.0
3.24,0.57169133,1.38,0.4283087,1.0
2.55,0.42945996,1.56,0.5705401,0.0
2.37,0.53494287,1.64,0.4650571,1.0
1.49,0.622873,2.78,0.37712696,0.0
1.64,0.54133457,2.36,0.4586654,1.0
1.82,0.7045785,2.04,0.29542148,1.0
1.82,0.64918184,2.06,0.35081816,0.0
2.07,0.6445734,1.81,0.3554266,1.0
1.61,0.4595743,2.44,0.5404257,0.0
2.21,0.6743184,1.71,0.3256817,1.0
2.11,0.5937527,1.77,0.4062473,0.0
1.65,0.6698506,2.36,0.3301494,1.0
2.04,0.6038566,1.84,0.39614338,0.0
2.52,0.55585384,1.58,0.44414616,1.0
1.44,0.6763753,2.95,0.32362467,1.0
2.87,0.5688741,1.45,0.43112588,0.0
2.13,0.59396636,1.74,0.40603364,1.0
1.93,0.53999174,1.92,0.46000826,1.0
1.89,0.60876346,1.95,0.39123654,1.0
2.78,0.56186,1.48,0.43813995,1.0
2.08,0.44216412,1.82,0.5578358,1.0
2.27,0.4752282,1.69,0.52477175,0.0
1.54,0.62069863,2.59,0.3793013,0.0
1.71,0.5466637,2.21,0.4533363,1.0
1.67,0.6627198,2.31,0.33728012,1.0
1.92,0.44071275,1.94,0.5592873,0.0
1.93,0.6850571,1.94,0.31494284,1.0
1.81,0.6505139,2.08,0.34948617,1.0
2.02,0.5864542,1.85,0.41354576,1.0
1.63,0.6119023,2.38,0.3880977,1.0
1.72,0.6607949,2.21,0.33920503,1.0
2.29,0.5248144,1.68,0.47518554,1.0
2.03,0.5652498,1.83,0.4347502,0.0
1.8,0.51317215,2.08,0.48682782,0.0
1.78,0.6408443,2.11,0.35915568,0.0
1.79,0.612951,2.1,0.38704908,0.0
1.72,0.5529225,2.21,0.4470775,0.0
2.14,0.43549368,1.76,0.56450635,1.0
2.02,0.4643176,1.85,0.5356824,0.0
2.47,0.6273367,1.59,0.37266338,0.0
2.23,0.5601842,1.7,0.4398158,0.0
1.89,0.5980404,1.96,0.4019596,1.0
1.67,0.6527102,2.31,0.34728983,1.0
1.62,0.57533324,2.42,0.42466682,1.0
1.68,0.4651518,2.27,0.5348483,1.0
1.77,0.5995949,2.13,0.4004051,0.0
2.04,0.6357967,1.83,0.36420327,0.0
1.55,0.67930526,2.6,0.32069477,1.0
2.37,0.51676446,1.64,0.48323545,0.0
1.44,0.5967598,2.95,0.40324017,1.0
2.1,0.6410596,1.79,0.35894048,0.0
1.78,0.6043396,2.11,0.3956604,1.0
2.79,0.43706697,1.48,0.5629331,0.0
1.69,0.60058796,2.25,0.39941204,0.0
1.5,0.55418265,2.71,0.4458174,1.0
1.9,0.6393637,1.97,0.36063632,0.0
2.71,0.55959755,1.51,0.44040242,0.0
1.89,0.60115373,1.97,0.39884627,1.0
2.71,0.4430251,1.5,0.5569749,0.0
1.72,0.6371025,2.21,0.36289752,1.0
1.73,0.6468067,2.2,0.35319328,1.0
1.46,0.6019593,2.84,0.39804068,0.0
2.23,0.62820226,1.7,0.3717977,1.0
1.53,0.4527925,2.63,0.5472074,1.0
1.72,0.6848948,2.22,0.31510523,0.0
2.36,0.53874856,1.64,0.46125147,1.0
1.42,0.5927342,3.06,0.4072658,0.0
1.75,0.59265035,2.14,0.4073497,0.0
1.85,0.6549213,2.02,0.34507868,1.0
1.87,0.6560191,1.99,0.34398088,1.0
2.02,0.5333077,1.85,0.46669224,1.0
1.96,0.5937557,1.9,0.40624425,1.0
2.14,0.43719238,1.76,0.5628076,0.0
1.76,0.6019248,2.15,0.39807522,0.0
1.53,0.6491102,2.65,0.35088986,0.0
2.18,0.57374847,1.73,0.42625147,1.0
2.48,0.6118392,1.59,0.38816085,0.0
2.09,0.6504598,1.8,0.3495402,0.0
2.38,0.5278391,1.63,0.47216088,1.0
1.47,0.60167634,2.79,0.39832368,0.0
2.49,0.5091076,1.59,0.4908924,0.0
1.75,0.6144317,2.14,0.3855683,1.0
1.7,0.6570668,2.24,0.34293315,0.0
1.79,0.46595958,2.09,0.5340404,1.0
1.88,0.63626903,1.99,0.363731,0.0
1.93,0.5895029,1.91,0.41049713,1.0
1.64,0.6700253,2.36,0.32997468,1.0
1.62,0.6543361,2.41,0.34566393,0.0
2.1,0.5646895,1.78,0.43531048,1.0
1.51,0.65036815,2.67,0.34963182,1.0
2.1,0.6797308,1.79,0.3202692,0.0
2.32,0.61811393,1.66,0.38188604,1.0
1.37,0.67743313,3.3,0.3225668,1.0
1.72,0.62063,2.18,0.37937,1.0
1.95,0.69277114,1.91,0.30722886,0.0
1.65,0.6350856,2.31,0.36491445,1.0
1.55,0.60003567,2.58,0.3999643,0.0
1.46,0.68252736,2.83,0.3174726,0.0
1.63,0.7257925,2.39,0.2742074,1.0
1.72,0.54446465,2.2,0.4555354,0.0
1.41,0.6422585,3.05,0.35774145,1.0
1.86,0.63273644,2.0,0.36726353,0.0
2.14,0.5378088,1.75,0.46219122,0.0
2.23,0.62552714,1.71,0.3744729,0.0
1.5,0.60830724,2.71,0.39169273,0.0
2.19,0.613285,1.73,0.386715,1.0
1.43,0.6844261,2.97,0.31557387,1.0
1.82,0.6343117,2.06,0.3656883,1.0
1.47,0.6536964,2.8,0.3463035,0.0
1.78,0.57195944,2.11,0.4280406,1.0
1.51,0.71061546,2.68,0.28938457,0.0
1.53,0.6208954,2.64,0.37910464,0.0
1.53,0.6753043,2.65,0.32469577,1.0
1.86,0.5689888,1.98,0.43101114,0.0
1.63,0.6236827,2.39,0.37631732,1.0
1.48,0.6392137,2.78,0.36078632,1.0
1.5,0.6095231,2.69,0.39047694,1.0
1.69,0.6560548,2.25,0.34394515,1.0
1.92,0.6661572,1.93,0.3338429,1.0
2.16,0.60620004,1.75,0.3938,1.0
1.94,0.6124584,1.91,0.38754156,1.0
1.41,0.58778936,3.03,0.41221067,0.0
1.51,0.64904785,2.68,0.35095215,1.0
1.93,0.5258785,1.92,0.4741215,0.0
1.7,0.5802453,2.23,0.4197547,0.0
1.77,0.65304077,2.13,0.34695917,1.0
2.24,0.5706632,1.69,0.42933682,0.0
1.79,0.68073326,2.1,0.31926674,0.0
1.39,0.54909503,3.17,0.45090497,1.0
1.93,0.5527883,1.92,0.44721165,0.0
1.56,0.61759615,2.56,0.3824039,1.0
1.62,0.6840234,2.4,0.31597665,1.0
1.56,0.613856,2.56,0.3861439,1.0
1.96,0.5968962,1.9,0.4031039,1.0
2.28,0.4524443,1.68,0.54755574,1.0
1.38,0.6037057,3.21,0.39629433,0.0
1.92,0.61969227,1.94,0.3803077,0.0
1.4,0.6047046,3.11,0.39529532,1.0
1.62,0.536047,2.4,0.463953,1.0
1.64,0.67355835,2.36,0.32644165,0.0
1.47,0.6801331,2.8,0.31986693,1.0
1.89,0.66579217,1.96,0.3342078,0.0
1.81,0.63688266,2.07,0.3631174,0.0
1.79,0.5080299,2.1,0.4919701,1.0
1.59,0.6563406,2.47,0.34365937,0.0
2.03,0.6325593,1.84,0.36744073,0.0
1.67,0.6098527,2.29,0.39014736,1.0
1.65,0.6459344,2.34,0.3540656,1.0
1.47,0.60116005,2.8,0.39883992,0.0
1.88,0.66547805,2.0,0.33452192,1.0
2.05,0.47352648,1.82,0.52647346,1.0
1.59,0.57527894,2.48,0.4247211,1.0
1.47,0.58195704,2.8,0.41804293,1.0
1.78,0.69186944,2.12,0.30813053,0.0
1.71,0.6590271,2.23,0.34097287,1.0
1.44,0.7199673,2.96,0.28003272,1.0
1.56,0.66405183,2.55,0.33594814,0.0
2.19,0.44273344,1.73,0.5572666,0.0
1.64,0.6812615,2.38,0.31873852,1.0
1.81,0.44426823,2.06,0.5557318,1.0
1.9,0.57054603,1.97,0.429454,0.0
1.63,0.63966304,2.39,0.36033687,1.0
1.41,0.5303581,3.05,0.46964192,1.0
1.61,0.6964988,2.43,0.30350116,1.0
1.55,0.5776834,2.58,0.4223166,1.0
1.91,0.44172153,1.94,0.55827844,1.0
1.4,0.583775,3.09,0.4162251,1.0
1.92,0.6962814,1.94,0.30371863,1.0
1.84,0.651611,2.02,0.34838903,0.0
1.71,0.6124025,2.23,0.3875975,0.0
2.06,0.5088303,1.82,0.49116966,0.0
1.65,0.67421454,2.34,0.3257855,0.0
1.56,0.6585234,2.55,0.3414766,0.0
1.55,0.5976195,2.59,0.40238056,0.0
2.0,0.53247523,1.87,0.46752477,0.0
1.76,0.6265196,2.15,0.37348035,0.0
1.96,0.45426172,1.9,0.5457382,1.0
2.14,0.63674283,1.76,0.36325717,0.0
1.48,0.6377868,2.78,0.36221316,1.0
1.55,0.6492756,2.57,0.35072437,1.0
2.76,0.6018034,1.49,0.39819658,0.0
1.78,0.5684817,2.07,0.4315183,1.0
2.12,0.599719,1.79,0.40028095,0.0
1.74,0.643778,2.18,0.356222,0.0
1.46,0.67535394,2.84,0.32464603,1.0
2.02,0.6086718,1.85,0.39132822,0.0
1.93,0.4422626,1.93,0.5577374,0.0
2.64,0.563911,1.53,0.43608898,0.0
2.14,0.47641745,1.77,0.5235825,0.0
1.85,0.6640104,2.01,0.33598962,1.0
1.54,0.6277098,2.61,0.3722902,1.0
1.86,0.6443457,2.01,0.35565427,0.0
1.49,0.61966085,2.72,0.38033912,1.0
1.46,0.6958385,2.84,0.30416152,1.0
1.79,0.6308424,2.1,0.36915764,1.0
1.59,0.5279968,2.48,0.47200322,0.0
2.2,0.63618845,1.73,0.36381152,1.0
2.4,0.5295546,1.62,0.47044536,0.0
1.96,0.6294481,1.9,0.37055185,1.0
1.85,0.6277588,2.03,0.3722412,0.0
2.44,0.44194952,1.6,0.5580506,0.0
1.47,0.62715477,2.81,0.37284523,1.0
1.91,0.5287103,1.95,0.4712897,0.0
2.44,0.6214304,1.61,0.37856963,1.0
1.72,0.6321009,2.21,0.36789912,0.0
2.01,0.62170315,1.86,0.3782969,0.0
2.72,0.57418543,1.5,0.42581457,0.0
1.93,0.52888036,1.93,0.47111973,0.0
1.9,0.6657793,1.95,0.3342207,1.0
1.35,0.6389725,3.41,0.3610274,0.0
1.87,0.6343079,1.99,0.36569208,0.0
1.29,0.70717794,3.84,0.29282206,1.0
1.39,0.6453808,3.15,0.35461923,1.0
1.81,0.54858446,2.07,0.4514155,1.0
1.7,0.64510447,2.24,0.35489556,0.0
1.8,0.5256035,2.08,0.4743966,1.0
1.35,0.7063485,3.41,0.2936515,1.0
1.82,0.659892,2.05,0.34010798,1.0
2.45,0.5993596,1.6,0.40064043,1.0
2.22,0.49142832,1.72,0.5085717,0.0
2.62,0.61414987,1.53,0.38585013,1.0
1.51,0.64794385,2.67,0.35205612,1.0
1.81,0.65683734,2.06,0.34316266,1.0
2.0,0.65360343,1.86,0.3463965,1.0
1.99,0.4429992,1.88,0.5570008,1.0
1.58,0.6154932,2.51,0.38450676,1.0
2.1,0.52804685,1.79,0.4719532,0.0
1.93,0.6330703,1.92,0.3669297,0.0
2.53,0.44443077,1.57,0.5555692,0.0
1.44,0.662076,2.92,0.33792403,0.0
2.55,0.60869044,1.55,0.39130947,1.0
1.72,0.50525355,2.22,0.49474645,1.0
2.23,0.5960638,1.71,0.4039362,0.0
2.16,0.51250285,1.75,0.48749715,0.0
2.03,0.6032479,1.84,0.39675212,0.0
1.7,0.6827434,2.24,0.3172567,1.0
2.3,0.67678535,1.67,0.3232147,0.0
1.52,0.60439914,2.7,0.39560083,1.0
1.51,0.63094985,2.72,0.36905015,1.0
2.3,0.43652025,1.66,0.5634798,1.0
2.2,0.60410386,1.73,0.39589614,1.0
1.64,0.60807145,2.37,0.39192852,0.0
1.87,0.6268066,1.98,0.37319344,1.0
1.74,0.66393006,2.2,0.33606997,0.0
2.11,0.5444881,1.78,0.4555119,1.0
1.82,0.67138225,2.07,0.32861778,0.0
3.34,0.44874024,1.36,0.55125976,0.0
1.54,0.63995945,2.61,0.36004055,1.0
2.3,0.61769944,1.67,0.38230056,1.0
1.82,0.45290944,2.06,0.5470906,0.0
1.53,0.67178,2.65,0.32821998,1.0
2.21,0.59810364,1.73,0.40189642,0.0
2.18,0.4912988,1.74,0.50870126,0.0
2.15,0.44076568,1.75,0.55923426,0.0
1.43,0.6127556,2.98,0.38724443,1.0
1.82,0.7150693,2.06,0.28493077,0.0
2.32,0.597938,1.66,0.402062,0.0
1.62,0.5340674,2.42,0.4659326,1.0
1.62,0.54646707,2.42,0.45353296,1.0
1.85,0.6090941,2.02,0.39090595,1.0
2.6,0.532286,1.55,0.46771395,1.0
2.05,0.52330315,1.83,0.4766969,0.0
1.64,0.66088116,2.37,0.3391188,0.0
1.56,0.6377839,2.57,0.3622161,1.0
1.57,0.65277857,2.54,0.3472214,1.0
2.2,0.705315,1.73,0.29468504,1.0
2.43,0.6038518,1.61,0.39614818,1.0
1.55,0.5876652,2.6,0.41233477,0.0
1.8,0.52848077,2.07,0.4715192,1.0
2.03,0.6394222,1.84,0.36057785,0.0
2.23,0.5932611,1.71,0.40673882,0.0
2.15,0.60693157,1.76,0.39306846,0.0
1.6,0.6595303,2.42,0.3404697,1.0
1.68,0.6636486,2.28,0.3363514,0.0
2.42,0.5422798,1.61,0.45772025,0.0
1.97,0.55835617,1.89,0.44164386,1.0
1.8,0.5972601,2.09,0.40273988,1.0
2.54,0.52992034,1.56,0.4700797,0.0
3.46,0.51161355,1.34,0.4883864,0.0
2.03,0.68144286,1.83,0.31855714,1.0
1.75,0.6327438,2.16,0.36725622,1.0
2.06,0.65999484,1.82,0.34000516,1.0
1.64,0.6598702,2.36,0.34012973,1.0
2.06,0.6389728,1.81,0.36102715,1.0
1.8,0.58484626,2.08,0.41515377,0.0
1.54,0.66210616,2.61,0.3378939,1.0
1.99,0.55920875,1.86,0.4407912,1.0
2.02,0.58936954,1.85,0.41063046,0.0
1.52,0.6096606,2.69,0.39033934,0.0
1.86,0.57519346,2.01,0.42480657,0.0
1.75,0.6777236,2.17,0.3222764,0.0
2.36,0.5471194,1.64,0.45288062,1.0
2.13,0.614853,1.78,0.38514704,1.0
3.26,0.5368712,1.38,0.46312878,0.0
1.75,0.6561844,2.16,0.34381562,0.0
1.95,0.56362915,1.91,0.43637082,1.0
2.15,0.55969405,1.75,0.44030592,1.0
3.12,0.5573114,1.4,0.4426886,0.0
1.95,0.6740925,1.9,0.32590753,0.0
1.62,0.62370557,2.41,0.37629446,0.0
1.61,0.6424013,2.42,0.35759875,0.0
2.83,0.6087445,1.47,0.39125553,0.0
2.2,0.5807044,1.72,0.41929567,1.0
1.92,0.60359514,1.93,0.3964049,0.0
1.93,0.5721609,1.92,0.42783907,0.0
1.92,0.5956225,1.93,0.4043775,1.0
1.75,0.5929088,2.14,0.4070912,1.0
1.71,0.6269542,2.24,0.3730458,1.0
2.28,0.56247735,1.68,0.43752265,0.0
2.06,0.57289994,1.82,0.42710006,1.0
1.45,0.6382277,2.9,0.3617724,1.0
1.36,0.66299343,3.33,0.3370066,0.0
1.57,0.5963457,2.51,0.4036543,0.0
1.67,0.6317246,2.3,0.36827534,1.0
2.39,0.58570963,1.63,0.4142904,1.0
2.09,0.6203975,1.8,0.3796025,0.0
1.55,0.5995071,2.58,0.40049297,0.0
1.87,0.61699253,1.99,0.38300747,0.0
1.89,0.6363328,1.97,0.3636672,1.0
1.49,0.5367418,2.75,0.46325824,1.0
1.39,0.67275995,3.16,0.32724008,1.0
1.61,0.70359087,2.44,0.29640913,0.0
1.49,0.5694758,2.76,0.43052417,1.0
1.58,0.716657,2.51,0.28334305,1.0
2.31,0.55159736,1.67,0.44840264,0.0
1.67,0.5975118,2.31,0.40248814,0.0
1.64,0.64333016,2.37,0.3566698,1.0
2.15,0.6411396,1.75,0.3588604,0.0
1.46,0.61697537,2.81,0.3830246,1.0
1.72,0.60278094,2.2,0.39721903,1.0
2.26,0.61924416,1.69,0.38075587,0.0
1.41,0.6243136,3.08,0.37568638,1.0
1.82,0.60802454,2.05,0.39197543,1.0
1.56,0.47654814,2.56,0.5234519,0.0
1.46,0.656,2.86,0.34399995,1.0
1.78,0.61612505,2.13,0.38387498,1.0
1.62,0.7130079,2.4,0.2869921,1.0
1.67,0.6152159,2.3,0.38478404,1.0
1.47,0.5443524,2.75,0.45564765,0.0
1.49,0.64172465,2.72,0.35827538,1.0
2.38,0.62422216,1.64,0.37577784,0.0
1.45,0.69942534,2.83,0.30057466,1.0
1.46,0.62080973,2.85,0.37919024,0.0
2.35,0.58675736,1.65,0.4132427,1.0
1.98,0.6026757,1.86,0.39732432,0.0
1.73,0.6143511,2.2,0.38564894,0.0
2.02,0.61209077,1.84,0.3879092,0.0
1.56,0.66894794,2.57,0.33105204,1.0
1.7,0.5292856,2.24,0.47071442,0.0
1.74,0.6699451,2.17,0.33005485,0.0
1.65,0.49918538,2.37,0.5008146,0.0
1.91,0.60765296,1.95,0.39234698,1.0
1.88,0.5942001,1.98,0.40579984,0.0
2.3,0.6504808,1.67,0.34951916,0.0
1.64,0.5957362,2.36,0.40426382,0.0
2.04,0.5983809,1.83,0.40161908,1.0
1.31,0.6504768,3.65,0.34952322,1.0
2.01,0.6130322,1.82,0.38696772,1.0
2.46,0.56895006,1.6,0.43104985,1.0
1.66,0.6996007,2.31,0.3003994,0.0
2.26,0.4783857,1.69,0.52161425,0.0
2.74,0.5446304,1.5,0.4553696,0.0
1.56,0.6574901,2.54,0.3425099,1.0
1.49,0.6231695,2.75,0.3768305,1.0
1.5,0.57842654,2.72,0.4215735,1.0
2.4,0.6128,1.62,0.3872,1.0
2.31,0.57894427,1.66,0.42105576,0.0
1.6,0.60796136,2.45,0.39203864,1.0
1.41,0.70471585,3.08,0.29528418,1.0
1.56,0.63060385,2.55,0.36939612,1.0
2.13,0.6840419,1.77,0.31595805,1.0
2.09,0.64327174,1.8,0.3567283,1.0
1.56,0.6894767,2.57,0.31052327,1.0
2.3,0.46683878,1.67,0.5331613,1.0
2.91,0.5609621,1.45,0.43903795,0.0
1.53,0.5595942,2.65,0.44040585,1.0
1.56,0.63793993,2.55,0.36206007,0.0
1.49,0.61100185,2.74,0.3889982,1.0
1.54,0.55742157,2.63,0.4425784,1.0
1.77,0.64234674,2.13,0.3576532,1.0
1.47,0.6702702,2.79,0.3297298,1.0
1.65,0.5956432,2.35,0.40435678,1.0
1.52,0.64870226,2.68,0.35129774,1.0
2.39,0.59527534,1.63,0.40472472,0.0
2.23,0.66011834,1.71,0.3398817,0.0
1.71,0.67672604,2.24,0.32327396,1.0
1.61,0.5596173,2.44,0.44038272,0.0
1.82,0.5433315,2.05,0.4566685,1.0
1.63,0.66694945,2.4,0.33305055,1.0
1.92,0.5613739,1.94,0.43862614,1.0
1.43,0.66060084,2.99,0.33939916,1.0
1.68,0.6746159,2.3,0.32538408,1.0
1.58,0.5964346,2.49,0.40356544,1.0
1.93,0.66361654,1.94,0.33638352,1.0
2.39,0.4530669,1.63,0.5469331,0.0
2.71,0.5747384,1.5,0.4252616,0.0
1.69,0.52599335,2.26,0.47400668,1.0
1.34,0.6389474,3.49,0.3610526,1.0
1.59,0.6343429,2.49,0.36565706,1.0
1.54,0.64847845,2.62,0.3515215,1.0
1.68,0.6267078,2.3,0.37329215,0.0
2.32,0.6001735,1.66,0.39982656,1.0
1.7,0.69015646,2.24,0.30984357,0.0
1.68,0.46495304,2.28,0.535047,1.0
1.4,0.6430583,3.11,0.35694176,0.0
1.73,0.64530694,2.2,0.35469308,1.0
2.03,0.50426084,1.84,0.4957392,1.0
1.42,0.679798,3.06,0.32020196,1.0
1.71,0.6750697,2.23,0.32493028,1.0
1.72,0.5953564,2.21,0.4046436,0.0
1.56,0.64514387,2.56,0.35485613,0.0
2.19,0.5541621,1.74,0.44583791,1.0
1.31,0.6171783,3.66,0.38282168,1.0
1.6,0.65334934,2.45,0.3466507,0.0
2.36,0.49781054,1.64,0.5021894,1.0
1.87,0.5499899,1.99,0.4500102,1.0
2.01,0.4962089,1.86,0.5037911,0.0
1.73,0.6879137,2.2,0.31208625,0.0
2.12,0.592126,1.77,0.40787402,1.0
2.41,0.51371133,1.62,0.4862886,0.0
1.4,0.70111024,3.16,0.2988898,0.0
1.81,0.51844376,2.08,0.48155624,1.0
1.75,0.64977,2.17,0.35022998,0.0
2.24,0.5625485,1.7,0.43745142,1.0
2.06,0.5311006,1.81,0.4688994,1.0
2.21,0.46205124,1.73,0.5379487,1.0
1.61,0.6753023,2.43,0.3246977,1.0
1.83,0.56564665,2.04,0.43435332,0.0
1.52,0.6550775,2.67,0.3449225,0.0
1.83,0.5616369,2.04,0.43836305,1.0
1.71,0.5577448,2.23,0.44225514,1.0
2.16,0.6206486,1.75,0.37935138,1.0
1.84,0.65114653,2.02,0.34885347,1.0
1.55,0.5933174,2.58,0.4066827,0.0
2.76,0.44966486,1.49,0.5503351,0.0
1.34,0.7224694,3.48,0.27753055,1.0
1.8,0.48369077,2.09,0.51630926,0.0
2.67,0.46021217,1.52,0.5397878,0.0
1.94,0.44995686,1.92,0.5500431,0.0
1.8,0.62863535,2.08,0.37136462,0.0
2.53,0.53404063,1.57,0.4659594,0.0
