1.71,0.99999976,2.23,2.0221758e-07,1.0
1.79,0.99999964,2.11,3.4468476e-07,1.0
2.42,2.226885e-19,1.62,1.0,0.0
2.47,4.8500174e-17,1.6,1.0,0.0
2.49,0.99999666,1.59,3.322797e-06,1.0
2.04,0.9999993,1.84,6.7724653e-07,1.0
2.08,0.9999995,1.81,4.655696e-07,1.0
2.06,4.062909e-19,1.82,1.0,0.0
1.77,6.669637e-12,2.14,1.0,0.0
1.33,6.6708715e-08,3.56,0.9999999,0.0
2.57,0.9999865,1.56,1.3475004e-05,1.0
1.87,0.9999999,2.01,1.2484229e-07,1.0
2.12,2.36481e-17,1.78,1.0,0.0
2.78,1.2514622e-21,1.48,1.0,0.0
2.26,6.812897e-19,1.69,1.0,0.0
2.3,0.5096662,1.67,0.4903338,0.0
1.93,0.5637866,1.93,0.43621334,0.0
2.56,0.47489038,1.56,0.5251096,1.0
1.69,1.0,2.28,3.7641826e-08,1.0
1.6,1.5908347e-10,2.46,1.0,0.0
2.02,8.97341e-18,1.86,1.0,0.0
1.93,0.5512218,1.93,0.44877818,0.0
1.81,0.99999976,2.07,1.9280358e-07,1.0
2.32,5.204949e-20,1.67,1.0,0.0
1.96,0.3614431,1.9,0.6385569,0.0
2.74,0.23223089,1.5,0.76776916,0.0
1.95,0.27443266,1.91,0.7255674,1.0
1.94,0.50283796,1.92,0.49716207,0.0
2.06,0.32961285,1.83,0.67038715,0.0
2.04,0.5307917,1.84,0.46920827,0.0
1.88,0.75628835,1.99,0.24371172,1.0
1.91,1.1794026e-16,1.95,1.0,0.0
1.67,0.80702347,2.3,0.19297649,0.0
2.08,8.3027163e-19,1.81,1.0,0.0
1.49,0.44994012,2.77,0.5500599,1.0
1.85,0.3496968,2.02,0.6503032,0.0
1.86,0.5003191,2.01,0.49968088,1.0
1.89,1.7640749e-16,1.98,1.0,0.0
2.3,0.688179,1.68,0.31182095,0.0
1.94,0.018100975,1.93,0.981899,0.0
2.4,0.0013996942,1.63,0.9986003,0.0
2.1,0.008037624,1.8,0.9919624,0.0
2.16,2.4663949e-19,1.75,1.0,0.0
2.24,0.6648917,1.7,0.33510828,1.0
1.89,1.3001265e-17,1.98,1.0,0.0
1.53,0.6241419,2.65,0.3758581,1.0
1.72,0.39548942,2.22,0.60451055,1.0
1.89,0.34301013,1.98,0.6569899,1.0
1.84,0.26160023,2.04,0.7383998,0.0
2.3,0.38412607,1.67,0.61587393,1.0
1.44,0.62024593,2.94,0.379754,1.0
1.56,0.5500506,2.57,0.44994938,1.0
2.07,0.024705019,1.82,0.975295,0.0
1.99,0.7029154,1.89,0.29708466,1.0
1.61,0.45763656,2.45,0.54236346,1.0
2.0,0.3528993,1.88,0.6471007,0.0
1.89,0.08596495,1.98,0.9140351,0.0
1.89,0.12168288,1.97,0.87831706,0.0
1.58,0.6029547,2.51,0.3970453,1.0
1.84,0.50064456,2.03,0.49935547,0.0
1.52,0.6829751,2.67,0.3170249,1.0
1.79,0.8190958,2.11,0.18090424,1.0
2.13,0.39982572,1.77,0.60017437,1.0
1.87,0.47836238,2.0,0.5216376,1.0
1.4,0.7316647,3.16,0.26833525,1.0
2.52,0.7476511,1.57,0.25234884,1.0
1.75,0.49604878,2.16,0.5039512,1.0
1.76,0.1409903,2.15,0.85900974,0.0
1.97,0.39730397,1.9,0.60269606,1.0
2.8,0.3958914,1.48,0.60410863,1.0
1.39,0.6910988,3.21,0.30890116,1.0
1.74,0.93025255,2.18,0.069747485,1.0
1.58,0.72706175,2.52,0.27293828,1.0
2.17,0.71315086,1.75,0.28684917,1.0
2.32,0.47631106,1.66,0.5236889,1.0
1.84,0.34756857,2.03,0.65243137,0.0
1.44,0.5932551,2.93,0.40674487,0.0
1.73,0.5932195,2.2,0.40678045,1.0
1.96,0.10784205,1.91,0.892158,0.0
1.61,0.45520076,2.44,0.5447992,1.0
2.13,0.016225288,1.77,0.9837748,0.0
1.63,0.4561853,2.39,0.54381466,0.0
1.41,0.57310814,3.08,0.4268919,1.0
1.65,0.68214285,2.35,0.31785718,1.0
1.61,0.34725687,2.42,0.6527431,0.0
1.95,0.044834953,1.92,0.955165,0.0
1.74,0.1857536,2.19,0.8142465,0.0
1.95,0.60734993,1.91,0.3926501,1.0
1.38,0.6591795,3.25,0.3408204,0.0
1.66,0.4319735,2.34,0.56802654,1.0
1.83,0.50598276,2.05,0.4940173,0.0
1.96,0.048814654,1.9,0.95118535,0.0
1.43,0.72897696,3.01,0.27102304,1.0
1.65,0.52122515,2.34,0.47877485,0.0
1.55,0.47388375,2.59,0.5261163,0.0
2.07,0.52649826,1.81,0.4735018,1.0
2.06,0.13762423,1.82,0.8623758,0.0
1.34,0.44463578,3.46,0.55536425,0.0
2.19,0.2602377,1.73,0.7397623,1.0
1.73,0.593218,2.21,0.40678194,1.0
1.57,0.60442185,2.54,0.39557815,1.0
1.42,0.69340336,3.04,0.3065966,1.0
1.62,0.41520745,2.41,0.58479255,0.0
1.83,0.032267287,2.05,0.9677327,0.0
1.61,0.5281086,2.44,0.47189146,0.0
1.91,0.66768914,1.95,0.33231086,1.0
2.2,0.107354596,1.73,0.89264536,0.0
1.4,0.5874396,3.13,0.41256037,0.0
1.59,0.76432085,2.49,0.23567913,1.0
2.11,0.37046945,1.8,0.62953055,1.0
1.76,0.2987724,2.16,0.7012276,0.0
1.31,0.5357648,3.67,0.46423516,1.0
2.15,0.40821472,1.76,0.5917853,1.0
1.68,0.6209915,2.29,0.37900844,1.0
1.85,0.31437024,2.03,0.68562967,0.0
1.5,0.6440967,2.75,0.3559034,1.0
1.53,0.6014949,2.65,0.3985051,0.0
1.45,0.71670985,2.91,0.28329015,1.0
1.51,0.5798332,2.7,0.42016676,0.0
1.66,0.43075705,2.33,0.56924295,1.0
1.57,0.022399772,2.55,0.9776003,0.0
1.36,0.54465324,3.38,0.4553467,1.0
2.04,0.035172716,1.84,0.9648273,0.0
1.64,0.5448524,2.37,0.4551476,0.0
2.0,0.40614656,1.87,0.5938535,0.0
1.66,0.47133783,2.33,0.5286622,0.0
2.99,0.02933204,1.43,0.970668,0.0
1.56,0.522628,2.57,0.47737202,1.0
1.55,0.3955014,2.58,0.6044986,0.0
2.24,0.14682595,1.7,0.853174,0.0
1.34,0.6414383,3.45,0.35856172,1.0
1.7,0.32602257,2.25,0.67397743,0.0
1.87,0.4421069,2.0,0.5578931,0.0
1.73,0.7007602,2.2,0.2992398,1.0
1.4,0.5570953,3.13,0.44290474,1.0
2.17,0.1109705,1.75,0.88902956,0.0
2.36,0.15727614,1.64,0.84272385,0.0
1.94,0.5169917,1.93,0.48300827,1.0
1.54,0.42474732,2.63,0.5752527,0.0
1.93,0.33325148,1.94,0.66674846,0.0
1.99,0.28598842,1.88,0.7140116,0.0
1.67,0.43135202,2.31,0.568648,0.0
1.48,0.64554423,2.78,0.35445574,1.0
1.74,0.5785323,2.17,0.42146772,1.0
2.14,0.42832473,1.76,0.5716753,0.0
1.5,0.7520619,2.73,0.24793813,1.0
1.43,0.6293128,3.01,0.37068716,1.0
2.26,0.29066065,1.7,0.7093393,0.0
2.41,0.42523202,1.62,0.574768,1.0
1.93,0.30407363,1.93,0.6959264,0.0
1.61,0.44323075,2.42,0.5567692,1.0
1.64,0.35856837,2.37,0.6414316,0.0
1.8,0.6252917,2.09,0.37470827,1.0
1.97,0.6077544,1.9,0.3922456,1.0
1.82,0.43911535,2.07,0.56088465,0.0
2.35,0.54035825,1.65,0.4596418,1.0
1.67,0.31598616,2.31,0.68401384,0.0
2.08,0.41777843,1.81,0.58222157,1.0
2.24,0.23404483,1.71,0.7659552,0.0
1.64,0.42662933,2.36,0.5733707,1.0
1.97,0.4659646,1.89,0.53403544,0.0
1.34,0.74274385,3.47,0.2572561,1.0
1.74,0.49508256,2.18,0.5049174,1.0
1.9,0.72883373,1.96,0.27116627,1.0
1.95,0.40149358,1.91,0.5985064,0.0
1.59,0.58463454,2.48,0.4153654,1.0
1.99,0.3194868,1.88,0.68051326,0.0
1.54,0.61073285,2.61,0.38926715,0.0
1.52,0.47381464,2.66,0.52618533,0.0
1.45,0.68836296,2.9,0.311637,1.0
2.32,0.32794574,1.66,0.67205423,0.0
1.53,0.36449748,2.64,0.6355025,0.0
2.0,0.46966046,1.87,0.53033954,1.0
1.43,0.5503633,3.0,0.4496367,1.0
2.35,0.32960942,1.65,0.67039055,0.0
2.22,0.23085971,1.72,0.7691403,0.0
1.49,0.60723335,2.77,0.39276662,0.0
2.44,0.3392329,1.61,0.66076714,0.0
1.56,0.3744462,2.55,0.62555385,0.0
1.4,0.6654494,3.14,0.33455065,1.0
1.68,0.6027736,2.27,0.3972264,0.0
2.62,0.0935058,1.54,0.90649414,0.0
1.89,0.40318468,1.98,0.5968153,1.0
1.91,0.6491458,1.96,0.3508542,0.0
1.4,0.59543014,3.13,0.4045698,1.0
2.45,0.31724906,1.61,0.68275094,0.0
1.65,0.6277647,2.35,0.37223533,0.0
2.1,0.40324855,1.79,0.59675145,1.0
2.07,0.5844074,1.82,0.41559264,1.0
1.62,0.6341736,2.41,0.3658264,1.0
1.5,0.4520221,2.71,0.5479779,1.0
2.09,0.37586123,1.81,0.6241388,0.0
1.56,0.6632291,2.57,0.33677092,1.0
1.41,0.554854,3.12,0.445146,0.0
1.78,0.65166503,2.12,0.34833497,0.0
1.88,0.33209363,1.99,0.66790634,0.0
2.45,0.34109536,1.6,0.6589046,0.0
1.89,0.44185856,1.98,0.55814147,1.0
1.54,0.66141766,2.61,0.3385824,0.0
1.91,0.6193919,1.96,0.38060814,1.0
1.45,0.69214904,2.9,0.30785096,1.0
2.48,0.35150108,1.6,0.6484989,0.0
1.49,0.45325935,2.78,0.54674065,1.0
1.72,0.621131,2.22,0.37886903,0.0
1.49,0.41052756,2.77,0.5894725,0.0
1.46,0.6952457,2.87,0.30475426,1.0
1.77,0.4026945,2.13,0.59730554,1.0
1.96,0.44837868,1.9,0.5516213,0.0
1.3,0.61706734,3.78,0.3829327,0.0
1.3,0.66464365,3.81,0.33535644,1.0
