HOMEODDS,HOMEPREDICTION,AWAYODDS,AWAYPREDICTION,RESULT,MONTH,DAY
1.74,0.5062293,2.16,0.49377072,1.0,05,12
2.15,0.52126145,1.76,0.47873864,1.0,05,12
1.82,0.7221444,2.05,0.27785558,0.0,05,12
2.07,0.36929914,1.81,0.6307009,0.0,05,12
1.74,0.67244077,2.17,0.32755923,1.0,05,12
1.83,0.6690873,2.04,0.33091274,1.0,05,12
1.68,0.76568174,2.27,0.23431826,1.0,05,13
2.45,0.46526626,1.6,0.5347338,0.0,05,13
1.78,0.66368836,2.11,0.3363117,0.0,05,13
2.38,0.42552462,1.63,0.5744753,0.0,05,14
1.94,0.6355217,1.92,0.36447835,0.0,05,14
1.97,0.695904,1.89,0.304096,0.0,05,14
2.2,0.5610178,1.75,0.43898222,0.0,05,14
1.42,0.58480006,3.09,0.41520002,0.0,05,14
2.9,0.40124184,1.45,0.5987581,0.0,05,14
2.24,0.25943854,1.7,0.7405615,0.0,05,14
2.04,0.68214834,1.85,0.31785166,0.0,05,14
1.76,0.6901901,2.14,0.30980992,1.0,05,14
1.57,0.49448135,2.51,0.5055187,0.0,05,14
1.85,0.5457822,2.02,0.45421785,1.0,05,14
1.74,0.70384806,2.16,0.296152,1.0,05,15
1.37,0.68469346,3.24,0.3153066,1.0,05,15
1.63,0.58940613,2.37,0.41059384,1.0,05,15
1.79,0.52986485,2.1,0.47013515,1.0,05,15
1.37,0.6634804,3.24,0.3365196,1.0,05,15
1.71,0.7204533,2.21,0.27954677,1.0,05,15
1.81,0.67964137,2.06,0.32035866,0.0,05,15
1.67,0.67230564,2.33,0.3276944,1.0,05,15
1.68,0.54209936,2.27,0.45790064,1.0,05,15
4.04,0.38898447,1.27,0.61101556,0.0,05,15
2.53,0.27749944,1.56,0.7225005,0.0,05,15
1.76,0.7334635,2.14,0.26653638,1.0,05,15
1.75,0.5696904,2.18,0.43030962,0.0,05,15
1.63,0.7144806,2.36,0.28551936,1.0,05,15
1.81,0.6647287,2.06,0.3352713,0.0,05,16
2.13,0.61201227,1.76,0.38798773,1.0,05,16
2.33,0.60143614,1.65,0.39856386,0.0,05,16
2.05,0.6137569,1.82,0.38624313,0.0,05,16
1.31,0.71200514,3.79,0.28799492,1.0,05,16
1.69,0.7332925,2.25,0.26670748,1.0,05,16
1.86,0.7484146,2.0,0.2515854,1.0,05,16
1.93,0.55041325,1.94,0.44958684,1.0,05,17
1.82,0.5841242,2.07,0.4158758,1.0,05,17
1.63,0.67374766,2.38,0.3262523,0.0,05,17
2.19,0.5013927,1.73,0.49860728,0.0,05,17
2.25,0.6044915,1.69,0.39550853,0.0,05,17
1.58,0.6224199,2.5,0.37758008,0.0,05,17
2.63,0.5898652,1.53,0.41013473,0.0,05,17
2.88,0.31577682,1.46,0.6842232,1.0,05,17
1.77,0.6390704,2.12,0.36092964,1.0,05,17
2.03,0.5293028,1.84,0.47069728,0.0,05,17
1.68,0.4425508,2.27,0.55744916,0.0,05,17
1.95,0.42895266,1.91,0.5710473,0.0,05,17
2.0,0.44454873,1.87,0.5554513,0.0,05,18
1.63,0.5708146,2.36,0.42918533,1.0,05,18
2.04,0.78587645,1.83,0.21412356,0.0,05,18
1.57,0.6288508,2.52,0.37114924,1.0,05,18
2.44,0.6013191,1.6,0.3986809,1.0,05,18
1.65,0.63861483,2.33,0.36138523,1.0,05,18
2.02,0.6167636,1.84,0.3832364,0.0,05,18
2.11,0.38782606,1.78,0.6121739,1.0,05,18
1.83,0.63982505,2.06,0.36017492,1.0,05,18
1.97,0.5550446,1.89,0.44495532,0.0,05,18
1.76,0.6873246,2.17,0.31267545,1.0,05,18
1.66,0.41395703,2.32,0.586043,0.0,05,18
1.53,0.71890134,2.62,0.2810987,1.0,05,18
1.97,0.55531865,1.92,0.44468135,0.0,05,18
2.14,0.37675726,1.75,0.62324274,0.0,05,18
1.53,0.66346455,2.63,0.3365355,1.0,05,19
1.88,0.48634946,1.99,0.51365054,1.0,05,19
1.84,0.58336365,2.02,0.41663632,1.0,05,19
2.5,0.58240676,1.58,0.41759333,0.0,05,19
1.42,0.69172245,3.04,0.30827752,1.0,05,19
2.74,0.36923066,1.49,0.6307694,1.0,05,19
2.2,0.6012946,1.72,0.39870545,0.0,05,19
1.88,0.50778186,1.98,0.4922182,0.0,05,19
2.46,0.7910736,1.59,0.20892635,1.0,05,19
1.49,0.6027448,2.75,0.39725518,0.0,05,19
1.58,0.67213,2.47,0.32787,0.0,05,19
1.87,0.41600528,2.0,0.5839947,0.0,05,19
1.84,0.4404807,2.04,0.55951923,1.0,05,19
2.29,0.61149263,1.67,0.3885073,0.0,05,19
2.91,0.3625374,1.44,0.6374626,0.0,05,20
1.55,0.7184299,2.57,0.28157014,0.0,05,20
2.64,0.28453305,1.52,0.7154669,0.0,05,20
2.29,0.4692331,1.68,0.53076696,1.0,05,20
1.81,0.69009644,2.07,0.30990362,0.0,05,20
1.68,0.77072895,2.27,0.22927107,1.0,05,20
1.4,0.83652246,3.1,0.16347755,1.0,05,20
2.26,0.28613707,1.69,0.7138629,0.0,05,20
1.74,0.4928783,2.18,0.5071217,0.0,05,20
1.71,0.39241204,2.22,0.60758793,1.0,05,20
1.82,0.6952918,2.06,0.3047082,0.0,05,21
1.75,0.72795826,2.16,0.2720418,1.0,05,21
2.04,0.3331074,1.83,0.6668925,0.0,05,21
3.17,0.2973127,1.39,0.7026873,0.0,05,21
2.27,0.43875158,1.68,0.5612484,1.0,05,21
1.9,0.62200016,1.96,0.37799987,0.0,05,21
1.72,0.57363665,2.21,0.4263633,1.0,05,21
2.23,0.44480723,1.7,0.55519277,0.0,05,21
1.77,0.670826,2.13,0.32917404,0.0,05,21
1.84,0.76190966,2.03,0.23809032,1.0,05,21
1.29,0.85026133,3.85,0.14973867,1.0,05,21
2.06,0.32771578,1.83,0.67228425,1.0,05,21
1.88,0.548644,1.98,0.45135593,0.0,05,21
1.93,0.3486149,1.94,0.6513851,1.0,05,21
2.07,0.65896827,1.81,0.3410318,0.0,05,22
1.95,0.68212146,1.91,0.31787854,1.0,05,22
1.54,0.664776,2.55,0.3352239,0.0,05,22
2.11,0.7095186,1.77,0.2904814,1.0,05,22
1.72,0.3957041,2.2,0.60429597,1.0,05,22
3.07,0.31932774,1.4,0.6806723,0.0,05,22
1.97,0.35334688,1.89,0.6466531,0.0,05,22
2.29,0.42117873,1.67,0.5788212,0.0,05,22
1.85,0.59484476,2.03,0.40515527,0.0,05,22
2.06,0.5528594,1.81,0.4471406,1.0,05,22
2.06,0.49631408,1.81,0.503686,1.0,05,22
1.54,0.7201762,2.55,0.27982378,1.0,05,22
1.61,0.73945695,2.42,0.26054308,1.0,05,22
1.29,0.8255466,3.88,0.17445341,0.0,05,22
2.36,0.3160305,1.64,0.6839695,0.0,05,22
2.51,0.51149315,1.57,0.48850688,1.0,05,23
2.71,0.3124771,1.5,0.6875228,0.0,05,23
1.77,0.42777073,2.13,0.5722293,1.0,05,23
2.16,0.40380943,1.74,0.5961906,0.0,05,23
1.66,0.6001104,2.31,0.3998896,0.0,05,23
2.11,0.66497606,1.78,0.3350239,0.0,05,23
2.02,0.3621536,1.85,0.6378464,0.0,05,23
2.18,0.537563,1.73,0.46243688,0.0,05,23
2.13,0.4612317,1.77,0.5387683,0.0,05,23
1.53,0.76714796,2.62,0.23285206,0.0,05,23
1.53,0.7069425,2.61,0.29305744,0.0,05,24
2.7,0.4084376,1.51,0.5915624,0.0,05,24
1.64,0.7627123,2.36,0.23728773,1.0,05,24
2.07,0.43025905,1.81,0.56974095,0.0,05,24
2.12,0.48906937,1.77,0.5109306,1.0,05,24
1.35,0.72906125,3.38,0.27093878,0.0,05,24
2.26,0.7046631,1.7,0.2953369,1.0,05,24
1.67,0.6940805,2.29,0.3059195,0.0,05,24
1.48,0.6769297,2.78,0.32307026,1.0,05,24
1.71,0.547942,2.23,0.452058,0.0,05,24
1.63,0.6648594,2.37,0.3351406,1.0,05,24
1.63,0.72234434,2.36,0.27765566,1.0,05,24
1.64,0.65056294,2.35,0.34943703,0.0,05,24
2.16,0.274398,1.74,0.72560203,0.0,05,24
1.45,0.6847025,2.89,0.31529754,1.0,05,25
2.17,0.42930683,1.73,0.5706932,0.0,05,25
1.68,0.7014283,2.27,0.29857174,1.0,05,25
1.95,0.40010795,1.91,0.5998921,0.0,05,25
1.83,0.2860326,2.04,0.7139673,0.0,05,25
1.42,0.7967172,3.0,0.20328274,1.0,05,25
1.8,0.69005674,2.07,0.30994323,1.0,05,25
1.78,0.49253404,2.1,0.50746596,0.0,05,25
1.74,0.70535666,2.16,0.2946433,0.0,05,25
1.55,0.7521053,2.56,0.24789473,1.0,05,25
1.74,0.74216235,2.19,0.2578377,1.0,05,25
2.63,0.40079725,1.53,0.5992027,0.0,05,25
1.98,0.50944686,1.9,0.4905531,1.0,05,25
2.17,0.45056802,1.73,0.549432,0.0,05,25
1.55,0.681544,2.59,0.318456,0.0,05,25
1.87,0.6474762,2.01,0.35252383,1.0,05,25
1.86,0.4448735,2.0,0.5551264,1.0,05,26
1.91,0.5230802,1.95,0.47691983,0.0,05,26
1.57,0.7358063,2.52,0.26419374,1.0,05,26
2.41,0.4170777,1.61,0.58292234,0.0,05,26
1.73,0.75413156,2.19,0.24586846,1.0,05,26
1.59,0.76322937,2.46,0.2367707,0.0,05,26
1.62,0.7308345,2.39,0.26916555,1.0,05,26
1.4,0.7023006,3.13,0.29769936,1.0,05,26
2.41,0.49425572,1.61,0.5057443,1.0,05,26
1.6,0.6655887,2.43,0.3344113,0.0,05,26
1.28,0.7434077,3.86,0.25659236,1.0,05,26
1.96,0.25111556,1.9,0.74888444,0.0,05,26
1.58,0.6898567,2.48,0.3101433,1.0,05,26
1.72,0.6982664,2.2,0.30173358,1.0,05,26
1.7,0.50283784,2.23,0.49716213,0.0,05,26
1.32,0.7878267,3.6,0.2121733,0.0,05,27
1.91,0.48170462,1.95,0.5182954,1.0,05,27
1.79,0.564866,2.09,0.43513405,1.0,05,27
1.47,0.68609065,2.8,0.31390935,0.0,05,27
1.55,0.60436153,2.59,0.3956384,1.0,05,27
1.57,0.8069782,2.52,0.19302179,1.0,05,27
1.9,0.47017255,1.95,0.5298275,1.0,05,27
1.54,0.7370979,2.59,0.26290205,1.0,05,27
1.65,0.75696033,2.34,0.24303965,1.0,05,27
1.47,0.65777564,2.8,0.3422244,1.0,05,27
2.0,0.5567379,1.87,0.44326213,0.0,05,27
1.54,0.787004,2.59,0.21299602,1.0,05,27
1.8,0.5652458,2.09,0.43475428,1.0,05,27
1.54,0.6082985,2.61,0.39170155,0.0,05,28
1.89,0.6391266,1.98,0.36087337,1.0,05,28
1.93,0.39902157,1.93,0.6009784,0.0,05,28
1.79,0.76171744,2.12,0.23828262,1.0,05,28
1.52,0.70069706,2.67,0.2993029,0.0,05,28
1.92,0.53665906,1.94,0.46334097,1.0,05,28
1.5,0.6284991,2.72,0.37150094,1.0,05,28
1.83,0.5326703,2.05,0.46732968,0.0,05,28
1.6,0.5864557,2.44,0.41354433,1.0,05,28
1.85,0.7708191,2.02,0.22918087,1.0,05,28
1.99,0.5598221,1.87,0.4401779,1.0,05,28
1.78,0.5154716,2.12,0.48452845,1.0,05,28
1.66,0.598824,2.31,0.40117604,0.0,05,28
1.59,0.7118095,2.47,0.28819048,0.0,05,28
1.5,0.79371613,2.71,0.20628382,0.0,05,28
1.68,0.62336725,2.27,0.3766328,0.0,05,29
1.72,0.613762,2.21,0.38623798,1.0,05,29
1.72,0.66056216,2.19,0.3394378,0.0,05,29
1.73,0.5831283,2.18,0.41687173,0.0,05,29
1.9,0.5932333,1.95,0.40676677,0.0,05,29
1.74,0.4493307,2.16,0.5506693,0.0,05,29
1.6,0.79384494,2.44,0.20615503,1.0,05,29
2.05,0.49606377,1.82,0.50393623,1.0,05,29
1.37,0.634403,3.28,0.36559704,1.0,05,29
1.6,0.56155246,2.44,0.4384475,0.0,05,29
1.96,0.7350154,1.9,0.2649846,0.0,05,29
1.88,0.5725996,1.98,0.42740044,1.0,05,29
1.97,0.4956848,1.9,0.5043152,1.0,05,29
1.51,0.82206887,2.67,0.17793112,1.0,05,29
1.91,0.7409531,1.94,0.25904688,0.0,05,30
1.94,0.49609166,1.92,0.50390834,0.0,05,30
1.81,0.54892564,2.06,0.45107433,1.0,05,30
2.08,0.42619815,1.8,0.5738019,0.0,05,30
1.65,0.5194395,2.34,0.48056048,1.0,05,30
1.6,0.79075205,2.44,0.20924789,0.0,05,30
2.69,0.4731765,1.51,0.5268235,1.0,05,30
1.38,0.8204318,3.2,0.17956813,1.0,05,30
1.75,0.53462845,2.16,0.46537158,0.0,05,30
2.02,0.52789545,1.85,0.47210452,1.0,05,31
2.27,0.51117545,1.68,0.48882452,1.0,05,31
2.21,0.43866533,1.72,0.56133467,1.0,05,31
2.03,0.59751976,1.84,0.40248024,1.0,05,31
1.76,0.42117548,2.14,0.5788245,0.0,05,31
1.51,0.6009195,2.68,0.39908054,0.0,05,31
1.88,0.7731743,1.99,0.22682571,1.0,05,31
2.38,0.48038784,1.63,0.51961213,1.0,05,31
1.77,0.6203538,2.12,0.37964618,1.0,05,31
1.38,0.7022472,3.28,0.2977528,1.0,05,31
1.98,0.5072449,1.87,0.4927551,0.0,05,31
2.13,0.55143744,1.77,0.44856256,0.0,05,31
1.63,0.7846834,2.38,0.21531653,1.0,05,31
1.55,0.64101374,2.56,0.35898626,1.0,05,31
2.1,0.56281257,1.79,0.43718737,1.0,05,31
1.84,0.44004574,2.03,0.5599542,0.0,06,01
1.94,0.50539595,1.92,0.49460405,0.0,06,01
2.21,0.4418785,1.72,0.55812156,0.0,06,01
2.66,0.3404066,1.52,0.65959334,0.0,06,01
1.57,0.8162603,2.52,0.18373972,1.0,06,01
1.36,0.6673697,3.31,0.33263028,1.0,06,01
1.77,0.6322101,2.13,0.36778995,0.0,06,01
1.78,0.55500823,2.12,0.44499174,1.0,06,01
2.09,0.5300571,1.79,0.46994296,0.0,06,01
1.68,0.63011515,2.28,0.36988482,1.0,06,01
1.65,0.6382287,2.32,0.36177123,1.0,06,01
1.62,0.590609,2.39,0.40939102,0.0,06,01
2.29,0.5124504,1.67,0.4875496,0.0,06,01
1.91,0.5787866,1.95,0.42121336,1.0,06,01
1.51,0.78510004,2.7,0.21489994,1.0,06,01
1.96,0.45659223,1.9,0.54340774,0.0,06,02
2.12,0.5687503,1.77,0.43124962,0.0,06,02
1.81,0.43165725,2.06,0.56834275,0.0,06,02
1.58,0.64504147,2.49,0.3549585,1.0,06,02
1.96,0.39780468,1.9,0.6021954,0.0,06,02
1.88,0.5833487,1.98,0.41665125,1.0,06,02
1.97,0.5669277,1.89,0.43307233,1.0,06,02
1.83,0.7871229,2.05,0.21287715,1.0,06,02
1.75,0.6450581,2.15,0.3549419,1.0,06,02
1.55,0.7969191,2.57,0.20308092,1.0,06,02
2.18,0.54572076,1.74,0.45427927,0.0,06,02
1.93,0.5876913,1.92,0.41230875,1.0,06,02
1.82,0.590577,2.05,0.409423,0.0,06,02
1.53,0.62797743,2.63,0.3720225,0.0,06,02
2.08,0.4860042,1.8,0.5139958,0.0,06,02
1.58,0.70324385,2.49,0.29675612,1.0,06,03
2.24,0.4019372,1.7,0.59806275,0.0,06,03
2.19,0.5119782,1.76,0.48802182,1.0,06,03
2.11,0.44390222,1.77,0.55609775,0.0,06,03
2.66,0.32066932,1.53,0.67933065,0.0,06,04
1.39,0.7773044,3.15,0.22269554,1.0,06,04
2.72,0.2935926,1.5,0.70640737,1.0,06,04
1.77,0.5358681,2.12,0.46413186,1.0,06,04
3.2,0.29135475,1.39,0.7086452,1.0,06,04
1.69,0.70438826,2.26,0.29561174,0.0,06,04
1.47,0.77288073,2.81,0.22711924,0.0,06,04
2.78,0.4484933,1.48,0.5515067,0.0,06,04
1.51,0.6401555,2.71,0.35984454,1.0,06,04
1.7,0.75168514,2.24,0.24831483,0.0,06,04
1.91,0.53301126,1.95,0.46698877,0.0,06,04
2.8,0.3863897,1.47,0.61361027,0.0,06,04
1.92,0.61068565,1.94,0.38931438,0.0,06,04
1.64,0.54533803,2.36,0.45466194,0.0,06,04
2.46,0.39811924,1.59,0.60188085,0.0,06,04
1.52,0.7604732,2.64,0.23952682,1.0,06,05
2.48,0.47198448,1.58,0.52801555,1.0,06,05
1.99,0.5030826,1.87,0.49691746,0.0,06,05
2.15,0.35850963,1.75,0.6414904,1.0,06,05
2.7,0.31017634,1.5,0.6898236,1.0,06,05
2.06,0.50073135,1.82,0.4992686,1.0,06,05
2.71,0.30995432,1.5,0.6900457,0.0,06,05
1.64,0.76509076,2.35,0.2349093,1.0,06,05
1.4,0.7920341,3.11,0.20796593,0.0,06,05
1.81,0.5517225,2.07,0.44827744,1.0,06,05
1.57,0.7710413,2.51,0.22895882,1.0,06,05
3.13,0.40965995,1.39,0.59034,0.0,06,05
1.78,0.63027185,2.1,0.36972818,1.0,06,05
2.45,0.4111321,1.6,0.5888679,1.0,06,05
1.58,0.7692879,2.5,0.23071215,1.0,06,06
2.01,0.32939813,1.86,0.67060184,1.0,06,06
2.59,0.32543883,1.54,0.6745612,0.0,06,06
2.19,0.47686264,1.72,0.52313733,0.0,06,06
1.68,0.62889296,2.27,0.37110704,1.0,06,06
1.57,0.7636284,2.52,0.23637159,1.0,06,06
1.52,0.597845,2.66,0.40215498,0.0,06,06
2.68,0.33489382,1.51,0.6651062,0.0,06,06
1.83,0.5069708,2.03,0.49302924,0.0,06,06
2.82,0.28854316,1.47,0.7114569,0.0,06,06
1.52,0.7584766,2.64,0.24152341,1.0,06,06
1.8,0.5808276,2.08,0.41917247,0.0,06,06
1.89,0.47095945,1.97,0.5290406,1.0,06,06
1.82,0.73483586,2.06,0.26516408,1.0,06,07
1.82,0.68417937,2.06,0.31582063,1.0,06,07
1.83,0.37729183,2.07,0.62270814,0.0,06,07
1.86,0.54267865,2.0,0.4573214,0.0,06,07
2.03,0.49258125,1.85,0.5074188,1.0,06,07
2.1,0.36790755,1.78,0.63209236,0.0,06,07
2.57,0.28373364,1.55,0.7162664,0.0,06,07
1.52,0.6781312,2.7,0.3218688,0.0,06,07
1.91,0.72627544,1.95,0.2737245,0.0,06,07
1.28,0.80732477,3.95,0.19267526,1.0,06,07
1.39,0.669657,3.21,0.33034304,1.0,06,07
1.86,0.64406484,2.02,0.35593513,1.0,06,07
1.54,0.6237847,2.6,0.37621528,0.0,06,07
2.03,0.47027272,1.85,0.5297272,1.0,06,07
3.11,0.2999984,1.4,0.70000154,1.0,06,07
1.64,0.53459793,2.38,0.46540204,0.0,06,08
2.18,0.7331275,1.78,0.26687256,1.0,06,08
2.27,0.6234939,1.68,0.37650606,0.0,06,08
2.15,0.34070325,1.75,0.65929675,0.0,06,08
1.72,0.6695456,2.21,0.33045447,1.0,06,08
2.11,0.4553506,1.77,0.54464936,1.0,06,08
2.96,0.32785425,1.44,0.6721458,1.0,06,08
2.35,0.3028514,1.64,0.6971486,0.0,06,08
1.42,0.7564388,3.01,0.24356127,0.0,06,08
1.57,0.6177492,2.52,0.3822508,1.0,06,08
1.64,0.60413617,2.38,0.39586386,1.0,06,08
1.95,0.7358286,1.93,0.2641714,1.0,06,08
1.81,0.64980024,2.08,0.3501997,1.0,06,08
2.81,0.2918232,1.47,0.70817685,0.0,06,08
2.18,0.7200394,1.78,0.2799605,1.0,06,08
2.55,0.3788779,1.56,0.6211221,0.0,06,08
1.74,0.6120811,2.17,0.38791886,1.0,06,08
2.12,0.49778628,1.77,0.5022138,0.0,06,09
1.73,0.66417193,2.19,0.33582804,0.0,06,09
2.28,0.3631748,1.67,0.6368252,0.0,06,09
1.75,0.494161,2.15,0.50583905,0.0,06,09
2.93,0.28760347,1.44,0.7123965,0.0,06,09
2.21,0.31693974,1.71,0.6830602,0.0,06,09
1.61,0.7079599,2.43,0.29204014,1.0,06,09
1.5,0.7659149,2.73,0.23408511,1.0,06,09
1.51,0.5940881,2.68,0.40591192,1.0,06,09
1.75,0.6491643,2.15,0.35083568,0.0,06,09
2.76,0.6732351,1.49,0.3267649,0.0,06,09
1.64,0.58048046,2.35,0.41951948,0.0,06,09
2.38,0.30103385,1.63,0.6989661,0.0,06,09
2.36,0.3773487,1.64,0.62265134,0.0,06,09
1.54,0.7881021,2.59,0.21189792,1.0,06,09
1.42,0.62714684,3.01,0.37285322,1.0,06,10
1.74,0.60197896,2.16,0.3980211,0.0,06,10
1.39,0.7051071,3.17,0.29489297,0.0,06,10
2.17,0.5062553,1.74,0.49374464,0.0,06,10
1.68,0.48686552,2.27,0.5131345,1.0,06,10
2.33,0.43348163,1.65,0.56651837,0.0,06,10
1.77,0.7416787,2.12,0.25832132,1.0,06,10
2.63,0.47576082,1.53,0.52423924,1.0,06,10
1.61,0.68823993,2.4,0.3117601,1.0,06,11
1.8,0.5852237,2.08,0.4147763,1.0,06,11
1.61,0.6965043,2.4,0.3034957,0.0,06,11
2.07,0.5136676,1.81,0.4863324,1.0,06,11
1.7,0.6014486,2.23,0.3985514,1.0,06,11
1.54,0.68026817,2.6,0.3197318,0.0,06,11
2.33,0.457144,1.65,0.54285604,0.0,06,11
1.64,0.5099156,2.35,0.49008444,0.0,06,11
1.67,0.52355087,2.29,0.47644916,1.0,06,11
2.6,0.4538265,1.54,0.54617345,1.0,06,11
1.85,0.7308964,2.02,0.26910362,1.0,06,11
1.47,0.59441465,2.79,0.40558532,1.0,06,11
1.71,0.62142366,2.22,0.37857634,1.0,06,11
2.14,0.70660436,1.76,0.29339555,1.0,06,11
2.36,0.33760417,1.63,0.6623959,1.0,06,11
2.36,0.4800477,1.64,0.5199523,1.0,06,11
1.66,0.52805305,2.33,0.47194704,0.0,06,12
1.65,0.5589048,2.33,0.44109514,0.0,06,12
2.08,0.6400673,1.8,0.3599327,0.0,06,12
1.6,0.68164515,2.43,0.31835487,1.0,06,12
2.02,0.46124855,1.86,0.53875136,0.0,06,12
1.77,0.571332,2.12,0.42866805,0.0,06,12
2.62,0.4982316,1.53,0.50176847,1.0,06,12
1.48,0.5871709,2.79,0.4128291,1.0,06,12
1.85,0.5891255,2.04,0.41087446,0.0,06,12
1.72,0.7198212,2.21,0.28017873,0.0,06,12
1.44,0.6262444,2.95,0.37375554,0.0,06,12
2.19,0.35953918,1.73,0.6404608,1.0,06,12
1.65,0.556166,2.31,0.44383407,1.0,06,13
1.57,0.62597346,2.51,0.3740265,1.0,06,13
2.21,0.46912682,1.71,0.5308732,0.0,06,13
1.95,0.5621243,1.87,0.43787572,0.0,06,13
1.4,0.7128863,3.12,0.2871138,1.0,06,13
1.66,0.52902275,2.33,0.47097725,0.0,06,13
2.19,0.5044878,1.72,0.49551225,1.0,06,13
2.45,0.46642098,1.6,0.533579,1.0,06,13
1.66,0.6795236,2.33,0.3204764,1.0,06,13
1.55,0.7865918,2.57,0.21340814,1.0,06,13
3.15,0.30950555,1.39,0.6904944,0.0,06,14
1.5,0.674835,2.7,0.325165,1.0,06,14
1.61,0.7233621,2.42,0.2766379,0.0,06,14
2.46,0.3841304,1.59,0.6158696,0.0,06,14
1.81,0.35887453,2.07,0.64112544,0.0,06,14
1.74,0.75288254,2.16,0.2471175,0.0,06,14
1.58,0.59470445,2.5,0.40529552,1.0,06,14
1.75,0.64751285,2.16,0.35248715,1.0,06,14
1.94,0.54350275,1.92,0.45649725,1.0,06,14
1.33,0.82508355,3.53,0.17491643,1.0,06,14
1.42,0.67828107,3.02,0.32171893,1.0,06,14
1.84,0.6505627,2.04,0.34943724,0.0,06,14
1.54,0.6389929,2.59,0.36100706,0.0,06,14
1.63,0.77119774,2.38,0.22880219,1.0,06,14
2.31,0.33522138,1.67,0.6647786,1.0,06,14
1.48,0.5778149,2.78,0.42218506,0.0,06,15
3.67,0.26731774,1.31,0.7326822,0.0,06,15
1.84,0.39152986,2.03,0.60847014,1.0,06,15
1.44,0.65244234,2.91,0.34755766,0.0,06,15
1.43,0.81327116,2.98,0.18672882,1.0,06,15
3.01,0.39182237,1.43,0.60817766,0.0,06,15
1.87,0.38186082,2.0,0.6181392,1.0,06,15
2.62,0.48780772,1.53,0.5121923,0.0,06,15
1.8,0.6911716,2.09,0.3088284,0.0,06,15
1.41,0.70115316,3.08,0.29884687,1.0,06,15
1.69,0.8188317,2.26,0.18116833,1.0,06,15
1.91,0.57434595,1.95,0.42565405,0.0,06,15
1.57,0.7192479,2.52,0.28075215,1.0,06,15
1.49,0.6910856,2.77,0.30891448,1.0,06,15
1.53,0.7822956,2.61,0.21770442,0.0,06,15
1.55,0.7502246,2.56,0.24977538,1.0,06,16
2.35,0.35109505,1.64,0.6489049,0.0,06,16
2.52,0.42212248,1.57,0.5778775,0.0,06,16
2.18,0.33890057,1.73,0.66109943,0.0,06,16
2.07,0.7706645,1.8,0.22933543,0.0,06,16
1.73,0.5400941,2.18,0.45990598,1.0,06,16
1.6,0.6455128,2.44,0.35448724,1.0,06,16
1.67,0.6263198,2.29,0.37368026,1.0,06,16
2.75,0.41715828,1.49,0.58284175,0.0,06,16
1.44,0.7759404,2.92,0.22405958,0.0,06,16
1.5,0.60033596,2.71,0.399664,0.0,06,16
1.63,0.67900836,2.36,0.3209916,0.0,06,16
2.41,0.33997774,1.61,0.66002226,0.0,06,16
1.62,0.6159706,2.39,0.38402936,0.0,06,16
1.56,0.79847217,2.54,0.20152786,1.0,06,16
1.74,0.5348876,2.17,0.46511242,1.0,06,17
2.37,0.46468484,1.63,0.53531516,0.0,06,17
1.9,0.5514725,1.99,0.44852754,1.0,06,17
1.77,0.7026021,2.15,0.29739794,1.0,06,17
2.11,0.7121554,1.78,0.28784466,1.0,06,17
1.71,0.4704389,2.22,0.52956104,0.0,06,17
1.44,0.7553346,2.94,0.24466538,1.0,06,17
1.39,0.7896143,3.13,0.2103857,0.0,06,17
1.41,0.7398751,3.07,0.26012498,1.0,06,17
1.82,0.4855107,2.06,0.51448923,1.0,06,17
1.81,0.56027275,2.07,0.43972725,0.0,06,17
1.63,0.51146436,2.43,0.4885356,1.0,06,18
1.64,0.5132568,2.36,0.4867433,0.0,06,18
2.17,0.48181036,1.74,0.51818967,0.0,06,18
2.57,0.47439566,1.55,0.5256043,1.0,06,18
2.01,0.6320219,1.87,0.3679781,0.0,06,18
1.48,0.7801436,2.82,0.2198564,0.0,06,18
2.03,0.71742034,1.83,0.2825797,0.0,06,18
2.06,0.44691268,1.81,0.55308735,1.0,06,18
1.37,0.71542436,3.29,0.28457567,0.0,06,18
1.64,0.57418096,2.34,0.42581907,0.0,06,18
1.45,0.7100776,2.89,0.2899224,1.0,06,18
1.37,0.81452656,3.23,0.1854734,1.0,06,18
2.42,0.47297716,1.61,0.5270228,1.0,06,18
1.67,0.5544462,2.28,0.44555378,0.0,06,18
2.74,0.46217743,1.49,0.53782254,1.0,06,19
2.1,0.4488057,1.79,0.5511943,1.0,06,19
1.61,0.72748125,2.38,0.2725188,1.0,06,19
1.33,0.6889079,3.52,0.31109205,1.0,06,19
2.04,0.48115522,1.83,0.5188448,1.0,06,19
1.79,0.58537036,2.09,0.4146297,1.0,06,19
1.48,0.61525637,2.77,0.38474372,1.0,06,19
1.61,0.7780963,2.38,0.22190368,1.0,06,19
2.67,0.43132687,1.51,0.56867313,0.0,06,19
1.67,0.68578756,2.29,0.3142125,1.0,06,19
1.71,0.7562749,2.21,0.24372512,1.0,06,19
2.06,0.7262862,1.82,0.2737138,0.0,06,19
1.87,0.4723808,1.99,0.5276192,0.0,06,19
1.55,0.73126876,2.55,0.26873118,1.0,06,19
1.64,0.56646246,2.34,0.4335375,0.0,06,19
1.42,0.82805395,3.02,0.17194608,1.0,06,19
2.03,0.741716,1.84,0.25828403,1.0,06,20
1.57,0.56868,2.5,0.43131995,0.0,06,20
