HOMEODDS,HOMEPREDICTION,AWAYODDS,AWAYPREDICTION,RESULT
1.81,0.43329826,2.07,0.5667018,0.0
1.78,0.34852248,2.12,0.6514775,0.0
1.67,0.5577163,2.3,0.44228363,1.0
2.02,0.71285754,1.85,0.28714243,1.0
1.39,0.710801,3.18,0.28919902,0.0
2.46,0.35467687,1.6,0.6453231,0.0
1.98,1.0,1.88,2.4029787e-11,1.0
1.65,0.42479214,2.35,0.57520795,1.0
2.48,0.66126794,1.58,0.33873203,1.0
1.57,1.0,2.52,6.2032018e-30,1.0
1.81,0.5633099,2.08,0.43669012,1.0
1.71,0.64267945,2.22,0.3573205,1.0
2.84,0.26020908,1.45,0.7397909,0.0
1.74,0.3760487,2.18,0.62395126,1.0
1.63,0.32331696,2.39,0.676683,0.0
1.61,0.6170926,2.42,0.38290733,0.0
1.52,0.7108161,2.68,0.28918394,0.0
1.81,0.43855217,2.07,0.56144786,0.0
2.01,0.6723886,1.86,0.3276114,0.0
1.58,0.7092579,2.52,0.2907421,1.0
1.62,0.41342703,2.39,0.58657306,0.0
1.42,0.49929088,3.03,0.5007092,1.0
1.52,0.70405865,2.67,0.2959414,1.0
1.73,0.9486358,2.21,0.051364187,1.0
1.69,0.28893822,2.23,0.7110618,0.0
1.55,0.40967378,2.52,0.59032625,0.0
1.85,0.6383183,2.02,0.36168173,1.0
1.71,0.4019184,2.21,0.5980815,0.0
1.96,0.4959616,1.9,0.50403845,1.0
1.54,0.58773994,2.6,0.41226,1.0
1.85,0.58719635,2.02,0.41280365,0.0
1.63,0.7002265,2.4,0.29977357,0.0
1.77,0.3457428,2.13,0.6542573,0.0
2.06,0.71292436,1.82,0.28707567,1.0
1.76,0.713455,2.15,0.28654498,0.0
1.89,0.5168743,1.97,0.48312566,0.0
1.88,0.2660045,1.99,0.73399544,0.0
1.77,0.3475769,2.12,0.65242314,0.0
1.84,0.46727756,2.03,0.5327225,1.0
1.94,0.24857962,1.92,0.75142044,0.0
1.69,0.44561785,2.27,0.5543821,1.0
1.82,0.708661,2.06,0.29133898,1.0
1.85,0.6052,2.02,0.39480007,1.0
1.77,0.705071,2.13,0.29492906,0.0
1.68,0.6376875,2.29,0.36231253,1.0
1.75,0.65410185,2.14,0.34589818,1.0
1.97,0.68560725,1.89,0.31439272,0.0
1.51,0.7090356,2.69,0.29096437,1.0
1.91,0.71030927,1.95,0.28969076,0.0
1.96,0.6187401,1.9,0.38125992,0.0
1.71,0.6486861,2.23,0.35131386,0.0
1.93,0.6108843,1.92,0.38911566,1.0
1.61,0.48448607,2.43,0.51551396,1.0
1.69,0.6424845,2.27,0.35751542,0.0
1.89,0.648256,1.98,0.35174403,1.0
1.82,0.57499397,2.06,0.425006,0.0
1.71,0.6202612,2.23,0.37973884,0.0
1.53,0.7101812,2.63,0.28981888,1.0
1.89,0.6629616,1.96,0.33703846,1.0
1.46,0.7015489,2.91,0.29845113,1.0
1.67,0.70609635,2.31,0.2939037,1.0
1.62,0.7092605,2.42,0.29073945,1.0
1.78,0.711451,2.11,0.28854898,1.0
1.79,0.68856,2.1,0.31143996,0.0
1.76,0.54041463,2.13,0.45958534,1.0
1.4,0.48610696,3.11,0.513893,0.0
1.72,0.45913222,2.2,0.54086775,0.0
2.26,0.6746914,1.68,0.3253086,0.0
1.71,0.6357167,2.23,0.36428335,0.0
1.83,0.60310316,2.04,0.3968968,1.0
1.85,0.47595483,2.02,0.52404517,0.0
2.0,0.44895098,1.87,0.55104905,0.0
1.97,0.7063857,1.89,0.2936144,0.0
1.5,0.71291566,2.72,0.28708428,1.0
2.33,0.49327374,1.66,0.50672626,1.0
1.51,0.9745135,2.67,0.025486566,1.0
1.84,0.42817393,2.04,0.57182604,0.0
1.6,0.70960575,2.47,0.29039422,1.0
2.28,0.3446911,1.68,0.6553089,0.0
2.06,0.390739,1.82,0.60926104,0.0
1.81,0.55005926,2.07,0.44994074,1.0
1.72,0.7149262,2.21,0.28507382,0.0
1.32,0.58798355,3.59,0.41201642,1.0
1.74,0.63635117,2.18,0.36364886,1.0
1.69,0.5023356,2.29,0.49766442,1.0
2.1,0.5182318,1.79,0.48176822,1.0
1.68,0.5612248,2.32,0.43877524,1.0
2.71,0.62490636,1.5,0.37509364,0.0
1.7,0.69149125,2.25,0.30850878,1.0
1.76,0.6365279,2.15,0.363472,0.0
1.89,0.70970565,1.97,0.29029435,1.0
1.95,0.4065962,1.9,0.5934038,1.0
1.92,0.645583,1.94,0.354417,0.0
1.75,0.47990087,2.16,0.52009916,1.0
1.64,0.5164736,2.38,0.4835264,0.0
1.93,0.5973587,1.94,0.40264133,1.0
2.22,0.5882347,1.71,0.41176525,0.0
2.27,0.6561517,1.68,0.34384832,1.0
1.78,0.7064072,2.13,0.2935928,1.0
1.79,0.7092056,2.11,0.29079443,1.0
1.94,0.6337439,1.92,0.36625606,1.0
1.56,0.7253874,2.55,0.27461267,1.0
1.41,0.5016158,3.09,0.4983842,0.0
1.96,0.5359803,1.91,0.46401975,1.0
1.9,0.3700812,1.97,0.6299189,0.0
1.68,0.7079626,2.28,0.29203746,1.0
1.9,0.5270615,1.95,0.47293842,0.0
2.57,0.50389713,1.55,0.49610293,0.0
1.76,0.6228759,2.15,0.37712407,0.0
2.01,0.51278895,1.86,0.48721102,0.0
1.81,0.4186294,2.08,0.58137053,0.0
1.71,0.7122675,2.23,0.28773248,1.0
1.67,0.5305346,2.28,0.46946537,0.0
1.56,0.70949167,2.57,0.29050833,0.0
1.64,0.4916215,2.36,0.50837857,1.0
2.15,0.6008191,1.74,0.39918083,0.0
1.6,0.51482415,2.45,0.4851758,0.0
1.99,0.49295416,1.86,0.50704587,0.0
2.81,0.55291456,1.45,0.44708544,1.0
1.99,0.60826355,1.87,0.39173648,0.0
1.86,0.6345823,2.0,0.36541766,1.0
1.61,0.71162635,2.38,0.28837362,1.0
1.93,0.61418307,1.9,0.385817,1.0
1.86,0.4553778,2.0,0.5446221,1.0
1.85,0.51030314,2.02,0.48969686,0.0
2.36,0.5620912,1.64,0.43790886,1.0
1.82,0.4901733,2.05,0.5098267,0.0
1.77,0.66644245,2.13,0.33355752,1.0
1.88,0.5456808,1.98,0.4543192,1.0
1.67,0.5026148,2.31,0.4973852,1.0
1.75,0.4330041,2.15,0.5669958,0.0
1.76,0.663047,2.14,0.336953,0.0
1.84,0.64829093,2.04,0.35170904,1.0
1.68,0.47657833,2.28,0.52342165,0.0
2.42,0.5215631,1.62,0.47843686,1.0
2.31,0.51960135,1.66,0.48039865,0.0
1.94,0.6559354,1.92,0.34406468,1.0
1.77,0.6413341,2.12,0.35866588,1.0
1.75,0.7139566,2.16,0.2860434,1.0
1.94,0.6361175,1.93,0.36388245,1.0
1.71,0.475658,2.23,0.524342,0.0
3.41,0.48044446,1.34,0.5195555,0.0
1.99,0.39998463,1.87,0.6000154,0.0
1.63,0.6468117,2.4,0.35318828,0.0
1.91,0.7124151,1.95,0.28758487,0.0
1.93,0.44715583,1.93,0.5528442,0.0
1.56,0.47394505,2.52,0.52605486,0.0
2.06,0.65955687,1.82,0.3404431,1.0
1.78,0.4428615,2.12,0.5571385,0.0
2.76,0.6036402,1.48,0.39635983,0.0
1.64,0.70970213,2.37,0.29029787,1.0
2.62,0.62044543,1.54,0.37955454,1.0
2.37,0.51677436,1.64,0.4832256,0.0
2.01,0.64136857,1.86,0.35863143,1.0
1.63,0.7109038,2.39,0.2890962,1.0
1.79,0.48603666,2.1,0.5139634,0.0
2.85,0.5905086,1.46,0.40949148,0.0
1.92,0.49991426,1.94,0.5000857,0.0
2.72,0.36694917,1.5,0.6330509,0.0
1.55,0.64283407,2.59,0.35716587,1.0
1.73,0.58313507,2.2,0.41686493,0.0
1.79,0.70887244,2.1,0.29112753,0.0
1.77,0.7129717,2.13,0.2870283,1.0
2.14,0.64745426,1.76,0.3525457,1.0
1.77,0.51387614,2.13,0.48612386,0.0
1.92,0.45185563,1.95,0.5481444,0.0
1.59,0.6012252,2.46,0.39877477,1.0
2.17,0.51889944,1.75,0.48110062,1.0
1.62,0.69971234,2.42,0.30028763,1.0
1.8,0.711268,2.08,0.288732,1.0
1.58,0.5309725,2.49,0.46902755,1.0
2.0,0.45198056,1.87,0.5480195,0.0
1.67,0.64880866,2.3,0.35119137,1.0
1.73,0.6092681,2.2,0.39073187,1.0
2.3,0.39195338,1.67,0.60804665,0.0
2.52,0.62252975,1.58,0.3774702,1.0
1.72,0.7073835,2.21,0.2926165,0.0
1.84,0.7115076,2.05,0.28849232,0.0
1.94,0.5507782,1.92,0.44922173,1.0
2.05,0.62163174,1.83,0.37836832,0.0
2.35,0.4944687,1.66,0.5055313,0.0
1.91,0.47902647,1.95,0.5209735,1.0
2.07,0.6036541,1.81,0.3963459,1.0
1.86,0.63084304,2.0,0.36915687,0.0
1.53,0.56571406,2.65,0.4342859,1.0
2.5,0.5983773,1.58,0.40162268,0.0
2.46,0.40872762,1.6,0.5912724,0.0
2.5,0.3264262,1.58,0.67357373,0.0
1.58,0.7129057,2.48,0.28709432,1.0
1.8,0.6636267,2.08,0.33637333,1.0
1.96,0.7087953,1.9,0.29120475,1.0
1.71,0.7131414,2.23,0.28685862,1.0
1.79,0.4791007,2.1,0.5208993,0.0
1.98,0.5925626,1.89,0.4074374,0.0
1.97,0.5073563,1.89,0.4926437,0.0
2.13,0.61109024,1.77,0.38890976,0.0
2.33,0.47085908,1.66,0.52914095,0.0
1.92,0.55965483,1.94,0.4403452,0.0
1.52,0.64026165,2.58,0.35973835,0.0
2.11,0.40401664,1.76,0.5959833,0.0
1.76,0.4866825,2.15,0.51331747,1.0
1.46,0.6998706,2.82,0.30012947,1.0
1.78,0.7124507,2.12,0.28754932,1.0
2.06,0.65027064,1.82,0.34972933,0.0
2.27,0.63636506,1.66,0.36363494,1.0
1.73,0.58418864,2.14,0.4158113,0.0
1.82,0.5514171,2.0,0.44858283,1.0
1.85,0.69386137,2.01,0.30613866,1.0
1.79,0.5530969,2.01,0.44690308,0.0
1.69,0.5467763,2.2,0.45322374,1.0
1.54,0.64679927,2.62,0.35320073,1.0
1.49,0.70841384,2.76,0.2915862,0.0
2.07,0.59968895,1.82,0.40031105,0.0
2.97,0.36958942,1.43,0.63041055,0.0
2.16,0.41366896,1.75,0.586331,0.0
1.64,0.70521605,2.37,0.29478392,1.0
1.81,0.71312016,2.07,0.28687978,1.0
1.42,0.58452904,3.02,0.41547093,1.0
2.06,0.70571184,1.82,0.29428822,1.0
1.97,0.693604,1.9,0.30639607,1.0
2.45,0.5131228,1.61,0.4868772,0.0
2.12,0.47444284,1.77,0.52555716,0.0
2.09,0.69558686,1.81,0.30441314,1.0
1.31,0.60735214,3.69,0.39264783,0.0
2.31,0.5284526,1.67,0.47154737,1.0
1.47,0.6511518,2.83,0.34884822,1.0
1.5,0.65823317,2.72,0.34176677,1.0
1.46,0.7052823,2.81,0.29471773,0.0
1.79,0.60009235,2.1,0.39990762,0.0
1.49,0.54071295,2.77,0.45928705,1.0
1.96,0.47610882,1.9,0.5238912,1.0
1.47,0.7094184,2.83,0.2905816,1.0
1.86,0.7118276,2.01,0.28817248,0.0
1.83,0.7084541,2.04,0.29154593,1.0
1.94,0.62461054,1.92,0.37538946,0.0
1.84,0.51209414,2.02,0.48790586,0.0
1.82,0.4724741,2.03,0.52752596,0.0
1.8,0.7098533,2.08,0.29014677,1.0
1.59,0.5108741,2.45,0.48912594,0.0
1.76,0.53849363,2.14,0.46150637,0.0
1.8,0.492793,2.09,0.50720704,1.0
1.25,0.6344148,4.08,0.36558524,1.0
1.71,0.67306644,2.23,0.3269336,0.0
1.66,0.70808476,2.29,0.29191527,1.0
1.49,0.5103594,2.74,0.48964065,0.0
2.08,0.5040121,1.79,0.49598786,1.0
1.82,0.50414956,2.04,0.49585047,0.0
1.35,0.6109104,3.41,0.38908958,1.0
1.85,0.707062,2.0,0.29293796,1.0
2.69,0.50180715,1.5,0.49819285,1.0
1.64,0.7124033,2.34,0.28759667,1.0
2.07,0.6448878,1.78,0.35511222,1.0
1.67,0.6461135,2.31,0.35388646,1.0
1.82,0.5961668,2.06,0.40383324,0.0
2.23,0.6292748,1.68,0.37072524,1.0
1.85,0.5187875,2.01,0.4812125,0.0
1.81,0.73916763,2.07,0.2608324,0.0
2.29,0.6420584,1.67,0.35794163,0.0
1.72,0.4159977,2.21,0.58400226,0.0
2.06,0.53541946,1.82,0.46458063,1.0
1.55,0.62735164,2.56,0.37264836,0.0
1.68,0.6626263,2.23,0.33737367,1.0
2.08,0.70647365,1.8,0.29352635,0.0
1.7,0.65376705,2.25,0.34623298,0.0
1.59,0.6991882,2.48,0.30081183,1.0
1.85,0.61606866,2.02,0.3839313,1.0
1.79,0.61202055,2.11,0.38797942,1.0
1.57,0.7052319,2.53,0.29476807,0.0
2.06,0.5822722,1.82,0.41772783,1.0
1.49,0.714094,2.74,0.28590593,1.0
1.82,0.6997995,2.07,0.30020052,1.0
2.07,0.4964955,1.81,0.5035045,0.0
1.91,0.64867914,1.95,0.35132086,1.0
1.46,0.4370488,2.82,0.5629512,0.0
1.5,0.5960218,2.7,0.4039783,0.0
1.98,0.64888304,1.88,0.351117,1.0
1.78,0.6329488,2.11,0.36705118,0.0
2.06,0.56570727,1.82,0.43429273,0.0
1.99,0.65081114,1.87,0.34918883,0.0
1.64,0.7115907,2.39,0.28840926,0.0
2.0,0.5347652,1.87,0.46523482,1.0
1.71,0.7112992,2.23,0.28870082,0.0
2.04,0.6370201,1.83,0.36297992,0.0
1.47,0.5668991,2.79,0.43310085,0.0
2.11,0.5874232,1.79,0.41257685,1.0
1.88,0.6306464,1.99,0.36935362,0.0
1.64,0.58838886,2.36,0.4116112,0.0
1.93,0.3776959,1.92,0.62230414,0.0
1.33,0.6529124,3.53,0.3470876,1.0
1.83,0.64881736,2.05,0.35118267,0.0
1.59,0.70774156,2.5,0.2922584,1.0
1.71,0.5555133,2.22,0.44448662,0.0
1.61,0.6432483,2.44,0.35675168,0.0
2.44,0.6950814,1.6,0.30491862,0.0
1.49,0.5953363,2.75,0.40466365,1.0
1.92,0.6405381,1.94,0.3594619,1.0
1.56,0.71595514,2.55,0.28404486,0.0
1.83,0.70450073,2.06,0.29549927,0.0
1.58,0.70985854,2.5,0.29014143,1.0
1.93,0.4114597,1.94,0.5885403,0.0
2.04,0.45793873,1.84,0.5420613,1.0
1.77,0.6229271,2.12,0.37707296,1.0
1.84,0.7126658,2.03,0.28733417,1.0
2.59,0.44575357,1.55,0.5542465,0.0
1.54,0.68155915,2.62,0.31844085,1.0
2.17,0.6970887,1.74,0.3029113,0.0
1.43,0.5730156,2.98,0.42698437,0.0
1.67,0.5850887,2.3,0.4149114,0.0
1.69,0.53944,2.24,0.46056005,1.0
1.64,0.7196586,2.35,0.28034136,1.0
2.12,0.6454986,1.78,0.35450146,1.0
1.82,0.708957,2.05,0.29104292,1.0
1.58,0.69088393,2.52,0.30911607,0.0
1.84,0.41057527,2.04,0.58942467,0.0
1.84,0.47254312,2.03,0.5274569,1.0
1.91,0.70801353,1.95,0.2919865,1.0
2.14,0.46586755,1.76,0.5341325,0.0
1.52,0.5792062,2.67,0.4207938,1.0
2.25,0.6160324,1.7,0.38396767,0.0
2.32,0.67448986,1.66,0.32551014,0.0
2.03,0.3706941,1.84,0.6293059,0.0
2.06,0.43054724,1.82,0.5694527,0.0
1.53,0.66877335,2.65,0.33122665,1.0
1.78,0.7110457,2.11,0.2889543,0.0
1.49,0.69029236,2.73,0.30970764,1.0
1.62,0.633848,2.42,0.36615196,1.0
1.84,0.49860603,2.03,0.50139403,0.0
1.63,0.7156541,2.4,0.28434587,1.0
1.63,0.7091899,2.39,0.29081008,1.0
1.54,0.70978546,2.63,0.29021457,1.0
1.78,0.65028185,2.12,0.34971812,1.0
1.9,0.71163887,1.96,0.28836113,1.0
1.51,0.69673246,2.7,0.30326757,1.0
1.92,0.6695602,1.94,0.33043987,1.0
1.69,0.6286725,2.26,0.37132752,1.0
1.91,0.49148083,1.95,0.5085191,0.0
1.75,0.5554561,2.17,0.4445439,0.0
2.71,0.49612767,1.5,0.5038723,1.0
1.74,0.51941204,2.19,0.48058793,0.0
1.96,0.629068,1.9,0.37093204,1.0
1.96,0.57883114,1.9,0.42116895,1.0
1.76,0.59643656,2.15,0.4035635,1.0
1.77,0.7008048,2.14,0.29919514,1.0
1.73,0.7078884,2.21,0.29211158,1.0
1.87,0.63584954,2.0,0.3641504,0.0
2.48,0.33461997,1.59,0.66538,0.0
1.77,0.70731425,2.13,0.29268572,1.0
2.05,0.6037939,1.83,0.3962061,1.0
1.78,0.58405334,2.12,0.41594666,0.0
2.17,0.6951192,1.75,0.3048808,0.0
1.53,0.5836192,2.65,0.41638088,1.0
2.36,0.51717705,1.64,0.4828229,1.0
2.08,0.6506799,1.81,0.34932014,0.0
2.4,0.58712834,1.61,0.41287166,1.0
2.31,0.5163326,1.67,0.48366734,0.0
2.0,0.60830736,1.87,0.3916926,0.0
1.74,0.6264984,2.18,0.3735016,1.0
1.68,0.6318062,2.29,0.3681938,1.0
1.55,0.5982214,2.59,0.40177852,1.0
1.92,0.6962529,1.94,0.30374712,0.0
2.08,0.7012648,1.81,0.29873526,1.0
1.83,0.3516795,2.03,0.6483205,0.0
1.43,0.7092358,2.96,0.2907642,1.0
1.88,0.6502927,1.99,0.34970734,0.0
1.61,0.5986981,2.43,0.4013019,0.0
2.18,0.5087427,1.74,0.49125737,0.0
2.1,0.677049,1.79,0.32295102,0.0
1.65,0.5862931,2.36,0.41370684,0.0
2.05,0.6462093,1.83,0.3537907,0.0
1.75,0.705106,2.16,0.29489404,1.0
1.74,0.6170779,2.18,0.3829221,0.0
2.27,0.32015193,1.68,0.67984813,0.0
1.62,0.70847565,2.4,0.2915244,1.0
1.5,0.7093242,2.72,0.29067588,1.0
1.9,0.57804155,1.96,0.42195842,1.0
1.85,0.55529344,2.01,0.44470656,0.0
1.43,0.66053236,2.98,0.33946764,1.0
1.84,0.68713796,2.04,0.31286204,0.0
1.51,0.5783456,2.68,0.4216544,0.0
2.36,0.48506007,1.64,0.51493996,0.0
1.86,0.5746167,2.0,0.4253833,0.0
1.48,0.69835615,2.75,0.30164388,1.0
1.74,0.70858276,2.17,0.2914172,1.0
1.75,0.63843054,2.16,0.36156952,1.0
2.09,0.6340816,1.79,0.36591834,1.0
1.84,0.6603031,2.02,0.33969697,0.0
2.03,0.70631576,1.83,0.2936842,1.0
1.6,0.4311285,2.44,0.56887156,0.0
1.93,0.48109722,1.93,0.5189028,0.0
1.77,0.63745075,2.13,0.36254922,1.0
2.2,0.55317944,1.72,0.4468205,0.0
1.54,0.710281,2.6,0.2897189,1.0
1.52,0.6600561,2.63,0.33994392,0.0
1.84,0.5373395,2.03,0.46266046,0.0
1.87,0.6312271,1.99,0.36877295,1.0
1.37,0.6390292,3.26,0.36097074,1.0
2.06,0.67577493,1.81,0.324225,1.0
1.76,0.70907015,2.14,0.2909299,0.0
2.1,0.7109478,1.78,0.28905228,0.0
1.81,0.39390215,2.05,0.6060979,0.0
1.8,0.5762248,2.09,0.42377517,0.0
1.86,0.4964663,2.01,0.5035337,1.0
2.15,0.5900449,1.76,0.40995517,1.0
2.12,0.51918334,1.77,0.4808167,0.0
1.38,0.61758196,3.24,0.38241804,0.0
2.05,0.7114399,1.82,0.28856006,0.0
1.68,0.70432025,2.29,0.29567972,1.0
2.23,0.70747185,1.7,0.29252818,1.0
1.75,0.43081564,2.16,0.5691844,1.0
1.82,0.63028556,2.07,0.36971438,1.0
1.87,0.6030305,2.0,0.39696944,1.0
1.73,0.70692724,2.19,0.29307273,0.0
1.57,0.6685429,2.53,0.33145705,1.0
2.03,0.54087806,1.85,0.45912197,1.0
1.5,0.67074746,2.7,0.32925257,1.0
2.23,0.57524014,1.71,0.42475986,0.0
1.38,0.61167425,3.24,0.38832578,0.0
2.25,0.5310315,1.69,0.4689685,0.0
1.95,0.51201016,1.91,0.48798984,0.0
1.54,0.7126106,2.61,0.2873895,1.0
1.75,0.7091033,2.16,0.29089674,1.0
1.67,0.6604268,2.3,0.3395732,1.0
2.15,0.5310192,1.76,0.46898076,0.0
1.74,0.65221673,2.17,0.34778333,0.0
1.94,0.5853817,1.91,0.4146183,0.0
2.11,0.53362375,1.78,0.46637625,0.0
1.38,0.6101993,3.26,0.3898007,1.0
1.71,0.534526,2.23,0.46547404,1.0
1.73,0.71102375,2.19,0.28897622,1.0
2.32,0.6206587,1.66,0.37934127,0.0
1.86,0.70851135,2.0,0.29148865,1.0
1.59,0.6352058,2.48,0.3647942,1.0
1.75,0.65106875,2.15,0.34893125,0.0
1.67,0.7101923,2.29,0.28980762,1.0
1.86,0.62216055,1.98,0.37783948,0.0
2.11,0.6123963,1.78,0.3876037,0.0
1.53,0.688283,2.63,0.31171694,1.0
1.58,0.64808697,2.49,0.35191306,1.0
2.0,0.54663163,1.86,0.45336837,1.0
2.5,0.53330207,1.58,0.46669796,0.0
2.01,0.5252826,1.86,0.47471735,1.0
1.66,0.48078144,2.32,0.51921856,0.0
1.79,0.6601613,2.1,0.33983868,1.0
2.31,0.63611764,1.67,0.36388236,1.0
1.37,0.64624524,3.29,0.35375485,1.0
1.32,0.61565083,3.55,0.38434923,1.0
1.52,0.7096502,2.65,0.29034975,0.0
1.69,0.6500623,2.27,0.34993765,1.0
1.74,0.71126616,2.18,0.28873378,1.0
1.61,0.7096274,2.44,0.2903726,1.0
1.37,0.6288431,3.29,0.37115678,0.0
1.74,0.6375778,2.19,0.36242223,0.0
1.49,0.64138484,2.73,0.35861513,0.0
2.22,0.6016098,1.71,0.39839017,1.0
1.75,0.55852664,2.12,0.44147328,0.0
2.18,0.5324554,1.74,0.46754456,1.0
1.94,0.51617044,1.91,0.48382956,1.0
1.61,0.47113782,2.43,0.5288621,0.0
1.55,0.70423615,2.58,0.29576388,1.0
1.78,0.7073938,2.11,0.29260612,0.0
1.71,0.62311006,2.23,0.37688994,0.0
1.57,0.71242636,2.53,0.28757367,0.0
2.03,0.6429885,1.84,0.35701153,1.0
1.86,0.70016575,2.0,0.29983425,0.0
2.07,0.60529476,1.81,0.39470527,0.0
1.82,0.6623571,2.06,0.33764294,1.0
1.45,0.6471466,2.88,0.35285345,1.0
1.67,0.54619867,2.29,0.45380127,0.0
2.52,0.5920665,1.57,0.4079335,1.0
1.84,0.5417716,2.02,0.45822844,0.0
2.08,0.56489,1.8,0.43511,1.0
1.69,0.46869755,2.25,0.5313024,0.0
1.71,0.5079123,2.24,0.4920877,0.0
1.56,0.7088579,2.56,0.29114208,1.0
2.11,0.54235685,1.79,0.45764318,0.0
1.51,0.60066897,2.7,0.39933097,1.0
1.74,0.60608304,2.15,0.39391696,0.0
1.71,0.70611966,2.22,0.29388034,1.0
1.84,0.6623397,2.04,0.3376603,1.0
1.69,0.6193014,2.27,0.3806986,1.0
1.51,0.5096932,2.7,0.49030676,0.0
1.38,0.71084046,3.23,0.28915948,1.0
1.82,0.6186884,2.05,0.3813116,0.0
1.99,0.59606767,1.88,0.4039324,1.0
1.56,0.6342777,2.55,0.36572227,1.0
1.66,0.60476404,2.33,0.395236,0.0
1.81,0.6830748,2.07,0.31692523,1.0
1.96,0.6649238,1.9,0.33507618,1.0
2.15,0.6241367,1.75,0.37586328,0.0
2.74,0.56852955,1.49,0.43147042,1.0
2.2,0.65540326,1.73,0.3445967,1.0
1.53,0.50955385,2.62,0.4904461,0.0
1.83,0.6963548,2.03,0.30364522,1.0
2.07,0.63887024,1.82,0.3611297,1.0
1.3,0.5831387,3.71,0.41686127,1.0
2.62,0.5243848,1.54,0.47561523,0.0
2.05,0.6100237,1.82,0.38997635,1.0
1.63,0.70771486,2.37,0.29228514,1.0
1.98,0.65706104,1.87,0.342939,1.0
1.65,0.67861855,2.35,0.32138145,1.0
1.95,0.6480354,1.91,0.3519646,0.0
1.83,0.6343598,2.04,0.36564022,1.0
1.54,0.5917812,2.61,0.4082188,0.0
1.9,0.5969729,1.96,0.40302715,0.0
2.08,0.6668357,1.81,0.33316424,0.0
1.95,0.6283129,1.91,0.37168705,0.0
2.55,0.53721774,1.56,0.4627823,0.0
1.98,0.6436415,1.87,0.35635856,0.0
1.59,0.53128326,2.49,0.46871677,1.0
2.35,0.6401226,1.65,0.35987738,0.0
1.93,0.55012333,1.93,0.44987667,1.0
2.19,0.55289316,1.74,0.4471069,0.0
1.92,0.6170776,1.93,0.38292238,0.0
2.74,0.59562796,1.49,0.40437204,1.0
1.55,0.6352603,2.58,0.36473978,1.0
